Freq (Hz)	Gxymic1/ref_Real	Gxymic1/ref_Imag	Gxymic2/ref_Real	Gxymic2/ref_Imag
549.9999999999999990	-0.0050986719216746	-0.0028825468557293	-0.0048348510070979	-0.0026151917921186
550.9999999999999990	-0.0133190242918570	-0.0079711723959791	-0.0138844051474548	-0.0081709899989291
551.9999999999999990	-0.0116957126929427	-0.0006653290726053	-0.0118500787436200	-0.0000990701656028
552.9999999999999990	-0.0135705860154302	-0.0028299641155738	-0.0139801568323307	-0.0029967145580683
553.9999999999999990	-0.0110691701083615	0.0020021033659208	-0.0116035703502021	0.0026687031227866
554.9999999999999990	-0.0088942106707531	0.0003828389028802	-0.0088789259681122	0.0008154656367062
555.9999999999999990	-0.0073043090933365	-0.0020700537000365	-0.0074597547259519	-0.0017857325801828
556.9999999999999990	-0.0139425680749515	-0.0028973041548860	-0.0141836686884640	-0.0027238601314852
557.9999999999999990	-0.0107862605062445	0.0022008684320137	-0.0111083280063174	0.0025332054110243
558.9999999999999990	-0.0074735278229294	0.0026941607365813	-0.0075693460255694	0.0032960509092454
559.9999999999999990	-0.0092066210404522	-0.0043837583727138	-0.0094145740549764	-0.0044739429721920
560.9999999999999990	-0.0110296917949715	-0.0000067542495564	-0.0114219089830165	0.0005056210912851
561.9999999999999990	-0.0114629714459131	0.0003102846818771	-0.0116137493631574	0.0007797927930486
562.9999999999999990	-0.0089786876209467	0.0019453546158320	-0.0091235347833803	0.0021969782729676
563.9999999999999990	-0.0080648881407983	-0.0013114780563637	-0.0082104724906103	-0.0009040974801040
564.9999999999999990	-0.0097471554385677	-0.0005011316860267	-0.0099117776244742	-0.0002810659471596
565.9999999999999990	-0.0101919486450306	-0.0012504918110313	-0.0103831300289551	-0.0009411865984807
566.9999999999999990	-0.0098692573707742	-0.0013903135348314	-0.0101542029616126	-0.0013795220112185
567.9999999999999990	-0.0129162520770832	0.0001081439978672	-0.0136343271104522	0.0007098301471882
568.9999999999999990	-0.0087172541856891	0.0013901411039811	-0.0087110283702788	0.0020370025755457
569.9999999999999990	-0.0107486126929181	-0.0035305670551277	-0.0107908151538664	-0.0034002881293804
570.9999999999999990	-0.0121148604805501	0.0038100006391926	-0.0125086742072181	0.0042029012797418
571.9999999999999990	-0.0083289454505083	-0.0034291555938207	-0.0086784963906581	-0.0032949591490921
