Freq (Hz)	pe/uhp_Real	pe/uhp_Imag
116.0000000000000000	-0.2077522662229268	-0.0779856014005545
117.0000000000000000	-0.2079230576754279	-0.0688627983638490
118.0000000000000000	-0.1956359556253462	-0.0642591467224375
119.0000000000000000	-0.1920672534427815	-0.0610992326109320
120.0000000000000000	-0.1825839790029884	-0.0671740773981902
121.0000000000000000	-0.1918417101975535	-0.0719032754857290
122.0000000000000000	-0.1972540522253021	-0.0766541038102498
123.0000000000000000	-0.1961481106991679	-0.0700259107508105
124.0000000000000000	-0.1922364546052377	-0.0663990027721115
125.0000000000000000	-0.1935110380844260	-0.0578632337374038
126.0000000000000000	-0.1942828463488594	-0.0602957242294352
127.0000000000000000	-0.1944282569061413	-0.0582571506875242
128.0000000000000000	-0.1961323617134292	-0.0526899890396385
129.0000000000000000	-0.1934796848935576	-0.0505567618656423
130.0000000000000000	-0.1929521800808292	-0.0495868203123110
131.0000000000000000	-0.1953295549854052	-0.0491446309877188
132.0000000000000000	-0.1982080551479528	-0.0482518267334752
133.0000000000000000	-0.1981668739523018	-0.0472609186600668
134.0000000000000000	-0.1984228008544311	-0.0426713987287101
135.0000000000000000	-0.1958469920966392	-0.0381666679805724
136.0000000000000000	-0.1908898211511215	-0.0329690098633201
137.0000000000000000	-0.1881322873582013	-0.0340922298495922
138.0000000000000000	-0.1890426099448811	-0.0312989600820661
139.0000000000000000	-0.1917919682100395	-0.0337486100376124
140.0000000000000000	-0.1922294542914962	-0.0296249283395932
141.0000000000000000	-0.1877806500441662	-0.0247767748392944
142.0000000000000000	-0.1823995759071164	-0.0236700160132530
143.0000000000000000	-0.1849924205814037	-0.0222933251510932
144.0000000000000000	-0.1836097777302172	-0.0219088996865448
145.0000000000000000	-0.1840050855756291	-0.0227697919936287
146.0000000000000000	-0.1865625842563050	-0.0227117186397945
147.0000000000000000	-0.1867269296949300	-0.0208258130165954
148.0000000000000000	-0.1863554186332901	-0.0185707681619889
149.0000000000000000	-0.1868429648487832	-0.0176056596467557
150.0000000000000000	-0.1864876148157459	-0.0123483676770314
151.0000000000000000	-0.1869131004547623	-0.0118207096707315
152.0000000000000000	-0.1845924023740038	-0.0111750931408074
153.0000000000000000	-0.1851965966706162	-0.0131839147617734
154.0000000000000000	-0.1842682303011081	-0.0093928042446988
155.0000000000000000	-0.1841403461263610	-0.0061694814245101
156.0000000000000000	-0.1852157167710489	0.0009079845624224
157.0000000000000000	-0.1924354633695447	0.0012758133216178
158.0000000000000000	-0.1907059713976354	-0.0002118881432622
159.0000000000000000	-0.1809770423217312	0.0006182339951533
160.0000000000000000	-0.1779137691265921	0.0016336443026960
161.0000000000000000	-0.1815924572272203	0.0022073410411488
162.0000000000000000	-0.1828088468949422	0.0027000908007052
163.0000000000000000	-0.1806430898294758	0.0022784522744941
164.0000000000000000	-0.1797692199879455	0.0068980646183463
165.0000000000000000	-0.1790857990857099	0.0097601177723664
166.0000000000000000	-0.1804116532256150	0.0051683902572836
167.0000000000000000	-0.1773700702750968	0.0090909204500349
168.0000000000000000	-0.1749376615324119	0.0066904787565207
169.0000000000000000	-0.1784333395099716	0.0090800437345050
170.0000000000000000	-0.1793771709499202	0.0131948935745592
171.0000000000000000	-0.1789861283886641	0.0147810982254811
172.0000000000000000	-0.1748905734747069	0.0110524268780694
173.0000000000000000	-0.1682140587573225	0.0152071367171119
174.0000000000000000	-0.1729752065733539	0.0179125370713880
175.0000000000000000	-0.1756765699334269	0.0213547388971822
176.0000000000000000	-0.1738165371362613	0.0196871582026556
177.0000000000000000	-0.1672636480963870	0.0201184853367373
178.0000000000000000	-0.1709620783548012	0.0235969380560383
179.0000000000000000	-0.1713819497453332	0.0206480956571875
180.0000000000000000	-0.1699760449040369	0.0256276339207804
181.0000000000000000	-0.1732683934965251	0.0236576235831530
182.0000000000000000	-0.1744858837474800	0.0249028484492474
183.0000000000000000	-0.1683247014650488	0.0209180047984218
184.0000000000000000	-0.1661713123306714	0.0221848558288872
185.0000000000000000	-0.1642743714884174	0.0222166099170579
186.0000000000000000	-0.1706070368148899	0.0195678994362883
187.0000000000000000	-0.1737976483000450	0.0159047817898745
188.0000000000000000	-0.1659391726303949	0.0246092963573648
189.0000000000000000	-0.1655059111235806	0.0327427848863854
190.0000000000000000	-0.1734010190656737	0.0352729356542555
191.0000000000000000	-0.1708726106102205	0.0352250004604827
192.0000000000000000	-0.1694799930515343	0.0207049307555756
193.0000000000000000	-0.1744861678885404	0.0310406898747936
194.0000000000000000	-0.1738535303023888	0.0426607594937012
195.0000000000000000	-0.1645671587705786	0.0461583679312927
196.0000000000000000	-0.1664132487158748	0.0363610522820600
197.0000000000000000	-0.1736569050040152	0.0488941911512030
198.0000000000000000	-0.1681090582569694	0.0484514697778300
199.0000000000000000	-0.1553178325472556	0.0398058808582733
200.0000000000000000	-0.1656263174024409	0.0322489727896609
201.0000000000000000	-0.1738758929640690	0.0262632448551273
202.0000000000000000	-0.1667235553161558	0.0333891926586776
203.0000000000000000	-0.1665036896673984	0.0491740050464587
204.0000000000000000	-0.1634889719059527	0.0431636959398696
205.0000000000000000	-0.1703386012687030	0.0415061983097911
206.0000000000000000	-0.1629955264370963	0.0415563554994834
207.0000000000000000	-0.1656805385117119	0.0428929984509708
208.0000000000000000	-0.1693294180363802	0.0408342451630446
209.0000000000000000	-0.1602054481763358	0.0490320818856395
210.0000000000000000	-0.1578815891980193	0.0520110574184928
211.0000000000000000	-0.1586858288342587	0.0474025246415295
212.0000000000000000	-0.1606645088955981	0.0467116671444557
213.0000000000000000	-0.1615122968856934	0.0347631610219069
214.0000000000000000	-0.1612866266061473	0.0454696835279468
215.0000000000000000	-0.1579217944054473	0.0527962043379003
216.0000000000000000	-0.1567084232136843	0.0523503226062631
217.0000000000000000	-0.1491601443012600	0.0518879554825330
218.0000000000000000	-0.1522606813979545	0.0630503445742081
219.0000000000000000	-0.1447449799572554	0.0637661117086598
220.0000000000000000	-0.1432109579150368	0.0605762004670715
221.0000000000000000	-0.1435765169341791	0.0629719555011001
222.0000000000000000	-0.1489439375063476	0.0585543286236664
223.0000000000000000	-0.1448960441169012	0.0522902404176371
224.0000000000000000	-0.1462866113192724	0.0528034017232279
225.0000000000000000	-0.1433930732371765	0.0530653929114305
226.0000000000000000	-0.1438913318658231	0.0555488172455011
227.0000000000000000	-0.1405187133213429	0.0550595362412336
228.0000000000000000	-0.1399691033037357	0.0551352821755930
229.0000000000000000	-0.1378070948555868	0.0528861205638958
230.0000000000000000	-0.1443507867296660	0.0532431678222224
231.0000000000000000	-0.1431601939200002	0.0568565378309255
232.0000000000000000	-0.1448346794000089	0.0599253613675799
233.0000000000000000	-0.1382814945232393	0.0568492700957149
234.0000000000000000	-0.1358294330933278	0.0584997483109259
235.0000000000000000	-0.1414675591181591	0.0624823104740734
236.0000000000000000	-0.1518041206070121	0.0684000147432452
237.0000000000000000	-0.1470319994216387	0.0814890464036235
238.0000000000000000	-0.1569932142995683	0.0780113171969884
239.0000000000000000	-0.1366440353516391	0.0661889566294243
240.0000000000000000	-0.1477646644004969	0.0493442120310729
241.0000000000000000	-0.1425043875415263	0.0541857551156451
242.0000000000000000	-0.1510415720948383	0.0542736773735655
243.0000000000000000	-0.1472678486439656	0.0604729162581984
244.0000000000000000	-0.1458904802184457	0.0658251912355254
245.0000000000000000	-0.1341450353300027	0.0590364472556696
246.0000000000000000	-0.1389588277064830	0.0649590412064545
247.0000000000000000	-0.1350650623163083	0.0533210091750048
248.0000000000000000	-0.1368173113205228	0.0534913782488994
249.0000000000000000	-0.1372602083619479	0.0594731664184422
250.0000000000000000	-0.1341691424831608	0.0608741222258767
251.0000000000000000	-0.1344460745025677	0.0594686035684728
252.0000000000000000	-0.1360955090505826	0.0633332510094497
253.0000000000000000	-0.1403916350932118	0.0651511147901588
254.0000000000000000	-0.1348454196848495	0.0586826550019582
255.0000000000000000	-0.1345185185276286	0.0632473286738415
256.0000000000000000	-0.1356112929696318	0.0639771757139412
257.0000000000000000	-0.1347593880072399	0.0609412629961771
258.0000000000000000	-0.1333662277256612	0.0650843029061027
259.0000000000000000	-0.1339142445383416	0.0631366858686899
260.0000000000000000	-0.1298246804471502	0.0662128854470395
261.0000000000000000	-0.1350331580850996	0.0654627414942576
262.0000000000000000	-0.1294005947213603	0.0649362782708255
263.0000000000000000	-0.1301152381558990	0.0646084994617132
264.0000000000000000	-0.1311928210989302	0.0671839813492647
265.0000000000000000	-0.1323674983713111	0.0664515868616597
266.0000000000000000	-0.1344973230215841	0.0689519773122833
267.0000000000000000	-0.1340184383241554	0.0651063175333547
268.0000000000000000	-0.1344684621152092	0.0704993335401604
269.0000000000000000	-0.1308994009261483	0.0712021071758074
270.0000000000000000	-0.1347326098357358	0.0774761380598162
271.0000000000000000	-0.1299245679928585	0.0742500587700627
272.0000000000000000	-0.1302378703413087	0.0714019877429875
273.0000000000000000	-0.1300930945510088	0.0719317375841687
274.0000000000000000	-0.1290528016284280	0.0718220352427778
275.0000000000000000	-0.1327462322204238	0.0702395910830673
276.0000000000000000	-0.1289148518162424	0.0692945802324249
277.0000000000000000	-0.1280757668415459	0.0729559184080591
278.0000000000000000	-0.1198704115494345	0.0688676124726664
279.0000000000000000	-0.1205096762006398	0.0725189074683806
280.0000000000000000	-0.1238005119806266	0.0721736438145129
281.0000000000000000	-0.1275349314872866	0.0775282178719726
282.0000000000000000	-0.1282891046179812	0.0760827128949453
283.0000000000000000	-0.1250826324900177	0.0709762010020283
284.0000000000000000	-0.1262041764551174	0.0736896452143833
285.0000000000000000	-0.1206836899914517	0.0765062492786201
286.0000000000000000	-0.1164317645724134	0.0803802394668424
287.0000000000000000	-0.1206490086595483	0.0829363943837077
288.0000000000000000	-0.1219357907025588	0.0812143433056786
289.0000000000000000	-0.1182967192433024	0.0796357390997962
290.0000000000000000	-0.1184949048476070	0.0750203194015615
291.0000000000000000	-0.1194528288360164	0.0728685153827276
292.0000000000000000	-0.1167855438014064	0.0797193659632915
293.0000000000000000	-0.1169893734573193	0.0801229590389060
294.0000000000000000	-0.1173707736554575	0.0823434822762773
295.0000000000000000	-0.1180455011953312	0.0844169008401238
296.0000000000000000	-0.1148391212859572	0.0842605461815508
297.0000000000000000	-0.1147895059420624	0.0857436577048589
298.0000000000000000	-0.1148972452668334	0.0862132859670839
299.0000000000000000	-0.1116883671899989	0.0852502449128477
300.0000000000000000	-0.1106951518175434	0.0867980025965811
301.0000000000000000	-0.1096117035593533	0.0844861395521653
302.0000000000000000	-0.1055611890373900	0.0826803972548162
303.0000000000000000	-0.1008080841348735	0.0826942577151448
304.0000000000000000	-0.0989143771982567	0.0830222224441579
305.0000000000000000	-0.0998413783764194	0.0805089077944480
306.0000000000000000	-0.0999955368751724	0.0782682464644318
307.0000000000000000	-0.1025226768794101	0.0783797147505368
308.0000000000000000	-0.1019340189717837	0.0755659858411215
309.0000000000000000	-0.0996481907286194	0.0758630964046382
310.0000000000000000	-0.1052933179752925	0.0753034076630068
311.0000000000000000	-0.1041035425675212	0.0731830329034548
312.0000000000000000	-0.1039117042049949	0.0740061516953678
313.0000000000000000	-0.1040018272769836	0.0748661214279409
314.0000000000000000	-0.1056878652139645	0.0753634034202676
315.0000000000000000	-0.1051716141751372	0.0763876166880317
316.0000000000000000	-0.1039268626456290	0.0762255036378945
317.0000000000000000	-0.1047887485357350	0.0745230107983637
318.0000000000000000	-0.1055658268027034	0.0730748394021970
319.0000000000000000	-0.1062262181199480	0.0747402932134763
320.0000000000000000	-0.1075952844993217	0.0757739950720616
321.0000000000000000	-0.1077926887858733	0.0748223802279758
322.0000000000000000	-0.1072440307646110	0.0766808025949888
323.0000000000000000	-0.1053868971547958	0.0802706178244691
324.0000000000000000	-0.1042895066086377	0.0814602845581320
325.0000000000000000	-0.1076676911091662	0.0831352211366568
326.0000000000000000	-0.1073667999396328	0.0826753071218318
327.0000000000000000	-0.1044700253210807	0.0839259048405128
328.0000000000000000	-0.1039810625667584	0.0845361768889599
329.0000000000000000	-0.1041765361251479	0.0847769142514768
330.0000000000000000	-0.1026709539830402	0.0847407233549293
331.0000000000000000	-0.1023981374446135	0.0867295337679121
332.0000000000000000	-0.1026078687651824	0.0862344611881948
333.0000000000000000	-0.0995361347687706	0.0885393652313845
334.0000000000000000	-0.0966883805719272	0.0884608969627712
335.0000000000000000	-0.0955885826835621	0.0880651715651295
336.0000000000000000	-0.0943538817098241	0.0841583511863671
337.0000000000000000	-0.0985010025701020	0.0824218280096433
338.0000000000000000	-0.0967143205800628	0.0817528332375284
339.0000000000000000	-0.0927539395495119	0.0808183494568599
340.0000000000000000	-0.0900428689091224	0.0797059746707599
341.0000000000000000	-0.0935563598458569	0.0862701275836460
342.0000000000000000	-0.0948620628687922	0.0867914875353952
343.0000000000000000	-0.0966370032627421	0.0829298809255457
344.0000000000000000	-0.0951802721360595	0.0818848856217652
345.0000000000000000	-0.0914854808466462	0.0794455230025342
346.0000000000000000	-0.0903915046741140	0.0798798212871663
347.0000000000000000	-0.0892539442919542	0.0804978380347388
348.0000000000000000	-0.0922020324661667	0.0798053149071078
349.0000000000000000	-0.0928674197081118	0.0798963572490902
350.0000000000000000	-0.0925247909383390	0.0824146385119574
351.0000000000000000	-0.0926038197830920	0.0823267273981206
352.0000000000000000	-0.0914069684795074	0.0834106758795684
353.0000000000000000	-0.0940700177055516	0.0826946919330797
354.0000000000000000	-0.0958980290715185	0.0783683194851160
355.0000000000000000	-0.0936670384488303	0.0791009699551803
356.0000000000000000	-0.0945801949354019	0.0777396720056013
357.0000000000000000	-0.0951989160772659	0.0760205287694094
358.0000000000000000	-0.0920991293623637	0.0803017439631538
359.0000000000000000	-0.0920525426994213	0.0814691685365794
360.0000000000000000	-0.0952125783589703	0.0788571047202855
361.0000000000000000	-0.0936205085882838	0.0805380025326475
362.0000000000000000	-0.0946679639719528	0.0844824431263723
363.0000000000000000	-0.0956839639634685	0.0850246096846688
364.0000000000000000	-0.0936306240416996	0.0852331092243239
365.0000000000000000	-0.0951188594715451	0.0858736106959251
366.0000000000000000	-0.0928781672587198	0.0850557034722847
367.0000000000000000	-0.0937860914824049	0.0857605315395762
368.0000000000000000	-0.0942708283845956	0.0872491166343092
369.0000000000000000	-0.0904242623067307	0.0835061426729228
370.0000000000000000	-0.0892903379502510	0.0800570810576682
371.0000000000000000	-0.0871662048232039	0.0831024687442418
372.0000000000000000	-0.0871056459711763	0.0849387814352439
373.0000000000000000	-0.0876006961678989	0.0842845833074422
374.0000000000000000	-0.0889494312787472	0.0849594843323356
375.0000000000000000	-0.0916072618826112	0.0836757806612477
376.0000000000000000	-0.0898341895703726	0.0819519554289870
377.0000000000000000	-0.0893043049265417	0.0846727308949843
378.0000000000000000	-0.0929486491432092	0.0859904918781930
379.0000000000000000	-0.0907271395515555	0.0849182620937918
380.0000000000000000	-0.0871414876080091	0.0872005865787390
381.0000000000000000	-0.0916398111486393	0.0880706170155502
382.0000000000000000	-0.0938250866611890	0.0870559361931923
383.0000000000000000	-0.0908051367908560	0.0852315685303915
384.0000000000000000	-0.0889905866478084	0.0866887486473712
385.0000000000000000	-0.0895815439936120	0.0864575459833025
386.0000000000000000	-0.0901729139031643	0.0874369685479325
387.0000000000000000	-0.0867352804641719	0.0894119360430125
388.0000000000000000	-0.0827691964302494	0.0914153466007105
389.0000000000000000	-0.0834968120613719	0.0921721518827489
390.0000000000000000	-0.0873835530772317	0.0899743362497860
391.0000000000000000	-0.0838515209439816	0.0882183959093794
392.0000000000000000	-0.0802026387108132	0.0859284397463317
393.0000000000000000	-0.0821599817546011	0.0860275258199223
394.0000000000000000	-0.0836630421585366	0.0849644069202434
395.0000000000000000	-0.0832240994239399	0.0854828022146032
396.0000000000000000	-0.0839441952507815	0.0856861960531281
397.0000000000000000	-0.0848624294022831	0.0848750546560189
398.0000000000000000	-0.0846405449711665	0.0831051573059140
399.0000000000000000	-0.0849192034273654	0.0830190461491982
400.0000000000000000	-0.0838863749612544	0.0841872517100356
401.0000000000000000	-0.0801932928826503	0.0868483537249702
402.0000000000000000	-0.0800355913159192	0.0880155726299325
403.0000000000000000	-0.0824164433606653	0.0895760717288259
404.0000000000000000	-0.0837015508366685	0.0895181654760381
405.0000000000000000	-0.0865895911296367	0.0893101879373056
406.0000000000000000	-0.0853220353456659	0.0900567998892136
407.0000000000000000	-0.0826513617563896	0.0853351045361178
408.0000000000000000	-0.0818605090675895	0.0842722179439974
409.0000000000000000	-0.0810090491827221	0.0857730042155561
410.0000000000000000	-0.0839265463273998	0.0918163980251444
411.0000000000000000	-0.0850234408314161	0.0857090882866281
412.0000000000000000	-0.0844814350481446	0.0861785675636988
413.0000000000000000	-0.0794214025312200	0.0870020722993710
414.0000000000000000	-0.0801928532289625	0.0878088664333785
415.0000000000000000	-0.0815098757438571	0.0896618079806688
416.0000000000000000	-0.0817136543599534	0.0872450762501890
417.0000000000000000	-0.0839314764525148	0.0881645814282710
418.0000000000000000	-0.0808955767875947	0.0824686919529191
419.0000000000000000	-0.0813983997877470	0.0858534871403665
420.0000000000000000	-0.0816152355428711	0.0858616280687476
421.0000000000000000	-0.0823601700198945	0.0850108753994903
422.0000000000000000	-0.0841105598652090	0.0865935945793958
423.0000000000000000	-0.0820343052345496	0.0881625074989743
424.0000000000000000	-0.0843983585665327	0.0883020266902042
425.0000000000000000	-0.0852092478723419	0.0889664008044967
426.0000000000000000	-0.0825603535574089	0.0879824962905522
427.0000000000000000	-0.0822768362170416	0.0890606326247979
428.0000000000000000	-0.0844106614366499	0.0893743420459391
429.0000000000000000	-0.0832394693482448	0.0906171976239127
430.0000000000000000	-0.0799409518628759	0.0910122494809049
431.0000000000000000	-0.0844613625200880	0.0929298716817436
432.0000000000000000	-0.0861356601923985	0.0871458648376744
433.0000000000000000	-0.0801814416741845	0.0886279693406077
434.0000000000000000	-0.0806734360651411	0.0901853556560039
435.0000000000000000	-0.0811778524314618	0.0916557711724580
436.0000000000000000	-0.0829804487219535	0.0912079368960896
437.0000000000000000	-0.0832962172815453	0.0895184030091685
438.0000000000000000	-0.0816071524351435	0.0923719406361138
439.0000000000000000	-0.0770406872850709	0.0947702325823422
440.0000000000000000	-0.0770914407429945	0.0951545882179058
441.0000000000000000	-0.0793316069015781	0.0935300256155343
442.0000000000000000	-0.0782205940195736	0.0946584832953005
443.0000000000000000	-0.0851510406271288	0.0971193485281128
444.0000000000000000	-0.0799924219735638	0.0989281741352040
445.0000000000000000	-0.0786459956092997	0.1007054925276243
446.0000000000000000	-0.0811153935010713	0.0980792942356119
447.0000000000000000	-0.0789034268938652	0.1004240975189546
448.0000000000000000	-0.0853734775677530	0.1045039359408743
449.0000000000000000	-0.0772181820200901	0.1052884811938977
450.0000000000000000	-0.0773423887425570	0.1055818513950197
451.0000000000000000	-0.0749162323919004	0.1070855796235694
452.0000000000000000	-0.0723057482201272	0.1087006890733418
453.0000000000000000	-0.0691544776322682	0.1088924886488392
454.0000000000000000	-0.0656362967998301	0.1036074066925144
455.0000000000000000	-0.0625406893811118	0.1038385277327396
456.0000000000000000	-0.0627392675068743	0.1025373636315882
457.0000000000000000	-0.0621340108976712	0.1010076938651770
458.0000000000000000	-0.0614147544152048	0.1034094237960446
459.0000000000000000	-0.0592306952913945	0.1023155850702958
460.0000000000000000	-0.0625964617417328	0.1017291978686758
461.0000000000000000	-0.0592754153246228	0.0954647685524155
462.0000000000000000	-0.0613988264452716	0.0974583954708133
463.0000000000000000	-0.0608285086142001	0.0952089760492022
464.0000000000000000	-0.0609849992195747	0.0950738079503544
465.0000000000000000	-0.0594854039315194	0.0941942217126184
466.0000000000000000	-0.0582087978125007	0.0954983034044175
467.0000000000000000	-0.0603147262525375	0.0947852528424404
468.0000000000000000	-0.0602800970673400	0.0948373649858362
469.0000000000000000	-0.0702653543061913	0.0873695762255683
470.0000000000000000	-0.0691787710543094	0.0889389776151140
471.0000000000000000	-0.0669481022226463	0.0895244060641793
472.0000000000000000	-0.0700107947851723	0.0949855722588577
473.0000000000000000	-0.0804898165994074	0.1004360552208794
474.0000000000000000	-0.0882588425527351	0.1248736826170725
475.0000000000000000	-0.0707843907676517	0.1059714858986947
476.0000000000000000	-0.0607264227663890	0.0916099580748248
477.0000000000000000	-0.0636027330317243	0.1048007185871200
478.0000000000000000	-0.0621312505906285	0.0982152655868672
479.0000000000000000	-0.0585605850268162	0.0912343708146959
480.0000000000000000	-0.0618608908795617	0.0927665017072859
481.0000000000000000	-0.0668293039548335	0.0920866083780330
482.0000000000000000	-0.0593835281571523	0.0914933675616298
483.0000000000000000	-0.0623170739714716	0.0933801162704053
484.0000000000000000	-0.0600661911453976	0.0897860554426573
485.0000000000000000	-0.0599235744501693	0.0954980987256107
486.0000000000000000	-0.0669792040866224	0.0991888380407212
487.0000000000000000	-0.0640958251787426	0.0935674161235204
488.0000000000000000	-0.0585886791592574	0.0951992478315474
489.0000000000000000	-0.0697621779582717	0.1016309890775622
490.0000000000000000	-0.0724675038740135	0.0972844671977830
491.0000000000000000	-0.0658926196785181	0.0935780782846226
492.0000000000000000	-0.0674773888260760	0.0929012508105829
493.0000000000000000	-0.0659172835531840	0.0953306213331875
494.0000000000000000	-0.0638565711147913	0.0960746814694213
495.0000000000000000	-0.0647930726274588	0.0940619518553649
496.0000000000000000	-0.0597818593598669	0.0964297156974097
497.0000000000000000	-0.0645694896659229	0.1012197129384180
