Freq (Hz)	Gxymic1/ref_Real	Gxymic1/ref_Imag	Gxymic2/ref_Real	Gxymic2/ref_Imag
1990.0000000000000000	0.0000044391175019	0.0000162909005795	0.0000058504888977	0.0000147950489871
1991.0000000000000000	0.0000232063037344	-0.0000289228258184	0.0000225780053976	-0.0000309870623511
1992.0000000000000000	-0.0000650930338025	-0.0000611809966784	-0.0000715207457224	-0.0000593763055915
1993.0000000000000000	-0.0000875237753613	0.0001067028093030	-0.0000862388998690	0.0001127122761002
1994.0000000000000000	0.0000540046852795	0.0002284696781128	0.0000546288814635	0.0002554759963068
1995.0000000000000000	0.0007250029069391	-0.0007347544032425	0.0007694998303738	-0.0006993926689702
1996.0000000000000000	0.0001844202974468	0.0001523633392999	0.0000137843920946	0.0000320037700692
1997.0000000000000000	-0.0099280522390461	0.0069666656654480	-0.0093402969120151	0.0067130318413364
1998.0000000000000000	0.0007896425551092	-0.0995854398097739	-0.0019023244747789	-0.0827900600947379
1999.0000000000000000	-8798.0356164238492000	-118.3390373864434650	-8950.2249930209563800	1669.1774332021298000
2000.0000000000000000	-34653.9685089746708000	-144.4573607974710400	-35272.7728686315167000	6890.9805170004938100
2001.0000000000000000	-8500.6071584188357400	-10.3221098445757668	-8667.3218650695089200	1738.7053845355799200
2002.0000000000000000	-0.0458614443372518	-0.0015372211288808	-0.0335726045277235	-0.0123971501516197
2003.0000000000000000	-0.0033224444705549	0.0015763891577928	-0.0041242182286224	0.0020501349469055
2004.0000000000000000	-0.0004199433530202	-0.0011423767413881	-0.0000391962164189	-0.0011604266009627
2005.0000000000000000	-0.0001367626201435	0.0005251556875689	-0.0002152210151065	0.0004477616320369
2006.0000000000000000	0.0000892756964108	-0.0000975172644015	0.0000510042763985	-0.0000553392570879
2007.0000000000000000	0.0000354766167609	-0.0000287384602855	0.0000501727603807	-0.0000085140568484
2008.0000000000000000	-0.0000366390371506	-0.0000650396514428	-0.0000212536396563	-0.0000684846190687
2009.0000000000000000	0.0000022827173612	0.0000433017292404	-0.0000069291269456	0.0000348723265386
2010.0000000000000000	-0.0000109594712943	-0.0000035185329048	-0.0000083303408053	-0.0000015005950543
