Freq (Hz)	Coh_mic/ref
400.0000000000000000	0.9610778172277268
401.0000000000000000	0.9729409835709747
402.0000000000000000	0.9870141107937126
403.0000000000000000	0.9817967792036446
404.0000000000000000	0.9824707738198319
405.0000000000000000	0.9911139159070600
406.0000000000000000	0.9921159986760884
407.0000000000000000	0.9926686449261737
408.0000000000000000	0.9944154079298524
409.0000000000000000	0.9875103554260113
410.0000000000000000	0.9840927380574850
411.0000000000000000	0.9829719958855541
412.0000000000000000	0.9909181727730189
413.0000000000000000	0.9853134285014565
414.0000000000000000	0.9785216946599263
415.0000000000000000	0.9904131439979937
416.0000000000000000	0.9924764204029151
417.0000000000000000	0.9902680711641284
418.0000000000000000	0.9933140014507950
419.0000000000000000	0.9936729704725854
420.0000000000000000	0.9943005926821799
421.0000000000000000	0.9937050089057389
422.0000000000000000	0.9923321808629517
423.0000000000000000	0.9868575597222971
424.0000000000000000	0.9867888546048468
425.0000000000000000	0.9832061533097650
426.0000000000000000	0.9863563014218463
427.0000000000000000	0.9928290999551329
428.0000000000000000	0.9965233770583122
429.0000000000000000	0.9957304549433659
430.0000000000000000	0.9937522441962391
431.0000000000000000	0.9942480319029010
432.0000000000000000	0.9973547806328571
433.0000000000000000	0.9975180133873099
434.0000000000000000	0.9969286769735353
435.0000000000000000	0.9910500994216371
436.0000000000000000	0.9939294692601632
437.0000000000000000	0.9959137464031784
438.0000000000000000	0.9945236509439059
439.0000000000000000	0.9895053053920958
440.0000000000000000	0.9925779171341969
441.0000000000000000	0.9934764693179960
442.0000000000000000	0.9919371586079607
443.0000000000000000	0.9920611718691894
444.0000000000000000	0.9934870695977357
445.0000000000000000	0.9910615652746213
446.0000000000000000	0.9857073659324725
447.0000000000000000	0.9937061190295493
448.0000000000000000	0.9980919717223384
449.0000000000000000	0.9900945731411163
450.0000000000000000	0.9718010350361311
451.0000000000000000	0.9958858173478516
452.0000000000000000	0.9925381595406646
453.0000000000000000	0.9843251323915911
454.0000000000000000	0.9958231570014325
455.0000000000000000	0.9979515491591809
456.0000000000000000	0.9963686332325882
457.0000000000000000	0.9952434854667093
458.0000000000000000	0.9925942987887278
459.0000000000000000	0.9949549739862685
460.0000000000000000	0.9942109152057651
461.0000000000000000	0.9889534877553058
462.0000000000000000	0.9943346748880889
463.0000000000000000	0.9941993876741101
464.0000000000000000	0.9914004066596998
465.0000000000000000	0.9929357367953653
466.0000000000000000	0.9935763810265447
467.0000000000000000	0.9949617575913282
468.0000000000000000	0.9918965703967610
469.0000000000000000	0.9940257719173919
470.0000000000000000	0.9891553807385194
471.0000000000000000	0.9955443792652162
472.0000000000000000	0.9948521326804856
473.0000000000000000	0.9939892645411823
474.0000000000000000	0.9964838703714983
475.0000000000000000	0.9920804557177190
476.0000000000000000	0.9916823681895253
477.0000000000000000	0.9951192134020173
478.0000000000000000	0.9979626399598467
479.0000000000000000	0.9968101452884178
480.0000000000000000	0.9951136850243281
481.0000000000000000	0.9926806963763379
482.0000000000000000	0.9939229908267740
483.0000000000000000	0.9942174093743961
484.0000000000000000	0.9968643348993345
485.0000000000000000	0.9927424256488786
486.0000000000000000	0.9882964235313327
487.0000000000000000	0.9921990362716534
488.0000000000000000	0.9917770570965277
489.0000000000000000	0.9967715822000801
490.0000000000000000	0.9936425648124075
491.0000000000000000	0.9967578219350702
492.0000000000000000	0.9927756537914443
493.0000000000000000	0.9913513714969298
494.0000000000000000	0.9951024053990809
495.0000000000000000	0.9914670455587015
496.0000000000000000	0.9926138340839920
497.0000000000000000	0.9941868353177138
498.0000000000000000	0.9949205144633565
499.0000000000000000	0.9947694695103915
500.0000000000000000	0.9923786193660936
501.0000000000000000	0.9966273058223909
502.0000000000000000	0.9960061803682581
503.0000000000000000	0.9940269995346740
504.0000000000000000	0.9915510648326800
505.0000000000000000	0.9945550782550029
506.0000000000000000	0.9949414900822651
507.0000000000000000	0.9917150959569692
508.0000000000000000	0.9950183516607209
509.0000000000000000	0.9956181050827234
510.0000000000000000	0.9953385782915592
511.0000000000000000	0.9945160326122329
512.0000000000000000	0.9920524840527184
513.0000000000000000	0.9943791359077909
514.0000000000000000	0.9925022601033070
515.0000000000000000	0.9930282063691853
