Freq (Hz)	Gxymic/ref_Real	Gxymic/ref_Imag
400.0000000000000000	0.0007959930606533	0.0013378758017071
401.0000000000000000	0.0005710536338544	0.0008080783586931
402.0000000000000000	0.0013112726292792	0.0014578509802645
403.0000000000000000	0.0012591041081318	0.0018641711608540
404.0000000000000000	0.0020632241526295	0.0022969286014577
405.0000000000000000	0.0023348656428230	0.0019608204413241
406.0000000000000000	0.0013646599684102	0.0009956293869559
407.0000000000000000	0.0012256012817019	0.0006787464570050
408.0000000000000000	0.0015881947090474	0.0007374911044111
409.0000000000000000	0.0009185619961956	0.0005812279582957
410.0000000000000000	0.0004411333877990	0.0004447655697153
411.0000000000000000	0.0007416753029051	0.0007919383642228
412.0000000000000000	0.0011403243872764	0.0011732213126431
413.0000000000000000	0.0014052626890971	0.0011033829790884
414.0000000000000000	0.0015829606985625	0.0013128476643150
415.0000000000000000	0.0016717235492866	0.0016193143815599
416.0000000000000000	0.0013450583279765	0.0012707356058936
417.0000000000000000	0.0008658499499810	0.0008350276714564
418.0000000000000000	0.0012723269449930	0.0012523637373041
419.0000000000000000	0.0015851010338454	0.0015376074576368
420.0000000000000000	0.0016327244270953	0.0014753204306527
421.0000000000000000	0.0021277403552133	0.0017129855189235
422.0000000000000000	0.0010912706557525	0.0007246313418958
423.0000000000000000	0.0016443562886959	0.0010376775986478
424.0000000000000000	0.0021134250162899	0.0011345350857565
425.0000000000000000	0.0015656413425689	0.0006811659086165
426.0000000000000000	0.0017551243572206	0.0007539261263210
427.0000000000000000	0.0036815261992792	0.0014782389637524
428.0000000000000000	0.0038720057128074	0.0015380897900148
429.0000000000000000	0.0036241372244887	0.0014701406232744
430.0000000000000000	0.0026195662040394	0.0010470026061301
431.0000000000000000	0.0018964473309963	0.0006905052502998
432.0000000000000000	0.0023969083540744	0.0007659895715333
433.0000000000000000	0.0045049614785013	0.0013528514331341
434.0000000000000000	0.0042239521218491	0.0011886904389798
435.0000000000000000	0.0027658967446669	0.0007225794450083
