Freq (Hz)	mic/source_Real	mic/source_Imag
61.0000000000000000	6.4537876588162710	6.5819994188335595
62.0000000000000000	7.5526770856683658	7.4409756619939547
63.0000000000000000	8.6227817247866199	7.8511097891744033
64.0000000000000000	10.3367852159944054	8.2170874415177177
65.0000000000000000	11.8077427647942219	8.4420903023711471
66.0000000000000000	14.8731085491090926	9.1117058004338105
67.0000000000000000	17.4210214441927498	9.3257359791212657
68.0000000000000000	21.2942720370523339	8.5956198019098693
69.0000000000000000	24.4918263172894512	6.1349135690413235
70.0000000000000000	28.9793854011353318	2.5895181824020410
71.0000000000000000	32.5776748864115788	-0.4228847784053288
72.0000000000000000	35.3870405285298304	-7.5921671128201087
73.0000000000000000	34.1972566996328737	-14.7046705767885761
74.0000000000000000	33.5628997121562875	-19.0638893142747463
75.0000000000000000	27.6109352516419761	-23.0072784648238979
76.0000000000000000	21.8235768000117218	-26.3252435105410782
77.0000000000000000	19.1038918950664396	-27.3655724415539900
77.9999999999999999	15.5939415538575847	-28.6368031599784807
78.9999999999999999	12.5030246247433343	-28.3758105500191000
79.9999999999999999	9.4595155324795463	-27.6528581497790426
80.9999999999999999	6.9121205993273067	-28.1396942456331231
81.9999999999999999	5.2032381568986024	-27.0320592647182174
82.9999999999999999	3.8317205423812792	-25.6302860341413563
83.9999999999999999	1.9971918540813791	-24.9280199367153123
84.9999999999999999	1.3099739955555956	-24.2958286760660833
85.9999999999999999	0.1615012877456913	-23.5203825730274438
86.9999999999999999	-0.0354446483135915	-22.7950477787810293
87.9999999999999999	-0.3657123363258644	-21.8474798677954851
88.9999999999999999	-0.9594246070540567	-21.3609800501038407
89.9999999999999999	-1.2480405397388576	-21.2952425839930335
90.9999999999999999	-1.9760204739859459	-21.1204129649313081
91.9999999999999999	-2.3877263626284333	-20.8293287573823207
92.9999999999999999	-2.8302302982928889	-20.1452313480231950
93.9999999999999999	-3.0168196219772496	-19.8114370219197369
94.9999999999999999	-2.9897721444060039	-19.4138803412327263
95.9999999999999999	-3.6632373767996018	-19.3198724255787617
96.9999999999999999	-4.2339161997797738	-18.9559701644389591
97.9999999999999999	-4.3552923425264787	-18.4774906132834040
98.9999999999999999	-5.2195026147381780	-18.0878193302421444
100.0000000000000000	-6.0603851688074188	-17.5924181996366826
101.0000000000000000	-6.1818766624029049	-16.8402852036017130
102.0000000000000000	-5.9278529097405199	-16.8873772250807192
103.0000000000000000	-5.9853425388637547	-17.2551943763925770
104.0000000000000000	-5.8879248279087992	-16.6321515043901797
105.0000000000000000	-5.4034850535599874	-16.1305460781616681
106.0000000000000000	-5.5835264875447290	-16.3411323456229631
107.0000000000000000	-6.6982201327514126	-16.6952992312024513
108.0000000000000000	-7.3310373374852471	-15.6550085257732423
109.0000000000000000	-6.8495119787691214	-15.7541579214631682
110.0000000000000000	-8.1233014363922802	-15.7462764345632422
111.0000000000000000	-6.3540180302116447	-16.0823999313732528
112.0000000000000000	-5.4066273550077399	-15.9084963294868800
113.0000000000000000	-5.7219665069679966	-15.2312239707940975
114.0000000000000000	-6.4697126505624434	-15.4067820572325562
115.0000000000000000	-6.6876114922863037	-15.1129107672857898
116.0000000000000000	-6.6146598269379044	-15.1451914694569094
117.0000000000000000	-6.5293462915467799	-14.8226639575447940
118.0000000000000000	-6.9734959458530774	-14.2507439768524051
119.0000000000000000	-6.8898418596769426	-14.8071631825386447
120.0000000000000000	-6.6806489933302133	-15.0125863741650569
121.0000000000000000	-6.6805609907020349	-14.8121046949637005
122.0000000000000000	-6.2574351587525472	-14.6202949838397647
123.0000000000000000	-6.8572025837024704	-14.4307412107189687
124.0000000000000000	-7.5864048254469605	-14.7133631061545156
125.0000000000000000	-7.8412071019228886	-15.1222008015303100
126.0000000000000000	-7.9888436787577470	-14.5684114296987808
127.0000000000000000	-7.3948854008041502	-13.8974500341948328
128.0000000000000000	-7.5579556035392885	-13.9244572440120766
129.0000000000000000	-8.0652838359538652	-14.4119964960438391
130.0000000000000000	-8.1388714345330531	-14.4834250925598003
131.0000000000000000	-8.1543046259324701	-14.1403870599790977
132.0000000000000000	-8.5904437426852471	-14.3001689664221718
133.0000000000000000	-8.3860656106326612	-14.3718740210653646
134.0000000000000000	-8.5277960212860826	-14.5078286726830932
135.0000000000000000	-8.3115367023133579	-14.5412896479849536
136.0000000000000000	-8.3232622154691000	-14.4435325061013469
137.0000000000000000	-8.5930075640195884	-14.5080784687420969
138.0000000000000000	-8.7970889513351462	-14.1569954219422041
139.0000000000000000	-9.2239054669625347	-13.7141962583182533
140.0000000000000000	-9.6005196273024342	-13.9973869969339351
141.0000000000000000	-9.0583748542620341	-13.7576400147201454
142.0000000000000000	-9.6253172340655695	-13.8929285914507918
143.0000000000000000	-10.2194497703813774	-13.7972199784318992
144.0000000000000000	-9.7110405632994290	-13.9169738362042601
145.0000000000000000	-9.1001644040352563	-14.0677221790372826
146.0000000000000000	-9.8718338537527455	-14.0426295047389971
147.0000000000000000	-10.1262067082874338	-13.6791189974094127
148.0000000000000000	-10.3811356188055939	-13.7659578949243340
149.0000000000000000	-10.2123340148124217	-14.2943658507671412
150.0000000000000000	-10.2394328893908000	-13.7952334760872794
151.0000000000000000	-10.5585723074541402	-13.3119940075006511
152.0000000000000000	-10.7739608381589278	-13.8942213343726717
153.0000000000000000	-11.1979833927262771	-13.9074372245529414
154.0000000000000000	-11.0001447123376579	-13.9022495851143031
155.0000000000000000	-11.4902083856626636	-13.9317748052144434
156.0000000000000000	-11.7718699466727248	-13.7363744377068233
157.0000000000000000	-11.3503950680253176	-13.6101113895671109
158.0000000000000000	-11.8421229095312661	-13.1967778842560204
159.0000000000000000	-12.1720539510074488	-13.0386612520356131
160.0000000000000000	-12.0165024966578429	-12.9371685340843907
161.0000000000000000	-11.9933960134365627	-12.7859422230050725
162.0000000000000000	-11.6372349653523468	-12.8651955689605142
163.0000000000000000	-11.5238195407436148	-12.4877888339487324
164.0000000000000000	-11.9648409199304400	-12.0736643696187222
165.0000000000000000	-12.0362789134279762	-12.2832264789665668
166.0000000000000000	-11.9653744979093481	-12.3584122988169245
167.0000000000000000	-11.9925903930263633	-12.4346819015348497
168.0000000000000000	-12.0690200847873879	-12.6731168055940095
169.0000000000000000	-11.9115452364758241	-13.1989298211707915
170.0000000000000000	-12.0802944118850295	-13.0588074714001721
171.0000000000000000	-12.1527354801032441	-12.6235506210760846
172.0000000000000000	-12.1351911778301726	-12.4080085148306818
173.0000000000000000	-12.1952424116490423	-12.4481059957556663
174.0000000000000000	-12.5563762621373627	-12.4223837817324760
175.0000000000000000	-13.0777741667947822	-12.8705144097336372
176.0000000000000000	-12.8038061770577070	-12.9457802538719306
177.0000000000000000	-12.9575942274936420	-12.8599934562438154
178.0000000000000000	-12.8615522922190646	-12.9039625403751312
179.0000000000000000	-13.2647062332502692	-12.7880560870049820
180.0000000000000000	-13.2424607165844410	-12.9946747086691410
181.0000000000000000	-13.8218930958470221	-12.6025071616371704
182.0000000000000000	-14.1759860887226647	-11.6814143723554338
183.0000000000000000	-13.9992326914948464	-12.0665427855386795
184.0000000000000000	-13.6359917171162621	-12.1776782141403039
185.0000000000000000	-13.8601501783874905	-11.9924489032842612
186.0000000000000000	-14.1071676873753713	-12.2270037851023012
187.0000000000000000	-14.2764416096442002	-12.5545656314729665
188.0000000000000000	-14.5454818415050173	-12.5148729036547071
189.0000000000000000	-14.9562135683857420	-12.2371678940905220
190.0000000000000000	-14.8713452517735938	-12.4389426195599153
191.0000000000000000	-14.0048955516260971	-12.6600578790857003
192.0000000000000000	-13.4970718109310344	-12.4282469107430753
193.0000000000000000	-14.8518600422782043	-12.7086752142182551
194.0000000000000000	-14.8181197251047152	-12.1564723414202742
195.0000000000000000	-14.8998926878003690	-11.3399886119437152
196.0000000000000000	-14.9324472996764985	-10.7962631286476913
197.0000000000000000	-15.1033933882448323	-11.9250963445654143
198.0000000000000000	-15.5759794802635198	-12.1030464462968013
199.0000000000000000	-15.8907192829458701	-12.3719365321818717
200.0000000000000000	-17.5776469030680218	-11.9152584021680674
201.0000000000000000	-17.2692347996940256	-11.9177527599805071
202.0000000000000000	-16.1861357356503816	-11.5401371039157627
203.0000000000000000	-16.3981994438398146	-11.3865404762886762
204.0000000000000000	-16.3213517075618490	-11.9788333060357139
205.0000000000000000	-16.1755075360114695	-10.8363626005912774
206.0000000000000000	-15.9368029089208782	-10.4953689673712578
207.0000000000000000	-16.2603720309306219	-11.0601970224329538
208.0000000000000000	-16.2980331269233964	-11.8660792839442966
209.0000000000000000	-16.9817674174421675	-11.3811432683202760
210.0000000000000000	-16.8112235820344118	-10.5294825087396386
211.0000000000000000	-16.9893885635130850	-9.6850550201570602
212.0000000000000000	-17.4354729320350756	-10.5603610417054057
213.0000000000000000	-18.0088619884347949	-10.1270118747682556
214.0000000000000000	-17.4913553619553106	-9.8634455635363700
215.0000000000000000	-17.1528167383493866	-10.5229018770693887
216.0000000000000000	-16.9120625018120378	-10.3968020931407317
217.0000000000000000	-17.3918909096911633	-10.9927125295153178
218.0000000000000000	-17.7550568096712133	-10.0553125867731303
219.0000000000000000	-17.9514204052303405	-9.2240555390408314
220.0000000000000000	-17.7974735460465823	-8.8197143048771931
221.0000000000000000	-16.9718764250501834	-9.0542531979859273
222.0000000000000000	-17.2697383175467820	-9.6454364869619606
223.0000000000000000	-17.9373427981087516	-8.6678326534353438
224.0000000000000000	-17.8688408459825716	-9.4860964455660177
225.0000000000000000	-19.1887073866012407	-9.5610210413898589
226.0000000000000000	-18.8602396433551753	-8.6026157733446027
227.0000000000000000	-18.7169477196599629	-8.8221003072470783
228.0000000000000000	-18.2934561168823642	-9.5814938253080939
229.0000000000000000	-18.2471054601374654	-9.4363854244317338
230.0000000000000000	-18.6124744349047546	-8.2283017120578101
231.0000000000000000	-18.0211979501023123	-7.8925203909581203
232.0000000000000000	-18.2120334264591577	-7.9553653287107178
233.0000000000000000	-18.4868847259096292	-8.3289304253246001
234.0000000000000000	-18.7391955586043757	-8.4597826485283303
235.0000000000000000	-19.7425006467093027	-8.2994663161570976
236.0000000000000000	-19.5511736126742903	-8.6419163081559418
237.0000000000000000	-19.2698391595789822	-8.3847372995154625
238.0000000000000000	-19.4192790134946449	-7.9504119110238038
239.0000000000000000	-18.9514159001611908	-7.8920800106463140
240.0000000000000000	-19.0431509947750754	-7.2511264274032481
241.0000000000000000	-20.1388751950185458	-7.0224622143337783
242.0000000000000000	-19.7907560797379780	-7.0246560375361060
243.0000000000000000	-19.6497638089094693	-8.7383007559631380
244.0000000000000000	-18.9127061916442933	-7.9253328951077577
245.0000000000000000	-18.3809495289799791	-7.6383081438629725
246.0000000000000000	-18.2793250444407569	-7.1520074914755751
247.0000000000000000	-19.1714646266287261	-6.9514963565918180
248.0000000000000000	-20.1750501262824251	-7.3582053381604107
249.0000000000000000	-20.3828440398248354	-7.4931040740627388
250.0000000000000000	-18.8427384370778732	-7.4716918131902199
251.0000000000000000	-18.6155676205109870	-8.1858512640609611
252.0000000000000000	-18.0850085708596211	-7.3770845570846237
253.0000000000000000	-18.9449861144062765	-6.7378717648895163
254.0000000000000000	-18.8565679196462348	-7.1764062145399974
255.0000000000000000	-18.9628270456332615	-7.3924765862402095
256.0000000000000000	-19.3439806749659162	-6.9089003404180316
257.0000000000000000	-19.3228462904020866	-6.5715239270270187
258.0000000000000000	-18.7781062956397484	-6.4534218875613494
259.0000000000000000	-19.1845843926815576	-6.1548444567969174
260.0000000000000000	-19.6124102950395986	-6.2626001302015641
261.0000000000000000	-19.6998932475928079	-6.4802715095785839
262.0000000000000000	-19.4815012641929215	-6.2315071815061396
263.0000000000000000	-19.1411061680523780	-6.0258596477312647
264.0000000000000000	-19.3822406455338481	-6.2251214845909892
265.0000000000000000	-19.5942898219894808	-6.5229133566311361
266.0000000000000000	-19.9317380374866069	-6.6586241957471177
267.0000000000000000	-20.0276900539546219	-6.4737611815296008
268.0000000000000000	-20.0173669000495664	-5.7878554423629973
269.0000000000000000	-20.2374967998894775	-5.3784958169191217
270.0000000000000000	-20.0433729560956344	-5.2774581408283794
271.0000000000000000	-20.4782139336425466	-5.4180083719949641
272.0000000000000000	-20.5950998467756108	-5.4485369175717055
273.0000000000000000	-20.1945601244882162	-5.9787579391360550
274.0000000000000000	-20.1454188297774124	-5.3107217988091158
275.0000000000000000	-20.3525217644483511	-5.0749587603675961
276.0000000000000000	-19.7151486434486323	-5.2290206341911976
277.0000000000000000	-19.4430475881861362	-5.1847860918922048
278.0000000000000000	-19.8702878779831451	-5.6267672615950977
279.0000000000000000	-20.1719352371447265	-5.0841163678170362
280.0000000000000000	-20.2483085599615293	-5.0565495427241229
281.0000000000000000	-20.1411081117368766	-4.7200671329465509
282.0000000000000000	-20.0970270959286097	-4.4350470016998091
283.0000000000000000	-20.0547215255703790	-4.6578582998317337
284.0000000000000000	-20.6442993519074207	-4.5857466032019269
285.0000000000000000	-20.7623455895588122	-4.6940186787142197
286.0000000000000000	-20.5589243061400992	-4.5311806554058034
287.0000000000000000	-20.4089553243949204	-4.4071058641141994
288.0000000000000000	-20.3816033814299153	-4.5176911848216159
289.0000000000000000	-20.2693503537490791	-4.5470212231981684
290.0000000000000000	-20.9432184529785914	-4.5021607460232298
291.0000000000000000	-20.8856074948415369	-4.0185684587765254
292.0000000000000000	-20.6851722382070555	-3.7439425029228870
293.0000000000000000	-21.1164694856977952	-3.4546774369523727
294.0000000000000000	-21.4513600345145896	-3.4404442718952679
295.0000000000000000	-21.1577340892627816	-3.5317721640627009
296.0000000000000000	-21.0956740166326178	-3.8174602786319762
297.0000000000000000	-21.1979531181927569	-3.7948259975781240
298.0000000000000000	-21.0122255828385960	-3.4214758881193257
299.0000000000000000	-21.1056894595380413	-3.9374621153880600
300.0000000000000000	-21.0099156477727575	-3.5907510811931687
