Freq (Hz)	Gxymic/ref_Real	Gxymic/ref_Imag
611.9999999999999990	0.0001505923948180	0.0031319074185107
612.9999999999999990	0.0001747076259334	0.0024960389034309
613.9999999999999990	0.0003355352379588	0.0027403125546620
614.9999999999999990	0.0003305182005329	0.0019835332154399
615.9999999999999990	0.0009400335862470	0.0043395996724333
616.9999999999999990	0.0007784166526338	0.0036112203986211
617.9999999999999990	0.0016189810459971	0.0056153154410485
618.9999999999999990	0.0022294136636777	0.0066171063483015
619.9999999999999990	0.0023924883482327	0.0061108063776427
620.9999999999999990	0.0020109456598966	0.0048834382663996
621.9999999999999990	0.0013119369977476	0.0032685981969249
622.9999999999999990	0.0014097342033859	0.0034438593187484
623.9999999999999990	0.0012552059031942	0.0027900886492131
624.9999999999999990	0.0014456138184006	0.0030203134085474
625.9999999999999990	0.0019380346922587	0.0033533026000328
626.9999999999999990	0.0029095904575200	0.0044462393043083
627.9999999999999990	0.0026065278733998	0.0039648244697714
628.9999999999999990	0.0018257605834954	0.0024687585432378
629.9999999999999990	0.0036064219314347	0.0049642354090377
630.9999999999999990	0.0046997646158981	0.0062070413558547
631.9999999999999990	0.0032098450266855	0.0040664743402371
632.9999999999999990	0.0018692781381099	0.0022671110468243
633.9999999999999990	0.0018899014660405	0.0021538244939339
634.9999999999999990	0.0035791474687683	0.0039330372233511
635.9999999999999990	0.0031245384641006	0.0032277233771600
636.9999999999999990	0.0030911422599720	0.0031993888449133
637.9999999999999990	0.0044889968319296	0.0042503517375725
638.9999999999999990	0.0051089119771407	0.0041585054174318
639.9999999999999990	0.0043386002274329	0.0031734692599119
640.9999999999999990	0.0049160634718128	0.0035838768926857
641.9999999999999990	0.0029505866615075	0.0021158587252032
642.9999999999999990	0.0029726723286997	0.0019489693996971
643.9999999999999990	0.0042039012973227	0.0025624598238574
644.9999999999999990	0.0050736676841177	0.0028403526190866
645.9999999999999990	0.0048778634838161	0.0027478894047876
646.9999999999999990	0.0052027600241303	0.0026212161089081
647.9999999999999990	0.0086644482859646	0.0043086591522561
648.9999999999999990	0.0069574118259690	0.0032563709386917
649.9999999999999990	0.0058595107610908	0.0022828651246545
650.9999999999999990	0.0047609128561407	0.0015283150936453
651.9999999999999990	0.0038580198071234	0.0009021459185926
652.9999999999999990	0.0048287483939952	0.0009188613922394
653.9999999999999990	0.0040289479884508	0.0007086204698806
654.9999999999999990	0.0065348627696077	0.0009293236825405
655.9999999999999990	0.0050258492042016	0.0005503860055553
656.9999999999999990	0.0021406033477983	0.0001947910561809
657.9999999999999990	0.0053040264210424	0.0004755186974791
658.9999999999999990	0.0046709715753353	0.0002686799010245
659.9999999999999990	0.0039875781170165	0.0000323901956265
660.9999999999999990	0.0046074787501222	-0.0001312872529050
661.9999999999999990	0.0034164665115309	0.0000183750584698
662.9999999999999990	0.0029370267367728	0.0002038888511868
663.9999999999999990	0.0034658381746998	0.0003890227350980
664.9999999999999990	0.0052886152812973	0.0005672943704352
665.9999999999999990	0.0048985107303141	0.0006239172521552
666.9999999999999990	0.0037368169671961	0.0002908287228071
667.9999999999999990	0.0034871253348120	0.0001769485857320
668.9999999999999990	0.0069258870028268	0.0004525294684834
669.9999999999999990	0.0086046336236477	0.0006122510411230
670.9999999999999990	0.0061378819997556	0.0000586051753406
671.9999999999999990	0.0068909660862257	-0.0006281462107778
672.9999999999999990	0.0062359221900452	-0.0007370087226177
673.9999999999999990	0.0065421153636254	-0.0009183258824227
674.9999999999999990	0.0057605277570822	-0.0010335893361878
675.9999999999999990	0.0059526971563800	-0.0011129562886597
676.9999999999999990	0.0046194511202035	-0.0010078145518980
677.9999999999999990	0.0071412502731520	-0.0018724410070814
678.9999999999999990	0.0061871959853494	-0.0017376115833496
679.9999999999999990	0.0046222015837392	-0.0015590739179363
680.9999999999999990	0.0051585663702548	-0.0019945794834632
681.9999999999999990	0.0056348438998025	-0.0024285541578572
682.9999999999999990	0.0078716233317160	-0.0037615746770617
683.9999999999999990	0.0068660214493827	-0.0035803849651714
684.9999999999999990	0.0022641745396184	-0.0013484699219484
685.9999999999999990	0.0025722704223750	-0.0016750564989220
686.9999999999999990	0.0055392932360985	-0.0036389425780419
687.9999999999999990	0.0066605891074168	-0.0046054611966755
688.9999999999999990	0.0063971721316036	-0.0044955041550839
689.9999999999999990	0.0031763147155591	-0.0021540219380784
690.9999999999999990	0.0039439637450068	-0.0025496264983760
691.9999999999999990	0.0042768561304244	-0.0028230331796662
692.9999999999999990	0.0042965461276873	-0.0027303409479148
693.9999999999999990	0.0042337661699468	-0.0027246361069727
694.9999999999999990	0.0056290214201559	-0.0041866099374014
695.9999999999999990	0.0053752942352675	-0.0040994225618602
696.9999999999999990	0.0031947774591090	-0.0028394802851802
697.9999999999999990	0.0036163368814050	-0.0037676730317759
698.9999999999999990	0.0035639638962067	-0.0042214512077208
699.9999999999999990	0.0014203634502687	-0.0018140438655444
700.9999999999999990	0.0013525818131480	-0.0019089538356652
701.9999999999999990	0.0009319777494203	-0.0014472095839454
702.9999999999999990	0.0012598156630096	-0.0020121539881683
703.9999999999999990	0.0016048707697704	-0.0025311523079215
704.9999999999999990	0.0015577871581027	-0.0021892513940922
705.9999999999999990	0.0015265717820926	-0.0020272653833605
706.9999999999999990	0.0022884382877743	-0.0028272850226472
707.9999999999999990	0.0011751433467113	-0.0014281454627980
708.9999999999999990	0.0021304690221158	-0.0022913167649649
709.9999999999999990	0.0034675953462308	-0.0037049258177175
710.9999999999999990	0.0025561134152777	-0.0026653091732248
711.9999999999999990	0.0011489632491721	-0.0010663611999335
712.9999999999999990	0.0023509007531874	-0.0022752573721360
713.9999999999999990	0.0026421856346784	-0.0024866454298058
714.9999999999999990	0.0017037360737775	-0.0014986065086960
715.9999999999999990	0.0020004528773565	-0.0019248808570775
716.9999999999999990	0.0017102259935040	-0.0016671265746718
717.9999999999999990	0.0018943917862200	-0.0016241142413180
718.9999999999999990	0.0025855574375171	-0.0019331562621287
719.9999999999999990	0.0008733511543763	-0.0005901682828312
720.9999999999999990	0.0029992156564860	-0.0020917316037185
721.9999999999999990	0.0027097756452605	-0.0018935944198960
722.9999999999999990	0.0026689061736546	-0.0018474825241416
723.9999999999999990	0.0027073583776511	-0.0018115911068111
724.9999999999999990	0.0021391928401194	-0.0016821799628091
725.9999999999999990	0.0016310947994997	-0.0014594409089557
726.9999999999999990	0.0020116428774587	-0.0020534781959842
727.9999999999999990	0.0024150066452916	-0.0027093691977382
728.9999999999999990	0.0023269414055587	-0.0028920292258096
729.9999999999999990	0.0015493621187703	-0.0020801151224917
730.9999999999999990	0.0018827822761707	-0.0026213082135679
731.9999999999999990	0.0033086258114157	-0.0047513318657122
732.9999999999999990	0.0022190816889316	-0.0031997172464932
733.9999999999999990	0.0017496389434218	-0.0026625620091128
734.9999999999999990	0.0015013772372348	-0.0026552814320139
735.9999999999999990	0.0014132340109765	-0.0028699236256429
736.9999999999999990	0.0013645605473249	-0.0025630358740239
737.9999999999999990	0.0014431123233092	-0.0030410741953955
738.9999999999999990	0.0014843970290476	-0.0029806346551819
739.9999999999999990	0.0013776189633432	-0.0024261679455411
740.9999999999999990	0.0012756538484980	-0.0023148854953491
741.9999999999999990	0.0009899318788555	-0.0017766218677903
742.9999999999999990	0.0011960356410074	-0.0025532874753956
743.9999999999999990	0.0009011109758108	-0.0015733868731979
744.9999999999999990	0.0008812384916678	-0.0015249933635870
745.9999999999999990	0.0010465645071275	-0.0018762627074740
746.9999999999999990	0.0009727851985035	-0.0016503848603654
747.9999999999999990	0.0012818865354866	-0.0022148909643969
748.9999999999999990	0.0014701391161521	-0.0029091407744440
749.9999999999999990	0.0008053040976511	-0.0016494330028957
750.9999999999999990	0.0008924618843590	-0.0017612927911230
751.9999999999999990	0.0016365939835639	-0.0034088443195305
752.9999999999999990	0.0010133490537884	-0.0023062153477493
753.9999999999999990	0.0007737126954187	-0.0021270121692416
754.9999999999999990	0.0005863139567200	-0.0017785950657875
755.9999999999999990	0.0008477168841834	-0.0030705142554046
756.9999999999999990	0.0009863296712742	-0.0039374764639700
757.9999999999999990	0.0009698595788015	-0.0034320174022739
758.9999999999999990	0.0008989425616681	-0.0027373020272644
759.9999999999999990	0.0012320571790351	-0.0030997745086683
760.9999999999999990	0.0013349683366529	-0.0029052630047506
761.9999999999999990	0.0022674818611489	-0.0052558885954907
762.9999999999999990	0.0019537872357480	-0.0055029624985791
763.9999999999999990	0.0015358864969213	-0.0046128761947394
764.9999999999999990	0.0008611029383752	-0.0031267641888366
765.9999999999999990	0.0003023747730760	-0.0013196584682391
766.9999999999999990	0.0006186901045809	-0.0022396510271205
767.9999999999999990	0.0009720373337725	-0.0044728840331826
768.9999999999999990	0.0008362377343678	-0.0048458809988661
769.9999999999999990	0.0005101051376124	-0.0037392998289832
770.9999999999999990	0.0007218452829073	-0.0052486273105912
771.9999999999999990	0.0005936401005968	-0.0054778094052224
772.9999999999999990	0.0001863905433431	-0.0037074707167293
773.9999999999999990	0.0000949623607805	-0.0026667380406315
774.9999999999999990	-0.0000163521090692	-0.0016916221736379
775.9999999999999990	-0.0000962188619749	-0.0028113203249503
776.9999999999999990	-0.0001140271775950	-0.0034946605407468
777.9999999999999990	-0.0001015657973478	-0.0031253596868571
778.9999999999999990	-0.0000769069858579	-0.0055614327878512
779.9999999999999990	0.0000688313097573	-0.0060198421086074
780.9999999999999990	0.0001538686756343	-0.0039190531605539
781.9999999999999990	0.0001235712810913	-0.0038170762763531
782.9999999999999990	0.0000806271558195	-0.0022986085934013
783.9999999999999990	-0.0000846892051350	-0.0024269106515069
784.9999999999999990	-0.0001985343707952	-0.0029915462522436
785.9999999999999990	-0.0003774053290030	-0.0035258883154667
786.9999999999999990	-0.0005127736127314	-0.0040935157472668
787.9999999999999990	-0.0003208720641704	-0.0043021232623551
788.9999999999999990	-0.0001580265638961	-0.0031874368847389
789.9999999999999990	-0.0000489815740864	-0.0031087867820413
790.9999999999999990	-0.0001003373977871	-0.0046434638841738
791.9999999999999990	-0.0001492468603861	-0.0051056866348151
792.9999999999999990	-0.0002252211830078	-0.0043890695869374
793.9999999999999990	-0.0003326452134881	-0.0037290083232998
794.9999999999999990	-0.0003845164235780	-0.0025540259317680
795.9999999999999990	-0.0007270190463966	-0.0037289848684294
796.9999999999999990	-0.0008659164124996	-0.0042747532362968
797.9999999999999990	-0.0007973056593784	-0.0034742148222428
798.9999999999999990	-0.0008129680149525	-0.0032423971065355
799.9999999999999990	-0.0011266414814928	-0.0038838442070555
800.9999999999999990	-0.0015434499580751	-0.0047341814938188
801.9999999999999990	-0.0012230368121869	-0.0036812740725031
802.9999999999999990	-0.0009534908353106	-0.0030077597362316
803.9999999999999990	-0.0014895134815559	-0.0048745960404948
804.9999999999999990	-0.0017031341008105	-0.0056326545411885
805.9999999999999990	-0.0014288005499414	-0.0045340482928481
806.9999999999999990	-0.0008604721687003	-0.0027248083824189
807.9999999999999990	-0.0011141485831123	-0.0031441623879076
808.9999999999999990	-0.0014562993976042	-0.0036395942364738
809.9999999999999990	-0.0024924456441623	-0.0057906736627535
810.9999999999999990	-0.0019664275480449	-0.0043038013374709
811.9999999999999990	-0.0014785082085318	-0.0030988583790754
812.9999999999999990	-0.0017263842378760	-0.0031860321543453
813.9999999999999990	-0.0019070907922371	-0.0031705264114084
814.9999999999999990	-0.0017438091784778	-0.0027381224522695
815.9999999999999990	-0.0023022883090463	-0.0032121322413406
816.9999999999999990	-0.0025324457343929	-0.0033843607213876
817.9999999999999990	-0.0021951050914202	-0.0027940913217635
818.9999999999999990	-0.0019160636377128	-0.0023208473868485
819.9999999999999990	-0.0020075965360622	-0.0020476993618961
820.9999999999999990	-0.0021658200233262	-0.0019652583184113
821.9999999999999990	-0.0038094554669055	-0.0032117714985497
822.9999999999999990	-0.0040774872745288	-0.0031870104930693
823.9999999999999990	-0.0020806814355966	-0.0013632882559016
824.9999999999999990	-0.0020353866913727	-0.0013116974773215
825.9999999999999990	-0.0012987404439477	-0.0009579834888415
826.9999999999999990	-0.0015831131062048	-0.0011619119308145
827.9999999999999990	-0.0017635223136993	-0.0013544262387403
828.9999999999999990	-0.0015097264338763	-0.0012156172828311
829.9999999999999990	-0.0027290239988385	-0.0022280808259370
830.9999999999999990	-0.0025117197995315	-0.0021129542064063
831.9999999999999990	-0.0022451517786249	-0.0019336470612134
832.9999999999999990	-0.0018174560842674	-0.0016867327316334
833.9999999999999990	-0.0023265528607920	-0.0020891127567266
834.9999999999999990	-0.0017086833466066	-0.0016374844852416
835.9999999999999990	-0.0023244642006881	-0.0021815620445233
836.9999999999999990	-0.0026173125128184	-0.0023800539139372
837.9999999999999990	-0.0030969857496519	-0.0026167228530675
838.9999999999999990	-0.0033899080467791	-0.0026137479965419
839.9999999999999990	-0.0024886965934668	-0.0018772827004764
840.9999999999999990	-0.0027929928875487	-0.0018012078254711
841.9999999999999990	-0.0046570714079178	-0.0025912936578279
842.9999999999999990	-0.0047960677992073	-0.0025061039834095
843.9999999999999990	-0.0034400364886646	-0.0017697348587128
844.9999999999999990	-0.0024563652105093	-0.0014061825827740
845.9999999999999990	-0.0034525593358963	-0.0020087024024124
846.9999999999999990	-0.0018593651138879	-0.0012810316955331
847.9999999999999990	-0.0020112447659991	-0.0010940442519380
848.9999999999999990	-0.0036862679265072	-0.0019121676530546
849.9999999999999990	-0.0039581834978229	-0.0019348165179672
850.9999999999999990	-0.0028036134043153	-0.0010640675606924
851.9999999999999990	-0.0031646310877819	-0.0008373242389678
852.9999999999999990	-0.0023723544406424	-0.0007291067722445
853.9999999999999990	-0.0014527370463534	-0.0005434856783088
854.9999999999999990	-0.0013650379019925	-0.0005278299749592
855.9999999999999990	-0.0023790098926196	-0.0008230176495946
856.9999999999999990	-0.0017227047932507	-0.0006421320001002
857.9999999999999990	-0.0026575925610393	-0.0009198389987581
858.9999999999999990	-0.0018010609295096	-0.0006732844005128
859.9999999999999990	-0.0024908183001990	-0.0012141100475982
860.9999999999999990	-0.0029561727520456	-0.0016731005951430
861.9999999999999990	-0.0023036312821589	-0.0015747315846488
862.9999999999999990	-0.0025838676077319	-0.0019592336869142
863.9999999999999990	-0.0029629263366676	-0.0024133396167155
864.9999999999999990	-0.0031117211249216	-0.0023802780239839
865.9999999999999990	-0.0029758846828563	-0.0019654905060659
866.9999999999999990	-0.0040457356970816	-0.0025355526296575
867.9999999999999990	-0.0030491206825972	-0.0018545328650725
868.9999999999999990	-0.0014361221780638	-0.0007093580616574
869.9999999999999990	-0.0023224872814757	-0.0011005188328881
870.9999999999999990	-0.0040496540998806	-0.0017700314238600
871.9999999999999990	-0.0045378569919450	-0.0016569956814617
872.9999999999999990	-0.0049106529214971	-0.0015152255092938
873.9999999999999990	-0.0036665632231544	-0.0008173099438742
874.9999999999999990	-0.0025744177705058	-0.0005466305850131
875.9999999999999990	-0.0017924268894664	-0.0003385068129915
876.9999999999999990	-0.0028351367519260	-0.0004841524034919
877.9999999999999990	-0.0035760350707329	-0.0006682576792545
878.9999999999999990	-0.0022054734273611	-0.0004503695353674
879.9999999999999990	-0.0025469711049891	-0.0005097135406002
880.9999999999999990	-0.0029028528150309	-0.0004932201702365
881.9999999999999990	-0.0019660885711060	-0.0003032169134225
882.9999999999999990	-0.0020320470068632	-0.0002369670141367
883.9999999999999990	-0.0031534943080130	-0.0002750616130634
884.9999999999999990	-0.0034751580881352	0.0000254392562562
885.9999999999999990	-0.0025240432732571	0.0000665118152677
886.9999999999999990	-0.0036129653635970	-0.0000656860905826
887.9999999999999990	-0.0035148409057618	0.0000610767188783
888.9999999999999990	-0.0030598648632989	0.0000414928388151
