Freq (Hz)	mic/ref_Real	mic/ref_Imag
578.9999999999999990	-76.1683524293628124	214.8597764990050790
579.9999999999999990	-76.1157408028621773	226.9894095600348580
580.9999999999999990	-72.7120734079404229	231.8136185142361400
581.9999999999999990	-77.0218502710389572	253.8020880838507760
582.9999999999999990	-73.2297312344948068	259.3385325467455680
583.9999999999999990	-65.2029544535600962	265.9029073566335340
584.9999999999999990	-56.5551457586160708	277.5591897191253560
585.9999999999999990	-52.8593799676041911	280.6348534328076880
586.9999999999999990	-46.1310552106510201	288.8387078133536080
587.9999999999999990	-39.1127043229609157	292.4954938616135680
588.9999999999999990	-38.8833959629586871	298.0124058446542100
589.9999999999999990	-33.9035914368550735	308.7951772628243810
590.9999999999999990	-21.4819760061503899	321.5176405893392370
591.9999999999999990	-7.0559013418334153	327.5473004969799710
592.9999999999999990	5.5504396194054628	328.8396803878737840
593.9999999999999990	16.0208077739682686	341.8638107169325050
594.9999999999999990	32.1784662849385867	343.1841515860833730
595.9999999999999990	47.4307685194686144	343.0168736483001900
596.9999999999999990	62.8478980499697002	333.7609399821894270
597.9999999999999990	88.0606642226234441	324.2341210639592640
598.9999999999999990	93.7892642157839588	311.3979170772045110
599.9999999999999990	96.1810440321261665	281.9632116505968040
600.9999999999999990	96.2600719780104156	269.0092423854953830
601.9999999999999990	79.6343743869419711	267.1122201600071550
602.9999999999999990	88.5454327686824456	275.5495514402374510
603.9999999999999990	84.6759832354961900	264.3890383960479650
604.9999999999999990	83.4639030938777182	254.5326324091294620
605.9999999999999990	81.6388497963887829	249.9207926432896160
606.9999999999999990	77.4049557576303470	239.3077990384417430
607.9999999999999990	62.4928854414796646	235.8974066779521480
608.9999999999999990	44.4748444000985046	237.4271576457628890
609.9999999999999990	40.3791214962177207	252.2163508470689520
610.9999999999999990	21.1388371902328842	273.0669021669406220
611.9999999999999990	13.5333259986396825	281.4559403447574930
612.9999999999999990	23.2852249109670026	332.6748156664053220
613.9999999999999990	42.6359602407649731	348.2074128446227520
614.9999999999999990	61.1454848289619903	366.9513507482288330
615.9999999999999990	80.2252995717934851	370.3545158769807700
616.9999999999999990	80.7211984378634070	374.4807326688560920
617.9999999999999990	109.4244946997832810	379.5307278215772150
618.9999999999999990	127.0107498023161270	376.9796751999033970
619.9999999999999990	143.5211369301871680	366.5764472906931240
620.9999999999999990	150.7542910858584260	366.0960554998101200
621.9999999999999990	153.1163283364468550	381.4784975036963030
622.9999999999999990	156.2057000946975620	381.5970802302269360
623.9999999999999990	174.1482732800633070	387.0991359443697770
624.9999999999999990	184.9484739574845660	386.4118817030818030
625.9999999999999990	221.4293405678375280	383.1301815264802710
626.9999999999999990	243.3174874245941910	371.8213239312338480
627.9999999999999990	241.8265651919699050	367.8456282392635900
628.9999999999999990	267.4829907045448750	361.6853844047842010
629.9999999999999990	262.3211039712542740	361.0846810578062210
630.9999999999999990	269.1564757000126060	355.4785212465008610
631.9999999999999990	277.5867207813406020	351.6678431087624400
632.9999999999999990	286.3531249360890450	347.2968091798844050
633.9999999999999990	309.3635843432555240	352.5659286807570530
634.9999999999999990	319.9977242655320420	351.6376377073596580
635.9999999999999990	327.4933959182931170	338.3085540523945270
636.9999999999999990	328.2617829502011090	339.7569565729879170
637.9999999999999990	341.5720295557824780	323.4132978223868230
638.9999999999999990	364.9185886966644710	297.0330933096159920
639.9999999999999990	388.4969477555993080	284.1661034995803440
640.9999999999999990	401.7033142334395280	292.8471598975565370
641.9999999999999990	400.3150585526634010	287.0649828790807300
642.9999999999999990	412.7733147060596930	270.6260463377529390
643.9999999999999990	413.1867512358564340	251.8552113643455640
644.9999999999999990	421.9670842442558860	236.2266091358952450
645.9999999999999990	420.1519877841151350	236.6878858875298870
646.9999999999999990	437.3335843538546320	220.3341747376651080
647.9999999999999990	442.6733827314276930	220.1327377134442710
648.9999999999999990	463.1324264801539810	216.7660923457988810
649.9999999999999990	484.2506980164840220	188.6640498097860640
650.9999999999999990	498.0167092464811270	159.8698561867757060
651.9999999999999990	503.5916241896204040	117.7581119623242930
652.9999999999999990	502.9153936078756140	95.6996515543935544
653.9999999999999990	477.4310866547441490	83.9716575966464517
654.9999999999999990	468.0375229312521690	66.5596768765377362
655.9999999999999990	453.1658564819628620	49.6266671500268117
656.9999999999999990	444.6593115524748320	40.4631979236422481
657.9999999999999990	447.8436556369566680	40.1502584824822648
658.9999999999999990	445.5174858177898610	25.6267014396474089
659.9999999999999990	431.7522221822686100	3.5070257003781111
660.9999999999999990	409.6394763460584720	-11.6724231293474663
661.9999999999999990	383.5843424770459360	2.0630627279173446
662.9999999999999990	381.0858589153750130	26.4550393787525806
663.9999999999999990	385.5845222108220010	43.2799045659168229
664.9999999999999990	395.7946260852901900	42.4557377090242909
665.9999999999999990	398.8530955837964030	50.8014253945092448
666.9999999999999990	411.8541024731952120	32.0537515368423698
667.9999999999999990	431.7856440051883160	21.9102704119558069
668.9999999999999990	458.8770184153175360	29.9824951169397096
669.9999999999999990	466.2600665707786330	33.1761029786913255
670.9999999999999990	482.5802035222994270	4.6077290903392347
671.9999999999999990	459.6083076978851520	-41.8956084400879831
672.9999999999999990	454.5586728930487080	-53.7232019024407918
673.9999999999999990	460.5773706390701810	-64.6518896116915158
674.9999999999999990	442.5980192837822640	-79.4136600395895300
675.9999999999999990	450.3039299256420230	-84.1918507615973652
676.9999999999999990	453.6343765603249940	-98.9683220024096925
677.9999999999999990	455.7262514011029560	-119.4917540329111600
678.9999999999999990	458.1404708095988090	-128.6641300461485290
679.9999999999999990	455.7160975685242190	-153.7135645927473320
680.9999999999999990	444.0654068029264740	-171.6995936762820920
681.9999999999999990	425.1673942423137190	-183.2423508854762700
682.9999999999999990	412.8367855122442050	-197.2803236005318010
683.9999999999999990	397.1642405409193650	-207.1069666792664630
684.9999999999999990	369.5809274593622150	-220.1105770267790540
685.9999999999999990	355.8037351756003090	-231.6985623915521730
686.9999999999999990	349.8565312767804580	-229.8321777898547390
687.9999999999999990	337.5143583575486440	-233.3741438885075470
688.9999999999999990	324.5268275841967800	-228.0557208447740430
689.9999999999999990	314.9019772933280590	-213.5511837386325450
690.9999999999999990	308.0853055427422190	-199.1657402445702590
691.9999999999999990	318.2609219293796620	-210.0751381385928480
692.9999999999999990	328.5265401741198730	-208.7698906183959190
693.9999999999999990	330.9979202140629010	-213.0133900993057520
694.9999999999999990	331.8301896829758560	-246.8001924245741060
695.9999999999999990	331.6718329640821700	-252.9467105755211380
696.9999999999999990	314.9554995490991020	-279.9287096285497680
697.9999999999999990	292.5986044969177440	-304.8432453754165290
698.9999999999999990	255.8701272888555420	-303.0735690147843680
699.9999999999999990	227.5315242804929880	-290.5961609762095460
700.9999999999999990	197.8477933704273540	-279.2306538214849070
701.9999999999999990	175.8862504478181560	-273.1226872000358980
702.9999999999999990	157.8383468696536910	-252.0964522547272960
703.9999999999999990	148.3442239594309620	-233.9639003428626720
704.9999999999999990	152.3168829710503760	-214.0600188245734610
705.9999999999999990	149.8453777815340970	-198.9925077854262550
706.9999999999999990	156.2014478629521080	-192.9813953988044370
707.9999999999999990	155.9145936469504080	-189.4821768970126350
708.9999999999999990	167.1821452092251550	-179.8041877840826430
709.9999999999999990	166.8011835565735910	-178.2174532147533910
710.9999999999999990	166.7901789421098040	-173.9153635676702260
711.9999999999999990	183.1022913825540850	-169.9385766167548860
712.9999999999999990	182.7764458142571870	-176.8953688188958320
713.9999999999999990	191.1901249337735750	-179.9351431446401930
714.9999999999999990	195.2981170555482320	-171.7842533595011500
