Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 5.00000000e+00
Epaisseur totale h d'une periode (mm) : 5.00000000e+00
Epaisseur totale H de la plaque (mm) : 5.00000000e+00
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 0.00000000e+00
 



no	temps (µs)	SR	ST
431	2.15000000e+01	-8.52913490e-04	-3.26697696e-05
432	2.15500000e+01	-2.61799145e-03	1.41036838e-04
433	2.16000000e+01	-3.31730102e-03	1.92601275e-04
434	2.16500000e+01	-2.30795433e-03	1.37865207e-04
435	2.17000000e+01	-1.66743117e-04	3.74898728e-05
436	2.17500000e+01	1.82622009e-03	-4.29454519e-05
437	2.18000000e+01	2.67954015e-03	-8.28161881e-05
438	2.18500000e+01	2.23147959e-03	-8.11383609e-05
439	2.19000000e+01	1.01198620e-03	-5.51236287e-05
440	2.19500000e+01	-2.56892703e-04	-2.92919189e-05
441	2.20000000e+01	-1.04241858e-03	-9.86261372e-06
442	2.20500000e+01	-1.14664959e-03	-2.17212499e-05
443	2.21000000e+01	-7.19172126e-04	-5.57352248e-05
444	2.21500000e+01	-1.09322606e-04	-1.30376870e-04
445	2.22000000e+01	3.56703393e-04	-4.37046988e-04
446	2.22500000e+01	5.22044953e-04	-9.56928067e-04
447	2.23000000e+01	4.23354300e-04	-1.11680490e-03
448	2.23500000e+01	1.97382711e-04	-3.33157704e-04
449	2.24000000e+01	-2.45460292e-05	1.26111789e-03
450	2.24500000e+01	-1.56913507e-04	2.72440518e-03
451	2.25000000e+01	-1.72735855e-04	2.94915172e-03
452	2.25500000e+01	-1.03339493e-04	1.63556413e-03
453	2.26000000e+01	-1.14604137e-05	-4.23723946e-04
454	2.26500000e+01	5.48494604e-05	-2.03904417e-03
455	2.27000000e+01	7.99378339e-05	-2.47509092e-03
456	2.27500000e+01	6.94358694e-05	-1.79492454e-03
457	2.28000000e+01	4.50416227e-05	-5.89372794e-04
458	2.28500000e+01	2.05291410e-05	5.01152684e-04
459	2.29000000e+01	8.86952078e-06	1.05691315e-03
460	2.29500000e+01	2.91902933e-05	9.90270007e-04
461	2.30000000e+01	6.18958343e-05	5.13361014e-04
462	2.30500000e+01	1.67377550e-04	-4.19716000e-05
463	2.31000000e+01	5.17972516e-04	-4.03027190e-04
464	2.31500000e+01	9.67067715e-04	-4.77857857e-04
465	2.32000000e+01	9.14069161e-04	-3.41094341e-04
466	2.32500000e+01	-5.26107598e-05	-1.20495618e-04
467	2.33000000e+01	-1.58655942e-03	6.79828277e-05
468	2.33500000e+01	-2.70156063e-03	1.59608302e-04
469	2.34000000e+01	-2.50257843e-03	1.49116371e-04
470	2.34500000e+01	-9.98565865e-04	7.17802231e-05
471	2.35000000e+01	8.90796470e-04	-1.03260401e-05
472	2.35500000e+01	2.11771921e-03	-6.04449264e-05
473	2.36000000e+01	2.20108688e-03	-7.47956485e-05
474	2.36500000e+01	1.37123875e-03	-5.83819722e-05
475	2.37000000e+01	2.31452685e-04	-3.47844035e-05
476	2.37500000e+01	-6.66253481e-04	-1.49565441e-05
477	2.38000000e+01	-1.01625328e-03	-1.01178765e-05
478	2.38500000e+01	-8.20155913e-04	-3.52703735e-05
479	2.39000000e+01	-3.27031402e-04	-7.15704507e-05
480	2.39500000e+01	1.56109942e-04	-2.12067633e-04
481	2.40000000e+01	4.19002169e-04	-5.88372516e-04
482	2.40500000e+01	4.22065990e-04	-9.32333648e-04
483	2.41000000e+01	2.61166267e-04	-6.69658451e-04
484	2.41500000e+01	5.68348793e-05	4.15950252e-04
485	2.42000000e+01	-9.74190446e-05	1.81705583e-03
486	2.42500000e+01	-1.54045660e-04	2.56559583e-03
487	2.43000000e+01	-1.21910580e-04	2.00869501e-03
488	2.43500000e+01	-4.44809028e-05	4.24361619e-04
489	2.44000000e+01	2.63166191e-05	-1.23121323e-03
490	2.44500000e+01	6.31607225e-05	-2.08566453e-03
491	2.45000000e+01	6.67168014e-05	-1.88323423e-03
492	2.45500000e+01	4.85004983e-05	-9.78138989e-04
493	2.46000000e+01	2.64287105e-05	5.73496024e-05
494	2.46500000e+01	1.01799738e-05	7.63263744e-04
495	2.47000000e+01	1.43623586e-05	9.32955684e-04
496	2.47500000e+01	4.02856610e-05	6.47862083e-04
497	2.48000000e+01	8.46059434e-05	1.67007838e-04
498	2.48500000e+01	2.64424001e-04	-2.37397949e-04
499	2.49000000e+01	6.38855496e-04	-4.09424784e-04
500	2.49500000e+01	8.52019764e-04	-3.59733806e-04
501	2.50000000e+01	4.01335613e-04	-1.88620059e-04
502	2.50500000e+01	-7.40340702e-04	-4.49916858e-06
503	2.51000000e+01	-1.94731714e-03	1.13781610e-04
504	2.51500000e+01	-2.33471377e-03	1.41874345e-04
505	2.52000000e+01	-1.50161159e-03	9.53289923e-05
506	2.52500000e+01	7.01415119e-05	2.00808168e-05
507	2.53000000e+01	1.45035239e-03	-3.64560823e-05
508	2.53500000e+01	1.96455735e-03	-6.24406110e-05
509	2.54000000e+01	1.54822952e-03	-5.86129075e-05
510	2.54500000e+01	6.26277788e-04	-3.82933682e-05
511	2.55000000e+01	-2.77888128e-04	-2.02077693e-05
512	2.55500000e+01	-8.00381822e-04	-7.74298686e-06
513	2.56000000e+01	-8.22649983e-04	-1.84250386e-05
514	2.56500000e+01	-4.81340789e-04	-4.58751954e-05
515	2.57000000e+01	-3.54609877e-05	-1.02499084e-04
516	2.57500000e+01	2.87449136e-04	-3.18569358e-04
517	2.58000000e+01	3.82961523e-04	-6.64727908e-04
518	2.58500000e+01	2.94389330e-04	-7.28931459e-04
519	2.59000000e+01	1.24658242e-04	-1.24881161e-04
520	2.59500000e+01	-3.46872856e-05	1.00907023e-03
521	2.60000000e+01	-1.21078312e-04	1.98123373e-03
522	2.60500000e+01	-1.24277712e-04	2.03105821e-03
523	2.61000000e+01	-6.99444188e-05	1.00899964e-03
524	2.61500000e+01	-1.16887657e-06	-4.71401959e-04
525	2.62000000e+01	4.35691951e-05	-1.56136041e-03
526	2.62500000e+01	5.86667058e-05	-1.77734247e-03
527	2.63000000e+01	4.99975564e-05	-1.21530287e-03
528	2.63500000e+01	3.02243482e-05	-3.25199798e-04
529	2.64000000e+01	1.42371520e-05	4.36033063e-04
530	2.64500000e+01	7.87179626e-06	7.88207201e-04
531	2.65000000e+01	2.31845548e-05	6.95991909e-04
532	2.65500000e+01	5.05820965e-05	3.29739088e-04
533	2.66000000e+01	1.27438795e-04	-6.85042101e-05
534	2.66500000e+01	3.69193512e-04	-3.10441555e-04
535	2.67000000e+01	6.59703770e-04	-3.43863630e-04
536	2.67500000e+01	5.73139722e-04	-2.31775655e-04
537	2.68000000e+01	-1.44847925e-04	-6.90294308e-05
538	2.68500000e+01	-1.21210579e-03	6.19506500e-05
539	2.69000000e+01	-1.92452705e-03	1.19844335e-04
540	2.69500000e+01	-1.68165121e-03	1.05222462e-04
541	2.70000000e+01	-5.52957995e-04	4.57979869e-05
542	2.70500000e+01	7.76014309e-04	-1.27910370e-05
543	2.71000000e+01	1.57728257e-03	-4.64771999e-05
544	2.71500000e+01	1.54861979e-03	-5.43170438e-05
545	2.72000000e+01	8.99738222e-04	-4.06356493e-05
546	2.72500000e+01	7.75452338e-05	-2.35902442e-05
547	2.73000000e+01	-5.35709236e-04	-1.03371211e-05
548	2.73500000e+01	-7.39866176e-04	-8.39956229e-06
549	2.74000000e+01	-5.62809272e-04	-2.84486565e-05
550	2.74500000e+01	-1.96370182e-04	-5.65810669e-05
551	2.75000000e+01	1.43875152e-04	-1.56907079e-04
552	2.75500000e+01	3.12985831e-04	-4.11920118e-04
553	2.76000000e+01	2.97077165e-04	-6.21687899e-04
554	2.76500000e+01	1.73020407e-04	-3.93461458e-04
555	2.77000000e+01	2.44816347e-05	3.91298344e-04
556	2.77500000e+01	-7.98625891e-05	1.34509206e-03
557	2.78000000e+01	-1.12265331e-04	1.78974804e-03
558	2.78500000e+01	-8.46272044e-05	1.30990654e-03
559	2.79000000e+01	-2.58084253e-05	1.52967267e-04
560	2.79500000e+01	2.34117305e-05	-9.87023138e-04
561	2.80000000e+01	4.65974187e-05	-1.51596317e-03
562	2.80500000e+01	4.81659149e-05	-1.29714045e-03
563	2.81000000e+01	3.29372624e-05	-6.14747477e-04
564	2.81500000e+01	1.74779301e-05	1.17472422e-04
565	2.82000000e+01	7.81586539e-06	5.85101076e-04
566	2.82500000e+01	1.10244244e-05	6.64481899e-04
567	2.83000000e+01	3.20577912e-05	4.33185201e-04
568	2.83500000e+01	6.55936969e-05	8.34596680e-05
569	2.84000000e+01	1.90133611e-04	-1.93701199e-04
570	2.84500000e+01	4.39313735e-04	-2.98372051e-04
571	2.85000000e+01	5.53799242e-04	-2.48334726e-04
572	2.85500000e+01	2.01196313e-04	-1.19470361e-04
573	2.86000000e+01	-6.03602482e-04	1.02178183e-05
574	2.86500000e+01	-1.40500025e-03	8.82356825e-05
575	2.87000000e+01	-1.59427391e-03	1.01557389e-04
576	2.87500000e+01	-9.38564521e-04	6.37230820e-05
577	2.88000000e+01	1.81093734e-04	9.27144703e-06
578	2.88500000e+01	1.10919667e-03	-2.93662700e-05
579	2.89000000e+01	1.39709572e-03	-4.57156076e-05
580	2.89500000e+01	1.04079247e-03	-4.09192527e-05
581	2.90000000e+01	3.66200815e-04	-2.58048556e-05
582	2.90500000e+01	-2.60265293e-04	-1.34310599e-05
583	2.91000000e+01	-5.93742682e-04	-5.58126526e-06
584	2.91500000e+01	-5.72598878e-04	-1.47525797e-05
585	2.92000000e+01	-3.11451219e-04	-3.56332914e-05
586	2.92500000e+01	6.18838893e-06	-7.68781544e-05
587	2.93000000e+01	2.21855351e-04	-2.24716604e-04
588	2.93500000e+01	2.72275915e-04	-4.47584594e-04
589	2.94000000e+01	1.99035790e-04	-4.58540511e-04
590	2.94500000e+01	7.40899161e-05	-9.73907501e-06
591	2.95000000e+01	-3.59386248e-05	7.73085681e-04
592	2.95500000e+01	-8.98971373e-05	1.39637926e-03
593	2.96000000e+01	-8.73768109e-05	1.35465980e-03
594	2.96500000e+01	-4.50233675e-05	5.88528735e-04
595	2.97000000e+01	3.92776630e-06	-4.43821627e-04
596	2.97500000e+01	3.27365210e-05	-1.15402261e-03
597	2.98000000e+01	4.24254754e-05	-1.23703936e-03
598	2.98500000e+01	3.43576382e-05	-7.94701440e-04
599	2.99000000e+01	1.96002023e-05	-1.57985866e-04
600	2.99500000e+01	9.92770135e-06	3.56350313e-04
601	3.00000000e+01	5.56183931e-06	5.68895811e-04
602	3.00500000e+01	1.79518485e-05	4.73993719e-04
603	3.01000000e+01	3.91764530e-05	2.02335302e-04
604	3.01500000e+01	9.24612303e-05	-7.42070990e-05
605	3.02000000e+01	2.55168204e-04	-2.30531667e-04
606	3.02500000e+01	4.35118686e-04	-2.39794451e-04
607	3.03000000e+01	3.42953171e-04	-1.51936455e-04
608	3.03500000e+01	-1.71557383e-04	-3.59326439e-05
609	3.04000000e+01	-8.92184947e-04	5.21245219e-05
610	3.04500000e+01	-1.32719767e-03	8.70833175e-05
611	3.05000000e+01	-1.09048285e-03	7.17749304e-05
612	3.05500000e+01	-2.73285993e-04	2.79175610e-05
613	3.06000000e+01	6.33140736e-04	-1.25340188e-05
614	3.06500000e+01	1.13470809e-03	-3.45473891e-05
615	3.07000000e+01	1.05382215e-03	-3.80451390e-05
616	3.07500000e+01	5.67502200e-04	-2.73262175e-05
617	3.08000000e+01	-7.55764561e-06	-1.54553606e-05
618	3.08500000e+01	-4.11402823e-04	-6.68436990e-06
619	3.09000000e+01	-5.20577682e-04	-6.56371035e-06
620	3.09500000e+01	-3.73875913e-04	-2.16861487e-05
621	3.10000000e+01	-1.09643276e-04	-4.23176672e-05
622	3.10500000e+01	1.21722254e-04	-1.11642448e-04
623	3.11000000e+01	2.25228779e-04	-2.78613620e-04
624	3.11500000e+01	2.02865952e-04	-4.00074229e-04
625	3.12000000e+01	1.09719057e-04	-2.15730919e-04
626	3.12500000e+01	5.68096194e-06	3.32777386e-04
627	3.13000000e+01	-6.16265839e-05	9.60010469e-04
628	3.13500000e+01	-7.96482259e-05	1.20675617e-03
629	3.14000000e+01	-5.64230820e-05	8.20237147e-04
630	3.14500000e+01	-1.35905125e-05	4.01989475e-06
631	3.15000000e+01	1.86829329e-05	-7.54046326e-04
632	3.15500000e+01	3.38079325e-05	-1.06388358e-03
633	3.16000000e+01	3.33896310e-05	-8.62510621e-04
634	3.16500000e+01	2.12424636e-05	-3.66932872e-04
635	3.17000000e+01	1.16141046e-05	1.33115927e-04
636	3.17500000e+01	5.06922148e-06	4.30804648e-04
637	3.18000000e+01	8.15548909e-06	4.57280669e-04
638	3.18500000e+01	2.45348948e-05	2.78665027e-04
639	3.19000000e+01	4.76538427e-05	3.32547871e-05
640	3.19500000e+01	1.31899288e-04	-1.49885952e-04
641	3.20000000e+01	2.91445256e-04	-2.09877129e-04
642	3.20500000e+01	3.45597529e-04	-1.65280931e-04
643	3.21000000e+01	8.36004342e-05	-7.20103892e-05
644	3.21500000e+01	-4.65235936e-04	1.60446424e-05
645	3.22000000e+01	-9.77274599e-04	6.56460306e-05
646	3.22500000e+01	-1.04926059e-03	7.00838362e-05
647	3.23000000e+01	-5.58083548e-04	4.09429284e-05
648	3.23500000e+01	2.12414072e-04	3.05922866e-06
649	3.24000000e+01	8.12981947e-04	-2.25864816e-05
650	3.24500000e+01	9.57407665e-04	-3.21786098e-05
651	3.25000000e+01	6.73617138e-04	-2.74743487e-05
652	3.25500000e+01	1.97496899e-04	-1.67922493e-05
653	3.26000000e+01	-2.20816966e-04	-8.41933878e-06
654	3.26500000e+01	-4.23032458e-04	-3.82038603e-06
655	3.27000000e+01	-3.84767371e-04	-1.11358382e-05
656	3.27500000e+01	-1.92588010e-04	-2.60835666e-05
657	3.28000000e+01	2.56731680e-05	-5.49966323e-05
658	3.28500000e+01	1.63182285e-04	-1.52354796e-04
659	3.29000000e+01	1.86956766e-04	-2.90093929e-04
660	3.29500000e+01	1.29263351e-04	-2.75517294e-04
661	3.30000000e+01	4.06034456e-05	4.44405102e-05
662	3.30500000e+01	-3.15229083e-05	5.65074702e-04
663	3.31000000e+01	-6.44880731e-05	9.47345350e-04
664	3.31500000e+01	-5.91813305e-05	8.68389774e-04
665	3.32000000e+01	-2.72971461e-05	3.17845100e-04
666	3.32500000e+01	5.28578596e-06	-3.75282061e-04
667	3.33000000e+01	2.39813895e-05	-8.18299438e-04
668	3.33500000e+01	2.96014387e-05	-8.28518951e-04
669	3.34000000e+01	2.21787154e-05	-4.97419011e-04
670	3.34500000e+01	1.26218081e-05	-5.94278363e-05
671	3.35000000e+01	6.31763887e-06	2.74307589e-04
672	3.35500000e+01	3.56599289e-06	3.94714502e-04
673	3.36000000e+01	1.36405388e-05	3.10218698e-04
674	3.36500000e+01	2.80865369e-05	1.17037291e-04
675	3.37000000e+01	6.41540870e-05	-6.74671859e-05
676	3.37500000e+01	1.69562329e-04	-1.64095774e-04
677	3.38000000e+01	2.75003429e-04	-1.60699239e-04
678	3.38500000e+01	1.93688912e-04	-9.52485482e-05
679	3.39000000e+01	-1.60793087e-04	-1.59791657e-05
680	3.39500000e+01	-6.28534979e-04	4.10013352e-05
681	3.40000000e+01	-8.78627349e-04	6.06899459e-05
682	3.40500000e+01	-6.76607703e-04	4.69393060e-05
683	3.41000000e+01	-1.08826239e-04	1.61004799e-05
684	3.41500000e+01	4.85076064e-04	-1.08877759e-05
685	3.42000000e+01	7.82052305e-04	-2.45543877e-05
686	3.42500000e+01	6.88357019e-04	-2.54855239e-05
687	3.43000000e+01	3.40022959e-04	-1.76901275e-05
688	3.43500000e+01	-4.64341856e-05	-9.59033499e-06
689	3.44000000e+01	-2.99924557e-04	-4.05102521e-06
690	3.44500000e+01	-3.51717378e-04	-4.84872827e-06
691	3.45000000e+01	-2.37881200e-04	-1.54927673e-05
692	3.45500000e+01	-5.47605089e-05	-2.99706949e-05
693	3.46000000e+01	9.50671590e-05	-7.57954408e-05
694	3.46500000e+01	1.55392750e-04	-1.80454369e-04
695	3.47000000e+01	1.32915017e-04	-2.46187703e-04
696	3.47500000e+01	6.56405713e-05	-1.06873754e-04
697	3.48000000e+01	-3.21205688e-06	2.60490087e-04
698	3.48500000e+01	-4.52391476e-05	6.55124869e-04
699	3.49000000e+01	-5.43937141e-05	7.79314676e-04
700	3.49500000e+01	-3.55145259e-05	4.87407595e-04
701	3.50000000e+01	-6.57760172e-06	-6.39302173e-05
702	3.50500000e+01	1.41483630e-05	-5.45976567e-04
703	3.51000000e+01	2.37372263e-05	-7.14490689e-04
704	3.51500000e+01	2.16002676e-05	-5.48116710e-04
705	3.52000000e+01	1.33671701e-05	-2.04440475e-04
706	3.52500000e+01	7.35844374e-06	1.22126115e-04
707	3.53000000e+01	2.75601491e-06	3.02303405e-04
708	3.53500000e+01	6.14634741e-06	3.01047162e-04
709	3.54000000e+01	1.72831716e-05	1.70531272e-04
710	3.54500000e+01	3.26524834e-05	6.05345873e-06
711	3.55000000e+01	8.76124199e-05	-1.09581541e-04
712	3.55500000e+01	1.84268942e-04	-1.41069747e-04
713	3.56000000e+01	2.05096181e-04	-1.04926471e-04
714	3.56500000e+01	2.04343378e-05	-4.07336166e-05
715	3.57000000e+01	-3.37812500e-04	1.64998811e-05
716	3.57500000e+01	-6.48307756e-04	4.64134896e-05
717	3.58000000e+01	-6.58846187e-04	4.60994351e-05
718	3.58500000e+01	-3.10366554e-04	2.50731191e-05
719	3.59000000e+01	1.96520093e-04	-1.89047234e-07
720	3.59500000e+01	5.65506242e-04	-1.64279136e-05
721	3.60000000e+01	6.26077538e-04	-2.15031426e-05
722	3.60500000e+01	4.14818042e-04	-1.76520795e-05
723	3.61000000e+01	9.38066713e-05	-1.03646698e-05
724	3.61500000e+01	-1.71600635e-04	-4.90237109e-06
725	3.62000000e+01	-2.86970023e-04	-2.51858633e-06
726	3.62500000e+01	-2.46697257e-04	-7.79141365e-06
727	3.63000000e+01	-1.11789324e-04	-1.79675706e-05
728	3.63500000e+01	3.03186885e-05	-3.72112207e-05
729	3.64000000e+01	1.13694173e-04	-9.81273605e-05
730	3.64500000e+01	1.22606971e-04	-1.78949499e-04
731	3.65000000e+01	7.93226286e-05	-1.55751447e-04
732	3.65500000e+01	2.02116390e-05	6.08058583e-05
733	3.66000000e+01	-2.49334880e-05	3.90347980e-04
734	3.66500000e+01	-4.43238388e-05	6.11552926e-04
735	3.67000000e+01	-3.77111145e-05	5.28230064e-04
736	3.67500000e+01	-1.56748743e-05	1.53000085e-04
737	3.68000000e+01	4.98405737e-06	-2.89525401e-04
738	3.68500000e+01	1.70012217e-05	-5.50481852e-04
739	3.69000000e+01	1.91835628e-05	-5.27352374e-04
740	3.69500000e+01	1.36947322e-05	-2.93728247e-04
741	3.70000000e+01	7.91820924e-06	-7.65316146e-06
742	3.70500000e+01	3.37249727e-06	1.97709477e-04
743	3.71000000e+01	2.44915603e-06	2.59996743e-04
744	3.71500000e+01	9.53581625e-06	1.92487194e-04
745	3.72000000e+01	1.86442383e-05	6.24863131e-05
746	3.72500000e+01	4.24290774e-05	-5.44007116e-05
747	3.73000000e+01	1.06494415e-04	-1.10606346e-04
748	3.73500000e+01	1.64504395e-04	-1.02065204e-04
749	3.74000000e+01	1.00989390e-04	-5.63328955e-05
750	3.74500000e+01	-1.31035174e-04	-4.93202364e-06
751	3.75000000e+01	-4.18021389e-04	3.00121330e-05
752	3.75500000e+01	-5.51026081e-04	3.99561195e-05
753	3.76000000e+01	-3.95714439e-04	2.90926163e-05
754	3.76500000e+01	-2.17138730e-05	8.55930198e-06
755	3.77000000e+01	3.46050433e-04	-8.57067977e-06
756	3.77500000e+01	5.09660121e-04	-1.63982812e-05
757	3.78000000e+01	4.25480040e-04	-1.61854621e-05
758	3.78500000e+01	1.89523915e-04	-1.08360101e-05
759	3.79000000e+01	-5.55884317e-05	-5.49861463e-06
760	3.79500000e+01	-2.05261121e-04	-2.32660582e-06
761	3.80000000e+01	-2.24981848e-04	-3.28128333e-06
762	3.80500000e+01	-1.42287594e-04	-1.03046059e-05
763	3.81000000e+01	-2.29607362e-05	-1.99115959e-05
764	3.81500000e+01	6.84725813e-05	-4.83288568e-05
765	3.82000000e+01	1.01539855e-04	-1.10279960e-04
766	3.82500000e+01	8.18814716e-05	-1.42500823e-04
767	3.83000000e+01	3.65916915e-05	-4.47202483e-05
768	3.83500000e+01	-6.21541388e-06	1.87298608e-04
769	3.84000000e+01	-3.14659376e-05	4.21059314e-04
770	3.84500000e+01	-3.47182814e-05	4.74279134e-04
771	3.85000000e+01	-2.09481759e-05	2.69429028e-04
772	3.85500000e+01	-2.85220297e-06	-8.13755717e-05
773	3.86000000e+01	1.02982180e-05	-3.69645293e-04
774	3.86500000e+01	1.54125316e-05	-4.51753967e-04
775	3.87000000e+01	1.30847073e-05	-3.27105556e-04
776	3.87500000e+01	8.21767931e-06	-1.03265253e-04
777	3.88000000e+01	3.99914477e-06	9.73234835e-05
778	3.88500000e+01	1.45489451e-06	1.98972160e-04
779	3.89000000e+01	4.34905499e-06	1.86268345e-04
780	3.89500000e+01	1.10037926e-05	9.74385675e-05
781	3.90000000e+01	2.11970396e-05	-6.14647642e-06
782	3.90500000e+01	5.43856708e-05	-7.46475340e-05
783	3.91000000e+01	1.09090280e-04	-8.89463214e-05
784	3.91500000e+01	1.13657868e-04	-6.24180672e-05
785	3.92000000e+01	-8.36071903e-06	-2.10394606e-05
786	3.92500000e+01	-2.27399248e-04	1.39414267e-05
787	3.93000000e+01	-4.02824238e-04	3.05733153e-05
788	3.93500000e+01	-3.87441259e-04	2.84212305e-05
789	3.94000000e+01	-1.56439896e-04	1.43434021e-05
790	3.94500000e+01	1.55713075e-04	-1.54762942e-06
791	3.95000000e+01	3.66741949e-04	-1.10443396e-05
792	3.95500000e+01	3.83391671e-04	-1.34400591e-05
793	3.96000000e+01	2.37633433e-04	-1.06482366e-05
794	3.96500000e+01	3.55425105e-05	-5.87975675e-06
795	3.97000000e+01	-1.21326789e-04	-2.64265591e-06
796	3.97500000e+01	-1.82009976e-04	-1.53440414e-06
797	3.98000000e+01	-1.47501255e-04	-4.97152644e-06
798	3.98500000e+01	-5.95301246e-05	-1.15060372e-05
799	3.99000000e+01	2.64799577e-05	-2.32964362e-05
800	3.99500000e+01	7.39595122e-05	-5.88366008e-05
801	4.00000000e+01	7.48588446e-05	-1.02853440e-04
802	4.00500000e+01	4.50408518e-05	-8.06291815e-05
803	4.01000000e+01	8.75063320e-06	5.55651305e-05
804	4.01500000e+01	-1.80916913e-05	2.49821824e-04
805	4.02000000e+01	-2.81747430e-05	3.67515083e-04
806	4.02500000e+01	-2.21620206e-05	2.97808449e-04
807	4.03000000e+01	-8.54148444e-06	6.04884503e-05
808	4.03500000e+01	4.19138947e-06	-2.02159651e-04
809	4.04000000e+01	1.10844153e-05	-3.43623608e-04
810	4.04500000e+01	1.13633187e-05	-3.11565294e-04
811	4.05000000e+01	8.14985517e-06	-1.59475332e-04
812	4.05500000e+01	4.35803389e-06	1.38988915e-05
813	4.06000000e+01	1.54903985e-06	1.30862417e-04
814	4.06500000e+01	1.75721510e-06	1.58692733e-04
815	4.07000000e+01	5.81394016e-06	1.10478883e-04
816	4.07500000e+01	1.15656046e-05	2.95806063e-05
817	4.08000000e+01	2.58750194e-05	-3.90594237e-05
818	4.08500000e+01	6.15516073e-05	-6.88318692e-05
819	4.09000000e+01	9.10373698e-05	-5.99185371e-05
820	4.09500000e+01	4.64222990e-05	-3.05985532e-05
821	4.10000000e+01	-9.37807143e-05	3.01854279e-07
822	4.10500000e+01	-2.55859183e-04	1.99622300e-05
823	4.11000000e+01	-3.19115821e-04	2.42385498e-05
824	4.11500000e+01	-2.11690363e-04	1.66612461e-05
825	4.12000000e+01	1.53813607e-05	3.96075906e-06
826	4.12500000e+01	2.24615100e-04	-5.99666166e-06
827	4.13000000e+01	3.05914182e-04	-1.00409865e-05
828	4.13500000e+01	2.41662241e-04	-9.51070533e-06
829	4.14000000e+01	9.49208951e-05	-6.04331567e-06
830	4.14500000e+01	-4.75560602e-05	-2.85612602e-06
831	4.15000000e+01	-1.28687800e-04	-1.23298766e-06
832	4.15500000e+01	-1.32154224e-04	-1.95208366e-06
833	4.16000000e+01	-7.75992362e-05	-6.27246913e-06
834	4.16500000e+01	-6.72510836e-06	-1.20306637e-05
835	4.17000000e+01	4.47959315e-05	-2.81072559e-05
836	4.17500000e+01	6.07670948e-05	-6.17362374e-05
837	4.18000000e+01	4.59028113e-05	-7.50976912e-05
838	4.18500000e+01	1.85607004e-05	-1.30744336e-05
839	4.19000000e+01	-6.16158017e-06	1.20888992e-04
840	4.19500000e+01	-1.98829540e-05	2.47091806e-04
841	4.20000000e+01	-1.99973218e-05	2.63294000e-04
842	4.20500000e+01	-1.14794312e-05	1.33428612e-04
843	4.21000000e+01	-7.86346825e-07	-7.01292285e-05
844	4.21500000e+01	6.82249833e-06	-2.26880747e-04
845	4.22000000e+01	8.87869097e-06	-2.60041606e-04
846	4.22500000e+01	7.43052460e-06	-1.77079825e-04
847	4.23000000e+01	4.49940417e-06	-4.46342274e-05
848	4.23500000e+01	1.77874568e-06	6.73618223e-05
849	4.24000000e+01	9.13911051e-07	1.18661525e-04
850	4.24500000e+01	2.54071932e-06	1.04535606e-04
851	4.25000000e+01	6.34349498e-06	5.00573838e-05
852	4.25500000e+01	1.25164392e-05	-9.16300564e-06
853	4.26000000e+01	3.02451935e-05	-4.57351453e-05
854	4.26500000e+01	5.85349401e-05	-5.07006163e-05
855	4.27000000e+01	5.63810142e-05	-3.35282990e-05
856	4.27500000e+01	-1.63215887e-05	-9.36454369e-06
857	4.28000000e+01	-1.36812668e-04	9.90216884e-06
858	4.28500000e+01	-2.25799919e-04	1.80682888e-05
859	4.29000000e+01	-2.04849679e-04	1.58289458e-05
860	4.29500000e+01	-6.72505429e-05	7.30360295e-06
861	4.30000000e+01	1.05297383e-04	-1.68143650e-06
862	4.30500000e+01	2.13326436e-04	-6.59722531e-06
863	4.31000000e+01	2.10832763e-04	-7.58324131e-06
864	4.31500000e+01	1.21165280e-04	-5.73908743e-06
865	4.32000000e+01	7.50809629e-06	-2.94471298e-06
866	4.32500000e+01	-7.56542803e-05	-1.28318084e-06
867	4.33000000e+01	-1.03317403e-04	-7.83318060e-07
868	4.33500000e+01	-7.85563022e-05	-2.81891151e-06
869	4.34000000e+01	-2.78116118e-05	-6.55192082e-06
870	4.34500000e+01	1.88815507e-05	-1.28988301e-05
871	4.35000000e+01	4.28714963e-05	-3.14323286e-05
872	4.35500000e+01	4.04712525e-05	-5.25406002e-05
873	4.36000000e+01	2.27768727e-05	-3.61895108e-05
874	4.36500000e+01	2.79135430e-06	3.97666536e-05
875	4.37000000e+01	-1.14983721e-05	1.41432516e-04
876	4.37500000e+01	-1.56496677e-05	1.95829924e-04
877	4.38000000e+01	-1.16734309e-05	1.47938693e-04
878	4.38500000e+01	-4.07396098e-06	1.52792733e-05
879	4.39000000e+01	3.05671621e-06	-1.22547867e-04
880	4.39500000e+01	6.15733355e-06	-1.89188803e-04
881	4.40000000e+01	6.04101485e-06	-1.62184527e-04
882	4.40500000e+01	4.30444608e-06	-7.52942792e-05
883	4.41000000e+01	1.91164531e-06	1.72744149e-05
884	4.41500000e+01	7.57546766e-07	7.55558695e-05
885	4.42000000e+01	9.84940375e-07	8.49808886e-05
886	4.42500000e+01	3.00766690e-06	5.54888584e-05
887	4.43000000e+01	6.41073191e-06	1.13423725e-05
888	4.43500000e+01	1.35684427e-05	-2.39005345e-05
