Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 1.00000000e+01
Epaisseur totale h d'une periode (mm) : 1.00000000e+01
Epaisseur totale H de la plaque (mm) : 1.00000000e+01
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 1.00000000e+01
 



no	temps (µs)	SR	ST
407	2.03000000e+01	1.28572374e-03	-9.72123373e-04
408	2.03500000e+01	9.42769309e-04	4.40753435e-04
409	2.04000000e+01	2.31675461e-04	2.88397035e-03
410	2.04500000e+01	-3.62113588e-04	4.71058318e-03
411	2.05000000e+01	-5.86341352e-04	4.37412374e-03
412	2.05500000e+01	-4.85219379e-04	1.89545422e-03
413	2.06000000e+01	-2.38063933e-04	-1.25853799e-03
414	2.06500000e+01	-7.90037021e-05	-3.48348819e-03
415	2.07000000e+01	-1.77135826e-04	-3.98608620e-03
416	2.07500000e+01	-4.04985206e-04	-2.95477750e-03
417	2.08000000e+01	-3.42479090e-04	-1.12325166e-03
418	2.08500000e+01	2.97450671e-04	6.91660280e-04
419	2.09000000e+01	1.26417729e-03	1.77249699e-03
420	2.09500000e+01	1.87583191e-03	1.80641257e-03
421	2.10000000e+01	1.57863990e-03	1.02013193e-03
422	2.10500000e+01	4.87137912e-04	-5.17629046e-05
423	2.11000000e+01	-6.92035105e-04	-7.92831015e-04
424	2.11500000e+01	-1.31961837e-03	-9.58627222e-04
425	2.12000000e+01	-1.25948751e-03	-8.82198560e-04
426	2.12500000e+01	-7.87432928e-04	-7.99250933e-04
427	2.13000000e+01	-2.60202618e-04	-4.48105700e-04
428	2.13500000e+01	1.87719175e-04	4.50148443e-04
429	2.14000000e+01	5.55130177e-04	1.69626152e-03
430	2.14500000e+01	8.08369639e-04	2.54690281e-03
431	2.15000000e+01	1.07676034e-03	2.22186448e-03
432	2.15500000e+01	1.43291929e-03	6.74037525e-04
433	2.16000000e+01	1.35319787e-03	-1.26470794e-03
434	2.16500000e+01	1.67884480e-04	-2.49081766e-03
435	2.17000000e+01	-1.96415267e-03	-2.39051613e-03
436	2.17500000e+01	-3.88979690e-03	-1.17630644e-03
437	2.18000000e+01	-4.20938266e-03	3.60436979e-04
438	2.18500000e+01	-2.45037798e-03	1.33951492e-03
439	2.19000000e+01	3.84093653e-04	1.30237425e-03
440	2.19500000e+01	2.66203114e-03	4.64036664e-04
441	2.20000000e+01	3.37983060e-03	-5.76641949e-04
442	2.20500000e+01	2.60704763e-03	-1.23521861e-03
443	2.21000000e+01	1.11190075e-03	-1.15099860e-03
444	2.21500000e+01	-2.73627897e-04	-3.82440768e-04
445	2.22000000e+01	-1.06148542e-03	6.08757419e-04
446	2.22500000e+01	-1.17506474e-03	1.27761746e-03
447	2.23000000e+01	-7.94694167e-04	1.30494843e-03
448	2.23500000e+01	-1.63293238e-04	7.36937978e-04
449	2.24000000e+01	4.44204957e-04	-6.50502572e-05
450	2.24500000e+01	7.60457785e-04	-6.59041277e-04
451	2.25000000e+01	6.84498931e-04	-8.00971974e-04
452	2.25500000e+01	3.05008598e-04	-5.20437821e-04
453	2.26000000e+01	-1.60818721e-04	-1.96197366e-05
454	2.26500000e+01	-4.64202206e-04	3.78060586e-04
455	2.27000000e+01	-5.24360321e-04	4.11064273e-04
456	2.27500000e+01	-4.28842139e-04	1.14790376e-04
457	2.28000000e+01	-2.60321682e-04	-3.73375664e-04
458	2.28500000e+01	-6.75437054e-05	-9.97929140e-04
459	2.29000000e+01	1.19612296e-04	-1.49957532e-03
460	2.29500000e+01	2.82290248e-04	-1.29863154e-03
461	2.30000000e+01	3.79074268e-04	6.98107769e-05
462	2.30500000e+01	3.69010581e-04	2.27277194e-03
463	2.31000000e+01	2.30037794e-04	3.93086877e-03
464	2.31500000e+01	4.00329048e-07	3.55314841e-03
465	2.32000000e+01	-1.99265945e-04	9.76267016e-04
466	2.32500000e+01	-2.63042275e-04	-2.31147831e-03
467	2.33000000e+01	-6.82451967e-05	-4.28225567e-03
468	2.33500000e+01	5.21414193e-04	-3.86919144e-03
469	2.34000000e+01	1.26862700e-03	-1.61755626e-03
470	2.34500000e+01	1.42539643e-03	9.36517059e-04
471	2.35000000e+01	3.78221898e-04	2.41152519e-03
472	2.35500000e+01	-1.57436770e-03	2.33084094e-03
473	2.36000000e+01	-3.19902784e-03	1.15596666e-03
474	2.36500000e+01	-3.24276076e-03	-2.06126958e-04
475	2.37000000e+01	-1.51204024e-03	-9.96914134e-04
476	2.37500000e+01	9.24777287e-04	-9.93003120e-04
477	2.38000000e+01	2.59102622e-03	-4.31163961e-04
478	2.38500000e+01	2.71904550e-03	3.87072615e-04
479	2.39000000e+01	1.61833763e-03	1.13567707e-03
480	2.39500000e+01	1.60688768e-04	1.30344605e-03
481	2.40000000e+01	-8.61487602e-04	5.48175881e-04
482	2.40500000e+01	-1.11650980e-03	-8.51655037e-04
483	2.41000000e+01	-7.72162029e-04	-2.09607486e-03
484	2.41500000e+01	-1.23184897e-04	-2.35819347e-03
485	2.42000000e+01	6.21450299e-04	-1.40063902e-03
486	2.42500000e+01	1.13208222e-03	1.97894903e-04
487	2.43000000e+01	9.66674546e-04	1.53165857e-03
488	2.43500000e+01	-5.40899725e-05	1.95068596e-03
489	2.44000000e+01	-1.51063321e-03	1.33956017e-03
490	2.44500000e+01	-2.43795472e-03	1.60973881e-04
491	2.45000000e+01	-2.01129678e-03	-8.77517654e-04
492	2.45500000e+01	-3.27398368e-04	-1.23237138e-03
493	2.46000000e+01	1.60659156e-03	-7.86524806e-04
494	2.46500000e+01	2.62600907e-03	-1.20054698e-04
495	2.47000000e+01	2.21096624e-03	-8.06964967e-05
496	2.47500000e+01	7.54353707e-04	-6.64842298e-04
497	2.48000000e+01	-8.34037186e-04	-8.88789271e-04
498	2.48500000e+01	-1.73057648e-03	7.86282951e-05
499	2.49000000e+01	-1.58766219e-03	1.95346906e-03
500	2.49500000e+01	-6.63099156e-04	3.40667814e-03
501	2.50000000e+01	3.53547635e-04	3.19489860e-03
502	2.50500000e+01	8.25754577e-04	1.31204566e-03
503	2.51000000e+01	5.93896004e-04	-1.10503742e-03
504	2.51500000e+01	-1.19657202e-04	-2.75655903e-03
505	2.52000000e+01	-9.92550482e-04	-3.00464209e-03
506	2.52500000e+01	-1.51163270e-03	-2.05990157e-03
507	2.53000000e+01	-1.05170669e-03	-5.68222794e-04
508	2.53500000e+01	4.82920250e-04	7.82889324e-04
509	2.54000000e+01	2.33227059e-03	1.45350367e-03
510	2.54500000e+01	3.32180670e-03	1.29227278e-03
511	2.55000000e+01	2.67773764e-03	5.32553156e-04
512	2.55500000e+01	7.21503069e-04	-3.83783874e-04
513	2.56000000e+01	-1.33914349e-03	-9.03274071e-04
514	2.56500000e+01	-2.42732157e-03	-7.50932186e-04
515	2.57000000e+01	-2.22506694e-03	-2.10316296e-04
516	2.57500000e+01	-1.12616760e-03	3.04749801e-04
517	2.58000000e+01	1.26339673e-04	6.61029412e-04
518	2.58500000e+01	9.57665482e-04	9.01888701e-04
519	2.59000000e+01	1.15293525e-03	1.03784665e-03
520	2.59500000e+01	8.23539496e-04	9.40470165e-04
521	2.60000000e+01	4.84829027e-04	4.37171152e-04
522	2.60500000e+01	5.59948281e-04	-3.98170563e-04
523	2.61000000e+01	6.56506748e-04	-1.15115679e-03
524	2.61500000e+01	3.04026291e-05	-1.36469704e-03
525	2.62000000e+01	-1.37285692e-03	-9.20426664e-04
526	2.62500000e+01	-2.75201041e-03	-1.20640682e-04
527	2.63000000e+01	-3.09962179e-03	5.65849188e-04
528	2.63500000e+01	-2.05544242e-03	8.07935711e-04
529	2.64000000e+01	-2.43810790e-04	5.57026242e-04
530	2.64500000e+01	1.35437261e-03	7.11944384e-05
531	2.65000000e+01	2.17828749e-03	-1.90624849e-04
532	2.65500000e+01	2.19622679e-03	4.58858142e-05
533	2.66000000e+01	1.62166164e-03	4.71190800e-04
534	2.66500000e+01	7.11226180e-04	4.06445905e-04
535	2.67000000e+01	-2.38709068e-04	-4.57757122e-04
536	2.67500000e+01	-9.01336375e-04	-1.62227130e-03
537	2.68000000e+01	-1.03671491e-03	-2.13017866e-03
538	2.68500000e+01	-5.88977587e-04	-1.43424945e-03
539	2.69000000e+01	1.77265497e-04	7.27891339e-05
540	2.69500000e+01	7.49564029e-04	1.43157646e-03
541	2.70000000e+01	8.63791916e-04	1.91137524e-03
542	2.70500000e+01	6.54524506e-04	1.46371870e-03
543	2.71000000e+01	2.47902857e-04	5.74975419e-04
544	2.71500000e+01	-3.59822516e-04	-2.49085639e-04
545	2.72000000e+01	-1.09636302e-03	-7.62081038e-04
546	2.72500000e+01	-1.69537724e-03	-8.98789310e-04
547	2.73000000e+01	-1.72738604e-03	-8.15881059e-04
548	2.73500000e+01	-9.46765192e-04	-8.38902628e-04
549	2.74000000e+01	3.44795100e-04	-9.60555343e-04
550	2.74500000e+01	1.47463811e-03	-6.34514879e-04
551	2.75000000e+01	1.86999744e-03	5.99879290e-04
552	2.75500000e+01	1.38127604e-03	2.37700852e-03
553	2.76000000e+01	3.41154311e-04	3.51281136e-03
554	2.76500000e+01	-6.66295706e-04	2.92388643e-03
555	2.77000000e+01	-1.13404063e-03	7.03679967e-04
556	2.77500000e+01	-8.73175701e-04	-1.83189007e-03
557	2.78000000e+01	-1.33986564e-04	-3.22313145e-03
558	2.78500000e+01	5.40381720e-04	-2.91745993e-03
559	2.79000000e+01	7.24824626e-04	-1.44465488e-03
560	2.79500000e+01	4.12564935e-04	1.75196997e-04
561	2.80000000e+01	-6.47748062e-05	1.15951468e-03
562	2.80500000e+01	-3.38257241e-04	1.29759216e-03
563	2.81000000e+01	-2.57694205e-04	8.48048840e-04
564	2.81500000e+01	4.81620042e-05	2.07442192e-04
565	2.82000000e+01	3.37990201e-04	-3.46456894e-04
566	2.82500000e+01	4.25362238e-04	-6.49219435e-04
567	2.83000000e+01	2.29329268e-04	-6.27128318e-04
568	2.83500000e+01	-1.54083475e-04	-3.54035394e-04
569	2.84000000e+01	-4.91274783e-04	2.27483133e-05
570	2.84500000e+01	-5.79481674e-04	3.78167172e-04
571	2.85000000e+01	-3.26133858e-04	6.21316742e-04
572	2.85500000e+01	1.37595327e-04	7.08993869e-04
573	2.86000000e+01	5.07410710e-04	6.06789133e-04
574	2.86500000e+01	7.05442616e-04	2.90212655e-04
575	2.87000000e+01	8.76615401e-04	-1.46162280e-04
576	2.87500000e+01	9.13776707e-04	-4.91016332e-04
577	2.88000000e+01	4.00399948e-04	-5.73680856e-04
578	2.88500000e+01	-9.20485457e-04	-4.11118189e-04
579	2.89000000e+01	-2.56601387e-03	-1.78729200e-04
580	2.89500000e+01	-3.28242966e-03	-2.15659527e-05
581	2.90000000e+01	-2.10357080e-03	4.05576434e-05
582	2.90500000e+01	5.54124741e-04	7.90143068e-05
583	2.91000000e+01	3.10304990e-03	1.46829587e-04
584	2.91500000e+01	3.97891204e-03	1.28069054e-04
585	2.92000000e+01	2.75496580e-03	-1.27665461e-04
586	2.92500000e+01	3.47292826e-04	-4.93174833e-04
587	2.93000000e+01	-1.78515881e-03	-5.96140617e-04
588	2.93500000e+01	-2.60814914e-03	-1.51885398e-04
589	2.94000000e+01	-1.97866834e-03	6.90263675e-04
590	2.94500000e+01	-5.44762466e-04	1.31789590e-03
591	2.95000000e+01	7.56539986e-04	1.17691510e-03
592	2.95500000e+01	1.25692194e-03	2.83312785e-04
593	2.96000000e+01	8.78439993e-04	-8.02192413e-04
594	2.96500000e+01	3.30390416e-05	-1.38820199e-03
595	2.97000000e+01	-7.62230341e-04	-1.17283215e-03
596	2.97500000e+01	-1.08476494e-03	-4.08912253e-04
597	2.98000000e+01	-7.10765101e-04	4.00589503e-04
598	2.98500000e+01	1.71421258e-04	8.22245408e-04
599	2.99000000e+01	1.04523938e-03	7.08630127e-04
600	2.99500000e+01	1.42603126e-03	2.31365138e-04
601	3.00000000e+01	1.11382272e-03	-3.56668573e-04
602	3.00500000e+01	3.25926440e-04	-8.04681204e-04
603	3.01000000e+01	-4.56509335e-04	-7.95840687e-04
604	3.01500000e+01	-8.70795025e-04	-1.39603689e-04
605	3.02000000e+01	-8.03520125e-04	9.51319848e-04
606	3.02500000e+01	-3.58074576e-04	1.84774692e-03
607	3.03000000e+01	1.69397520e-04	1.86835919e-03
608	3.03500000e+01	4.82738574e-04	8.38293505e-04
609	3.04000000e+01	4.49001429e-04	-6.99940428e-04
610	3.04500000e+01	1.52008778e-04	-1.86029858e-03
611	3.05000000e+01	-6.27485363e-05	-2.03895331e-03
612	3.05500000e+01	7.75575185e-05	-1.28055636e-03
613	3.06000000e+01	3.26663752e-04	-1.11816163e-04
614	3.06500000e+01	2.02666211e-04	8.65430398e-04
615	3.07000000e+01	-3.98254081e-04	1.24859495e-03
616	3.07500000e+01	-1.11667216e-03	9.68317389e-04
617	3.08000000e+01	-1.46120281e-03	2.89624948e-04
618	3.08500000e+01	-1.19102911e-03	-3.55003997e-04
619	3.09000000e+01	-4.79499180e-04	-6.23566796e-04
620	3.09500000e+01	3.16828013e-04	-4.22780935e-04
621	3.10000000e+01	9.37992137e-04	1.46559702e-04
622	3.10500000e+01	1.24181242e-03	8.10947695e-04
623	3.11000000e+01	1.14246873e-03	1.06834576e-03
624	3.11500000e+01	6.54475962e-04	4.77212722e-04
625	3.12000000e+01	-1.45506935e-05	-8.28086513e-04
626	3.12500000e+01	-5.32663661e-04	-2.05823408e-03
627	3.13000000e+01	-6.40755821e-04	-2.30413403e-03
628	3.13500000e+01	-2.78810030e-04	-1.27268555e-03
629	3.14000000e+01	2.92479980e-04	4.12047612e-04
630	3.14500000e+01	5.77715458e-04	1.70156143e-03
631	3.15000000e+01	3.37691928e-04	1.93872463e-03
632	3.15500000e+01	-1.90545435e-04	1.22145132e-03
633	3.16000000e+01	-6.41119648e-04	1.57888952e-04
634	3.16500000e+01	-8.09443102e-04	-6.36517909e-04
635	3.17000000e+01	-7.02196721e-04	-8.91059614e-04
636	3.17500000e+01	-4.61910142e-04	-6.86678052e-04
637	3.18000000e+01	-1.65768896e-04	-3.35273653e-04
638	3.18500000e+01	2.02897373e-04	-2.07372883e-04
639	3.19000000e+01	5.85857536e-04	-3.27044606e-04
640	3.19500000e+01	8.20471220e-04	-2.41248294e-04
641	3.20000000e+01	7.50295208e-04	3.87416430e-04
642	3.20500000e+01	3.56021925e-04	1.28390182e-03
643	3.21000000e+01	-1.79715710e-04	1.81154812e-03
644	3.21500000e+01	-5.83047547e-04	1.53755903e-03
645	3.22000000e+01	-6.43530455e-04	6.06442413e-04
646	3.22500000e+01	-3.21735363e-04	-4.00619642e-04
647	3.23000000e+01	1.28483192e-04	-1.01780808e-03
648	3.23500000e+01	2.69646698e-04	-1.18583268e-03
649	3.24000000e+01	-4.43307627e-05	-1.06834880e-03
650	3.24500000e+01	-4.03861716e-04	-7.93726481e-04
651	3.25000000e+01	-2.42129938e-04	-4.00434727e-04
652	3.25500000e+01	5.44027890e-04	5.76859893e-05
653	3.26000000e+01	1.40626615e-03	4.50049256e-04
654	3.26500000e+01	1.58857486e-03	5.79566591e-04
655	3.27000000e+01	8.35455230e-04	3.02159891e-04
656	3.27500000e+01	-3.87929924e-04	-2.14624666e-04
657	3.28000000e+01	-1.34816720e-03	-5.70157879e-04
658	3.28500000e+01	-1.57208594e-03	-5.62288556e-04
659	3.29000000e+01	-1.07791969e-03	-2.49823774e-04
660	3.29500000e+01	-2.49096357e-04	2.58933272e-04
661	3.30000000e+01	5.10371022e-04	8.13924148e-04
662	3.30500000e+01	9.17310086e-04	1.21130056e-03
663	3.31000000e+01	8.59824932e-04	1.24524938e-03
664	3.31500000e+01	5.73886559e-04	7.79931294e-04
665	3.32000000e+01	4.24289074e-04	-6.25400908e-05
666	3.32500000e+01	3.82257525e-04	-8.65284088e-04
667	3.33000000e+01	3.58095883e-05	-1.21871507e-03
668	3.33500000e+01	-8.72791240e-04	-1.01018340e-03
669	3.34000000e+01	-1.97105700e-03	-4.32665901e-04
670	3.34500000e+01	-2.35227154e-03	1.79461728e-04
671	3.35000000e+01	-1.40715870e-03	5.42736167e-04
672	3.35500000e+01	4.58726934e-04	5.56625056e-04
673	3.36000000e+01	2.11092620e-03	2.97035743e-04
674	3.36500000e+01	2.59066209e-03	-3.85208717e-05
675	3.37000000e+01	1.76436456e-03	-2.12962939e-04
676	3.37500000e+01	2.92736732e-04	-1.75831824e-04
677	3.38000000e+01	-9.37692646e-04	-1.13897540e-04
678	3.38500000e+01	-1.38209691e-03	-1.56055030e-04
679	3.39000000e+01	-1.04544596e-03	-2.61077576e-04
680	3.39500000e+01	-3.23739370e-04	-3.56125317e-04
681	3.40000000e+01	3.37361834e-04	-3.88410012e-04
682	3.40500000e+01	6.57915429e-04	-3.53069009e-04
683	3.41000000e+01	5.67843829e-04	-2.48147417e-04
684	3.41500000e+01	2.19281660e-04	-6.24169425e-06
685	3.42000000e+01	-1.24107595e-04	3.58894510e-04
686	3.42500000e+01	-3.05527710e-04	6.69436775e-04
687	3.43000000e+01	-3.64540862e-04	7.14563762e-04
688	3.43500000e+01	-4.32576205e-04	4.03833649e-04
689	3.44000000e+01	-5.33093018e-04	-9.96158406e-05
690	3.44500000e+01	-5.02616075e-04	-5.11006923e-04
691	3.45000000e+01	-1.86567730e-04	-7.21847468e-04
692	3.45500000e+01	3.29238198e-04	-7.32508870e-04
693	3.46000000e+01	7.41822448e-04	-4.37808859e-04
694	3.46500000e+01	7.82748109e-04	2.98346247e-04
695	3.47000000e+01	4.66286214e-04	1.36280407e-03
696	3.47500000e+01	5.23201259e-05	2.16499012e-03
697	3.48000000e+01	-2.24054913e-04	1.93297125e-03
698	3.48500000e+01	-3.02117832e-04	4.85706832e-04
699	3.49000000e+01	-2.54008416e-04	-1.44073360e-03
700	3.49500000e+01	-1.75792467e-04	-2.69915679e-03
701	3.50000000e+01	-8.88350498e-05	-2.56019663e-03
702	3.50500000e+01	2.93669031e-05	-1.20633365e-03
703	3.51000000e+01	1.57493478e-04	4.98393436e-04
704	3.51500000e+01	2.35723510e-04	1.65323505e-03
705	3.52000000e+01	2.03788041e-04	1.79473864e-03
706	3.52500000e+01	5.02996372e-05	1.04547028e-03
707	3.53000000e+01	-1.43470218e-04	-4.29859668e-05
708	3.53500000e+01	-2.54009305e-04	-8.47712864e-04
709	3.54000000e+01	-2.03698689e-04	-9.89790438e-04
710	3.54500000e+01	-2.27120967e-05	-4.99687657e-04
711	3.55000000e+01	1.56438327e-04	2.38557840e-04
712	3.55500000e+01	2.08798619e-04	7.59607003e-04
713	3.56000000e+01	1.04259647e-04	7.70489526e-04
714	3.56500000e+01	-7.88528529e-05	2.81713242e-04
715	3.57000000e+01	-1.92177093e-04	-3.81487462e-04
716	3.57500000e+01	-1.41871740e-04	-7.96703323e-04
717	3.58000000e+01	6.06745995e-05	-7.45672617e-04
718	3.58500000e+01	3.39648382e-04	-3.14249552e-04
719	3.59000000e+01	5.01515001e-04	1.95117309e-04
720	3.59500000e+01	2.85591216e-04	4.69118346e-04
721	3.60000000e+01	-3.60601758e-04	4.07169722e-04
722	3.60500000e+01	-1.11722234e-03	1.32017872e-04
723	3.61000000e+01	-1.43874164e-03	-1.48717477e-04
724	3.61500000e+01	-9.58943970e-04	-2.55994212e-04
725	3.62000000e+01	1.36275794e-04	-1.56887946e-04
726	3.62500000e+01	1.20061507e-03	2.62648042e-05
727	3.63000000e+01	1.62088512e-03	1.41014761e-04
728	3.63500000e+01	1.23814463e-03	8.98856715e-05
729	3.64000000e+01	3.92424307e-04	-7.14432011e-05
730	3.64500000e+01	-4.00164514e-04	-1.34499506e-04
731	3.65000000e+01	-8.06372814e-04	-7.13690627e-06
732	3.65500000e+01	-7.72973900e-04	1.74709128e-04
733	3.66000000e+01	-4.45035583e-04	2.85105822e-04
734	3.66500000e+01	-4.70112053e-05	3.42891484e-04
735	3.67000000e+01	2.44887620e-04	4.06131666e-04
736	3.67500000e+01	3.52861898e-04	4.46961193e-04
737	3.68000000e+01	2.40313028e-04	3.32802868e-04
738	3.68500000e+01	-9.34818670e-05	-3.24326190e-05
739	3.69000000e+01	-4.89957790e-04	-5.31804571e-04
740	3.69500000e+01	-6.11923162e-04	-8.64447072e-04
741	3.70000000e+01	-2.01667203e-04	-7.99424371e-04
742	3.70500000e+01	6.05743427e-04	-3.74829686e-04
743	3.71000000e+01	1.26331044e-03	1.48314924e-04
744	3.71500000e+01	1.21387663e-03	4.36188318e-04
745	3.72000000e+01	4.00588573e-04	2.94354091e-04
746	3.72500000e+01	-6.58179491e-04	-9.30322848e-05
747	3.73000000e+01	-1.29388433e-03	-2.98151415e-04
748	3.73500000e+01	-1.16994985e-03	-1.07356689e-04
749	3.74000000e+01	-4.67742436e-04	3.23417469e-04
750	3.74500000e+01	3.19481317e-04	6.75662220e-04
751	3.75000000e+01	7.73861079e-04	7.01924701e-04
752	3.75500000e+01	7.54547693e-04	3.97252271e-04
753	3.76000000e+01	3.92742896e-04	-2.06069660e-05
754	3.76500000e+01	1.88176151e-05	-3.36588599e-04
755	3.77000000e+01	-8.38131748e-05	-4.67034943e-04
756	3.77500000e+01	2.19572493e-05	-4.20263942e-04
757	3.78000000e+01	1.56957330e-05	-2.61017317e-04
758	3.78500000e+01	-2.71084415e-04	-7.04511763e-05
759	3.79000000e+01	-6.64650434e-04	1.03905041e-04
760	3.79500000e+01	-8.32999115e-04	2.22357399e-04
761	3.80000000e+01	-5.98528997e-04	2.36642971e-04
762	3.80500000e+01	-1.06298816e-04	1.32842540e-04
763	3.81000000e+01	3.34120838e-04	-4.55238575e-05
764	3.81500000e+01	5.42500781e-04	-1.62933971e-04
765	3.82000000e+01	5.38857549e-04	-6.37368263e-05
766	3.82500000e+01	4.22315162e-04	1.72650533e-04
767	3.83000000e+01	2.70676178e-04	2.33717125e-04
768	3.83500000e+01	1.10236597e-04	-5.71578989e-05
769	3.84000000e+01	-5.83989671e-05	-5.44502530e-04
770	3.84500000e+01	-1.98948036e-04	-8.79446054e-04
771	3.85000000e+01	-2.12117513e-04	-7.92077439e-04
772	3.85500000e+01	-4.60361894e-05	-3.20404312e-04
773	3.86000000e+01	1.71257098e-04	2.57061296e-04
774	3.86500000e+01	2.50640825e-04	6.75122294e-04
775	3.87000000e+01	1.44150752e-04	7.95839741e-04
776	3.87500000e+01	-9.02382474e-05	6.16890217e-04
777	3.88000000e+01	-3.87590573e-04	2.38516092e-04
778	3.88500000e+01	-6.59402463e-04	-1.87222863e-04
779	3.89000000e+01	-7.75219712e-04	-4.67030602e-04
780	3.89500000e+01	-5.98927292e-04	-4.91152239e-04
781	3.90000000e+01	-1.02841143e-04	-3.67389883e-04
782	3.90500000e+01	5.10704633e-04	-2.46793214e-04
783	3.91000000e+01	8.93887380e-04	-9.11241055e-05
784	3.91500000e+01	8.27454473e-04	2.53750360e-04
785	3.92000000e+01	3.97412869e-04	7.94505174e-04
786	3.92500000e+01	-1.00130741e-04	1.21853425e-03
787	3.93000000e+01	-3.96008033e-04	1.08277917e-03
788	3.93500000e+01	-4.03623905e-04	2.82026876e-04
789	3.94000000e+01	-2.18987390e-04	-7.63376013e-04
790	3.94500000e+01	-1.31633813e-05	-1.42903854e-03
791	3.95000000e+01	7.49621309e-05	-1.35164527e-03
792	3.95500000e+01	1.95583286e-05	-6.50431139e-04
793	3.96000000e+01	-3.70272899e-05	2.20517453e-04
794	3.96500000e+01	6.89815495e-05	8.00514677e-04
795	3.97000000e+01	2.90811583e-04	8.59296588e-04
796	3.97500000e+01	4.42279203e-04	4.74828119e-04
797	3.98000000e+01	4.19638068e-04	-6.73156947e-05
798	3.98500000e+01	2.60513659e-04	-4.72560446e-04
799	3.99000000e+01	8.40762848e-05	-5.46457530e-04
800	3.99500000e+01	-4.68711324e-05	-2.75405023e-04
801	4.00000000e+01	-1.84987271e-04	1.17112475e-04
802	4.00500000e+01	-3.59511688e-04	3.50363705e-04
803	4.01000000e+01	-4.91587398e-04	3.37380640e-04
804	4.01500000e+01	-4.59115963e-04	2.10172086e-04
805	4.02000000e+01	-2.13112167e-04	1.62887365e-04
806	4.02500000e+01	1.35799890e-04	2.34376572e-04
807	4.03000000e+01	4.17587906e-04	2.48954176e-04
808	4.03500000e+01	5.34221069e-04	4.95897052e-05
809	4.04000000e+01	4.19420516e-04	-2.99167642e-04
810	4.04500000e+01	3.07180307e-05	-5.72020462e-04
811	4.05000000e+01	-5.65129181e-04	-5.73924333e-04
812	4.05500000e+01	-1.11842415e-03	-3.07405997e-04
813	4.06000000e+01	-1.22073580e-03	4.73972593e-05
814	4.06500000e+01	-6.17255885e-04	3.12134071e-04
815	4.07000000e+01	4.52761511e-04	3.98745888e-04
816	4.07500000e+01	1.37822030e-03	3.06065456e-04
817	4.08000000e+01	1.62032161e-03	1.25520354e-04
818	4.08500000e+01	1.07740122e-03	-1.54414939e-05
819	4.09000000e+01	1.31303998e-04	-6.04164628e-05
820	4.09500000e+01	-6.76767387e-04	-6.51314891e-05
821	4.10000000e+01	-1.00401691e-03	-1.26570890e-04
822	4.10500000e+01	-8.11363455e-04	-2.57023826e-04
823	4.11000000e+01	-3.05298608e-04	-3.35325855e-04
824	4.11500000e+01	2.07071268e-04	-2.18434733e-04
825	4.12000000e+01	4.87658423e-04	7.91936566e-05
826	4.12500000e+01	4.43364011e-04	3.64270246e-04
827	4.13000000e+01	1.38024126e-04	4.44769283e-04
828	4.13500000e+01	-2.30637438e-04	2.79655125e-04
829	4.14000000e+01	-4.46500859e-04	-1.11471746e-05
830	4.14500000e+01	-4.03782031e-04	-2.34684984e-04
831	4.15000000e+01	-1.37776580e-04	-2.80381256e-04
832	4.15500000e+01	1.97084934e-04	-1.83403059e-04
833	4.16000000e+01	3.90104268e-04	-5.05575323e-05
834	4.16500000e+01	3.15118187e-04	3.08463797e-08
835	4.17000000e+01	3.11336171e-05	-7.47412676e-05
836	4.17500000e+01	-2.61642082e-04	-1.43622029e-04
837	4.18000000e+01	-3.57758180e-04	-6.28857914e-06
838	4.18500000e+01	-1.93329312e-04	3.66919383e-04
839	4.19000000e+01	1.05953371e-04	7.40580024e-04
840	4.19500000e+01	3.28783485e-04	7.66555689e-04
841	4.20000000e+01	3.34583766e-04	2.90668330e-04
842	4.20500000e+01	1.47302588e-04	-4.51938713e-04
843	4.21000000e+01	-8.18744513e-05	-9.86719970e-04
844	4.21500000e+01	-2.02463026e-04	-9.77784866e-04
845	4.22000000e+01	-1.61066869e-04	-4.74671964e-04
846	4.22500000e+01	-2.84229527e-05	1.69441139e-04
847	4.23000000e+01	7.90062395e-05	5.81648920e-04
848	4.23500000e+01	1.28561087e-04	6.09969830e-04
849	4.24000000e+01	1.42466812e-04	3.60039207e-04
850	4.24500000e+01	8.92406077e-05	4.37073482e-05
851	4.25000000e+01	-7.34338175e-05	-1.79797107e-04
852	4.25500000e+01	-3.01039247e-04	-2.57412164e-04
853	4.26000000e+01	-4.55918640e-04	-2.12295549e-04
854	4.26500000e+01	-3.90855794e-04	-7.44102753e-05
855	4.27000000e+01	-8.63364599e-05	1.24873490e-04
856	4.27500000e+01	2.99338505e-04	2.86760060e-04
857	4.28000000e+01	5.44724721e-04	2.71884667e-04
858	4.28500000e+01	5.18222937e-04	2.96950263e-05
859	4.29000000e+01	2.49028451e-04	-3.18730065e-04
860	4.29500000e+01	-9.15048802e-05	-5.31260750e-04
861	4.30000000e+01	-2.79217395e-04	-4.30386681e-04
862	4.30500000e+01	-2.04411721e-04	-6.51414926e-05
863	4.31000000e+01	3.37457503e-06	3.30188993e-04
864	4.31500000e+01	9.92176177e-05	5.15888141e-04
