Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
549.9999999999999990	0.5822687301499492	0.5835277968378219
550.9999999999999990	0.0104243023860350	0.0148307785552655
551.9999999999999990	0.2895801263759800	0.2960323412318085
552.9999999999999990	0.5002203915182355	0.5041055313439141
553.9999999999999990	0.1252254690532850	0.1367185564868717
554.9999999999999990	0.1425677862817055	0.1413568107132866
555.9999999999999990	0.5936942240407233	0.5956327833719365
556.9999999999999990	0.6328986539314390	0.6323737325135397
557.9999999999999990	0.1841212566842365	0.1919729931780565
558.9999999999999990	0.0783295249951399	0.0885527822799082
559.9999999999999990	0.7280707185476930	0.7077066306602650
560.9999999999999990	0.4400841846365007	0.4409401361746374
561.9999999999999990	0.5864777411059328	0.5420641896946425
562.9999999999999990	0.7879887060934283	0.7973178330351733
563.9999999999999990	0.8661080102842978	0.8614412747525231
564.9999999999999990	0.9528013052981396	0.9492759415948352
565.9999999999999990	0.9616652536476049	0.9607394723116598
566.9999999999999990	0.9595533538459685	0.9597177503504132
567.9999999999999990	0.9350324625088995	0.9365908501792350
568.9999999999999990	0.9425802774514818	0.9406473918557603
569.9999999999999990	0.9249408384463628	0.9202918112466052
570.9999999999999990	0.9312809038518041	0.9291647000900949
571.9999999999999990	0.9658970000911780	0.9655787137530256
572.9999999999999990	0.9725729173046926	0.9733244457785304
573.9999999999999990	0.9160507317757859	0.9085723062695094
574.9999999999999990	0.9656729773855741	0.9693225461461620
575.9999999999999990	0.9235564578169737	0.9232912489862224
576.9999999999999990	0.9097734252920435	0.9105091337100438
577.9999999999999990	0.9365284780634610	0.9392397450283360
578.9999999999999990	0.8802073508985475	0.8752414209264429
579.9999999999999990	0.9021436117680511	0.8960221261227420
580.9999999999999990	0.9596554554664382	0.9570019592285484
581.9999999999999990	0.9270834429663664	0.9255005608278024
582.9999999999999990	0.9300824499149205	0.9259108711456546
583.9999999999999990	0.9370059893266516	0.9347393029605136
584.9999999999999990	0.9470332002941397	0.9465083928755676
585.9999999999999990	0.9875181808655874	0.9874419619401185
586.9999999999999990	0.9882901619338510	0.9883016546168828
587.9999999999999990	0.9914876995177249	0.9913772442613664
588.9999999999999990	0.9704419207814075	0.9693845413448141
589.9999999999999990	0.9773853318762328	0.9778146093667476
590.9999999999999990	0.9899377197582681	0.9896479096984263
591.9999999999999990	0.9931419602136365	0.9933029098972094
592.9999999999999990	0.9639952410617187	0.9637975588607909
