Freq (Hz)	Gxymic1/ref_Real	Gxymic1/ref_Imag	Gxymic2/ref_Real	Gxymic2/ref_Imag
549.9999999999999990	-0.0179966635546449	-0.0008911570619289	-0.0184490851557820	0.0000426900088309
550.9999999999999990	-0.0173678300905597	-0.0046137639931381	-0.0174140599664520	-0.0038407409226214
551.9999999999999990	-0.0194713620462980	0.0009390425630094	-0.0199106018780122	0.0018440273778261
552.9999999999999990	-0.0179366625503975	-0.0038178828317915	-0.0181015725372702	-0.0032041420528008
553.9999999999999990	-0.0170753253120115	0.0030781824357600	-0.0174294262694400	0.0040560334428179
554.9999999999999990	-0.0193965715426836	-0.0043112099709809	-0.0198236977191689	-0.0037551089171751
555.9999999999999990	-0.0155807814841803	0.0025911694120593	-0.0159030461561566	0.0037201377599407
556.9999999999999990	-0.0205414210215261	-0.0034658468889768	-0.0209378428942042	-0.0029040068303366
557.9999999999999990	-0.0152654956278277	0.0004273342469060	-0.0156327791283197	0.0014710517394793
558.9999999999999990	-0.0233929445686316	-0.0014665940668197	-0.0240031077116534	-0.0006546140080189
559.9999999999999990	-0.0149237306912634	-0.0000943629737382	-0.0152752036720722	0.0009752934447100
560.9999999999999990	-0.0219671449084591	-0.0010797265331541	-0.0223695424044915	0.0000596161439202
561.9999999999999990	-0.0209738792716514	-0.0035384813470724	-0.0214067758720652	-0.0027287742900401
562.9999999999999990	-0.0210739106416780	0.0044589250438884	-0.0215462109365568	0.0058240188064620
563.9999999999999990	-0.0231248757064536	-0.0059952338689413	-0.0234465003698420	-0.0049692414494275
564.9999999999999990	-0.0236070315872029	0.0060502376946498	-0.0240342886644744	0.0073707326754675
565.9999999999999990	-0.0244944309620018	-0.0020861075237296	-0.0246989197123320	-0.0008410940745627
566.9999999999999990	-0.0227666398451220	0.0043443219035173	-0.0230170709926682	0.0054921171636466
567.9999999999999990	-0.0289625895936376	-0.0013041531432400	-0.0293044250957906	-0.0001409832551619
568.9999999999999990	-0.0258265875612504	0.0075883308718653	-0.0261892688173432	0.0088640844407894
569.9999999999999990	-0.0281908390384308	0.0020120450304569	-0.0284102037802332	0.0032722754731013
