Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
549.9999999999999990	0.2525333893508541	0.2663687992042896
550.9999999999999990	0.6106641847072778	0.6091713358796061
551.9999999999999990	0.0953133747037495	0.1123279022638214
552.9999999999999990	0.1313147370082083	0.1230422761892512
553.9999999999999990	0.0055031589525463	0.0026256147226995
554.9999999999999990	0.2282340629147399	0.2141970260153149
555.9999999999999990	0.2672303845612028	0.2857431869344587
556.9999999999999990	0.4000810989180254	0.3954839747983294
557.9999999999999990	0.3428736485621371	0.3492956005723150
558.9999999999999990	0.0051524482830041	0.0088610187667427
559.9999999999999990	0.0458972423586973	0.0326336913196279
560.9999999999999990	0.2143111819657595	0.2074890374809548
561.9999999999999990	0.1774148304630620	0.1738030124189071
562.9999999999999990	0.3365445694380936	0.3197136557637641
563.9999999999999990	0.2471936113480606	0.2381475147580758
564.9999999999999990	0.5242441227157849	0.5051116254603533
565.9999999999999990	0.3286867042060884	0.3358743439765812
566.9999999999999990	0.4243256998188960	0.4049589551184977
567.9999999999999990	0.2742567984709730	0.2088788747174841
568.9999999999999990	0.4028094927172925	0.3823600455083611
569.9999999999999990	0.4536165536096757	0.4175399238726908
570.9999999999999990	0.1794435915739616	0.1046365649966244
571.9999999999999990	0.4833667206667495	0.4585305645198977
572.9999999999999990	0.5745330728857431	0.5477375479834283
573.9999999999999990	0.0566597194846796	0.0365499806197161
574.9999999999999990	0.4453049469805250	0.4289934385530160
575.9999999999999990	0.5094481448689425	0.5015319810522718
576.9999999999999990	0.1874917340804942	0.1723110720513128
577.9999999999999990	0.2639284810730606	0.2495551720880245
578.9999999999999990	0.5723308956933311	0.5671666009273049
579.9999999999999990	0.2111906730155946	0.2047768883070743
580.9999999999999990	0.6081497817521202	0.5747771512744221
581.9999999999999990	0.8107224602341094	0.8184470731908960
582.9999999999999990	0.2239013125508856	0.1475073096138782
583.9999999999999990	0.8032688065196631	0.7880083217864322
584.9999999999999990	0.7423956258962848	0.7306788515985807
585.9999999999999990	0.3370135992814235	0.3025775846184403
586.9999999999999990	0.6826135176720565	0.6602651846923570
587.9999999999999990	0.7033226449561945	0.6897323687869245
