Freq (Hz)	Gxymic1/ref_Real	Gxymic1/ref_Imag	Gxymic2/ref_Real	Gxymic2/ref_Imag
1971.0000000000000000	0.2468704418683613	-0.1166185776155715	0.2318611379701113	-0.1792316703013469
1972.0000000000000000	0.2458506201469416	-0.1190624134316151	0.2299762379825138	-0.1819723015595392
1973.0000000000000000	0.2465969515357946	-0.1231070081284426	0.2293842723662768	-0.1861407257685571
1974.0000000000000000	0.2439046016042735	-0.1285864747269131	0.2252492554023639	-0.1913662965077408
1975.0000000000000000	0.2428074341412743	-0.1312261905581736	0.2223551807677481	-0.1934318669091038
1976.0000000000000000	0.2430366714217283	-0.1372846931139471	0.2212578126213515	-0.1984176313453456
1977.0000000000000000	0.2388286214802617	-0.1449034958038291	0.2160084854842098	-0.2051397624265845
1978.0000000000000000	0.2316304557703019	-0.1490209386499030	0.2082127480995103	-0.2080346638625059
1979.0000000000000000	0.2266412302615651	-0.1519047722372749	0.2027034061356578	-0.2100654989078083
1980.0000000000000000	0.2221758788158940	-0.1567937788930052	0.1974402094463595	-0.2140448163918553
1981.0000000000000000	0.2154944518225101	-0.1615381333098351	0.1900232330467397	-0.2178474525453567
1982.0000000000000000	0.2092711395138331	-0.1631818304160582	0.1834412002138019	-0.2184452551591214
1983.0000000000000000	0.2034138353434571	-0.1666920705764661	0.1773434555828549	-0.2210395711192677
1984.0000000000000000	0.1943955046172390	-0.1684391206089920	0.1677366211879711	-0.2217673783226874
1985.0000000000000000	0.1873988458872710	-0.1693032502999804	0.1602065247865175	-0.2210933159216496
1986.0000000000000000	0.1803364490079145	-0.1709279502495056	0.1533210634047605	-0.2215516293360414
1987.0000000000000000	0.1716223821709389	-0.1714857642093502	0.1446265665204336	-0.2215215137310618
1988.0000000000000000	0.1641486494481649	-0.1673410337406693	0.1371243498341293	-0.2170915568948205
1989.0000000000000000	0.1589282080695214	-0.1642297315011783	0.1309069970487726	-0.2136686266258864
1990.0000000000000000	0.1530696571131118	-0.1610930722217602	0.1246013360189750	-0.2087969583914497
1991.0000000000000000	0.1457882961073259	-0.1578863718006632	0.1174901807516478	-0.2046915880610269
1992.0000000000000000	0.1406653393532941	-0.1526628879452230	0.1119109903266948	-0.1978677055967289
1993.0000000000000000	0.1337030760188037	-0.1491308424066840	0.1057623490184001	-0.1929072287051229
1994.0000000000000000	0.1282463367965815	-0.1406038235467094	0.1003967665830238	-0.1837395076999015
1995.0000000000000000	0.1266645983376409	-0.1325114605370730	0.0990839088151658	-0.1742116249047250
1996.0000000000000000	0.1285517434341727	-0.1259156999443204	0.1018476842039311	-0.1662501443592303
1997.0000000000000000	0.1285729065792617	-0.1213346791468362	0.1031981535414703	-0.1608359199766408
1998.0000000000000000	0.1297197685383367	-0.1150708777383235	0.1050864353242388	-0.1542506512183490
1999.0000000000000000	0.1308585064117119	-0.1111272456036713	0.1071198037489168	-0.1494337692824083
2000.0000000000000000	0.1329290628498818	-0.1078218010392562	0.1106579394126889	-0.1459159191319453
2001.0000000000000000	0.1346531497964684	-0.1059504556021973	0.1133768553932410	-0.1442229761838124
2002.0000000000000000	0.1360590496537742	-0.1031281855701467	0.1158901655798278	-0.1413721987468227
2003.0000000000000000	0.1362602334078798	-0.1013850215206699	0.1173685411960998	-0.1402167591397651
2004.0000000000000000	0.1355883158670373	-0.0981549767940485	0.1173978927608167	-0.1376752875324265
2005.0000000000000000	0.1363046447030333	-0.0951323332883188	0.1186151859414538	-0.1348576085020075
2006.0000000000000000	0.1387826395512456	-0.0904743285356348	0.1225645776227831	-0.1305222522328216
2007.0000000000000000	0.1434255221662847	-0.0859769105717137	0.1277393331898195	-0.1283799651145845
2008.0000000000000000	0.1498015127604295	-0.0831440151462691	0.1327100833357334	-0.1265501615404866
2009.0000000000000000	0.1553300719296714	-0.0838616551149890	0.1376615996831875	-0.1272879328838075
2010.0000000000000000	0.1608001026714284	-0.0866264440633892	0.1426389220055565	-0.1304124792406140
2011.0000000000000000	0.1628315516400788	-0.0912871820510237	0.1440910860542832	-0.1350982456566550
2012.0000000000000000	0.1612065697145913	-0.0921729429278398	0.1422967199536748	-0.1358867642869098
