Freq (Hz)	Gxymic1/ref_Real	Gxymic1/ref_Imag	Gxymic2/ref_Real	Gxymic2/ref_Imag
1990.0000000000000000	0.0000595465816177	-0.0003856688421232	0.0000001581016303	-0.0004096927948740
1991.0000000000000000	-0.0000952053797118	0.0002032074687563	-0.0000631296960300	0.0001601884952553
1992.0000000000000000	0.0006247027023068	0.0002134327854918	0.0007706526832139	0.0003089567169246
1993.0000000000000000	0.0003197707148657	-0.0011242373953279	0.0001265495253452	-0.0013693135275132
1994.0000000000000000	-0.0094235550110967	0.0014829700886079	-0.0097649108673128	0.0027967637472381
1995.0000000000000000	0.0165995223625919	0.0039203457759879	0.0182288098344016	0.0020679996660648
1996.0000000000000000	-0.0184244831327761	-0.0199047346231576	-0.0219470638539495	-0.0194210920766719
1997.0000000000000000	0.0584271421890522	0.0654005913630678	0.0629823413298459	0.0658480885263786
1998.0000000000000000	-0.1376147774360708	-0.1556104575735325	-0.1446358600384558	-0.1398268483420299
1999.0000000000000000	-6490.6963006691175800	3710.9350967178643200	-6386.9488061335459800	4271.0581670572837500
2000.0000000000000000	-25840.6659749986065000	14827.6777467530301000	-25421.3005785441200000	17022.1785179505168000
2001.0000000000000000	-6420.8687168953720100	3741.6246709816887200	-6328.0709756328978900	4290.4191710492559600
2002.0000000000000000	0.1810541909520392	-0.0780767798347237	0.1991856638787056	-0.0698701449061676
2003.0000000000000000	-0.0240429370568194	-0.0030290518398096	-0.0234078102494118	-0.0048601076126080
2004.0000000000000000	-0.0207507439353139	0.0004630927574255	-0.0221208986347050	-0.0017289109544223
2005.0000000000000000	0.0106212624425572	0.0037847843003477	0.0114657489942810	0.0045703945042185
2006.0000000000000000	-0.0000909263607800	-0.0014345528723755	-0.0004020234902831	-0.0010014725447263
2007.0000000000000000	-0.0017535824315365	-0.0013631591547064	-0.0017501990091925	-0.0017315773429952
2008.0000000000000000	0.0009269785570847	0.0009597039721252	0.0009288728172507	0.0011327919690390
2009.0000000000000000	-0.0004288473764507	0.0001344414061503	-0.0004515734727842	0.0000621225921243
2010.0000000000000000	-0.0000505483517659	-0.0002002113781598	-0.0000512710703416	-0.0001609137946211
