Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
1990.0000000000000000	0.2478189322474678	0.2366910827160801
1991.0000000000000000	0.5489825838779365	0.3193553483116058
1992.0000000000000000	0.1656135734267583	0.1708570773988916
1993.0000000000000000	0.1140341377771050	0.1183894877934852
1994.0000000000000000	0.2474794827829412	0.2429364035821821
1995.0000000000000000	0.1719234954089550	0.1731787164476427
1996.0000000000000000	0.2264008323950220	0.2299098214180556
1997.0000000000000000	0.4161227823185951	0.4139039691068042
1998.0000000000000000	0.1666465411823416	0.1679775455443678
1999.0000000000000000	0.9957844002243887	0.9955140332174872
2000.0000000000000000	0.9972598886858175	0.9971102305448019
2001.0000000000000000	0.9927303252580222	0.9928911611801088
2002.0000000000000000	0.2482083432685107	0.2539258661483164
2003.0000000000000000	0.0603847139281382	0.0563361928367375
2004.0000000000000000	0.1990324050055795	0.2125789475769360
2005.0000000000000000	0.2861161356125915	0.3026897190263271
2006.0000000000000000	0.0605748970753759	0.0434505406850041
2007.0000000000000000	0.1441294310483503	0.1489290426797768
2008.0000000000000000	0.1561565526299604	0.1582234129344772
2009.0000000000000000	0.0685321169536230	0.0616808667347597
2010.0000000000000000	0.0987892537105276	0.0680273992203199
