Freq (Hz)	Coh_pe/uhp
5.0000000000000000	0.0073930416019523
6.0000000000000000	0.0147784009715865
7.0000000000000000	0.0612938271551783
8.0000000000000000	0.1994137212533927
9.0000000000000000	0.1414847857820054
10.0000000000000000	0.0172840918683666
11.0000000000000000	0.0346574438064306
12.0000000000000000	0.0229232986171781
13.0000000000000000	0.0547889416878238
14.0000000000000000	0.1756648940880752
15.0000000000000000	0.0309416900972549
16.0000000000000000	0.1461165482316072
17.0000000000000000	0.3308701447615108
18.0000000000000000	0.6474504046255735
19.0000000000000000	0.7014211026807499
20.0000000000000000	0.7218181104727525
21.0000000000000000	0.8275736339382859
22.0000000000000000	0.9211973688787177
23.0000000000000000	0.8812575285115781
24.0000000000000000	0.9136654330240807
25.0000000000000000	0.9145231878630063
26.0000000000000000	0.9406709464209301
27.0000000000000000	0.9675143679829908
28.0000000000000000	0.9784754456977325
29.0000000000000000	0.9851247705710023
30.0000000000000000	0.9761081016629141
31.0000000000000000	0.9479513313784454
32.0000000000000000	0.9288982190082168
33.0000000000000000	0.9686647407457459
34.0000000000000000	0.8851000083311982
35.0000000000000000	0.4253252127250587
36.0000000000000000	0.6005669650792551
37.0000000000000000	0.9063450883607838
38.0000000000000000	0.8788742290432952
39.0000000000000000	0.8608313853429779
40.0000000000000000	0.9379262138685390
41.0000000000000000	0.9171871774240925
42.0000000000000000	0.8997064048093073
43.0000000000000000	0.9625505841514956
44.0000000000000000	0.9705780969165395
45.0000000000000000	0.9729252397451920
46.0000000000000000	0.9817207218732692
47.0000000000000000	0.9157459394300879
48.0000000000000000	0.8462533362686386
49.0000000000000000	0.9435572496993895
50.0000000000000000	0.9835662085008773
51.0000000000000000	0.9853697620666699
52.0000000000000000	0.9826234254275690
53.0000000000000000	0.9835171565053986
54.0000000000000000	0.9942093355128461
55.0000000000000000	0.9929348703943177
56.0000000000000000	0.9903282784869978
57.0000000000000000	0.9920469784131112
58.0000000000000000	0.9957673444454863
59.0000000000000000	0.9982106576918746
60.0000000000000000	0.9968772483429910
61.0000000000000000	0.9965751748391748
62.0000000000000000	0.9959193594209889
63.0000000000000000	0.9977960110417006
64.0000000000000000	0.9979737801324201
65.0000000000000000	0.9970311356094426
66.0000000000000000	0.9969670760966832
67.0000000000000000	0.9977260141501434
68.0000000000000000	0.9963975551177712
69.0000000000000000	0.9977853333037204
70.0000000000000000	0.9984536260485269
71.0000000000000000	0.9976014500414139
72.0000000000000000	0.9984807707114021
73.0000000000000000	0.9966090841726084
74.0000000000000000	0.9977506078926187
75.0000000000000000	0.9985423815140342
76.0000000000000000	0.9984477357342919
77.0000000000000000	0.9982161605962255
77.9999999999999999	0.9987399334653592
78.9999999999999999	0.9992166804717688
79.9999999999999999	0.9990454695730122
80.9999999999999999	0.9988300045526463
81.9999999999999999	0.9988023547957057
82.9999999999999999	0.9991924604175983
83.9999999999999999	0.9987414036040649
84.9999999999999999	0.9990038226626963
85.9999999999999999	0.9990994792512222
86.9999999999999999	0.9986161427476087
87.9999999999999999	0.9989464819726511
88.9999999999999999	0.9980999029275077
89.9999999999999999	0.9973934365642967
90.9999999999999999	0.9985423167271935
91.9999999999999999	0.9983691924947122
92.9999999999999999	0.9986699872686916
93.9999999999999999	0.9985723465294518
94.9999999999999999	0.9974147908813246
95.9999999999999999	0.9966655889271000
96.9999999999999999	0.9964345602811607
97.9999999999999999	0.9946890171286878
98.9999999999999999	0.9797117063116553
100.0000000000000000	0.9543691109986980
101.0000000000000000	0.9746990290634810
102.0000000000000000	0.9783633399410165
103.0000000000000000	0.9472419157882529
104.0000000000000000	0.9560967254967925
105.0000000000000000	0.9540627705217704
106.0000000000000000	0.9417652980685505
107.0000000000000000	0.9756138920014642
108.0000000000000000	0.9676976948785313
109.0000000000000000	0.9619614514487359
110.0000000000000000	0.9503765831018165
111.0000000000000000	0.8777154177946902
112.0000000000000000	0.7673069818743267
113.0000000000000000	0.7229534492058839
114.0000000000000000	0.8115575460663561
115.0000000000000000	0.8551781400772500
116.0000000000000000	0.7888399094723856
117.0000000000000000	0.7782835098892440
118.0000000000000000	0.8294977348529404
119.0000000000000000	0.8739035900756864
120.0000000000000000	0.8654548883115520
121.0000000000000000	0.9190571337136045
122.0000000000000000	0.9563323742054604
123.0000000000000000	0.9674744187346225
124.0000000000000000	0.9479348603219120
125.0000000000000000	0.9676186378702841
126.0000000000000000	0.9638786567470937
127.0000000000000000	0.9698613579505920
128.0000000000000000	0.9715667315345128
129.0000000000000000	0.9662957533331764
130.0000000000000000	0.9609795852332682
131.0000000000000000	0.9093386511039926
132.0000000000000000	0.8835035154320050
133.0000000000000000	0.9209678367782593
134.0000000000000000	0.9340145340924358
135.0000000000000000	0.9274912360164869
136.0000000000000000	0.9454502553137185
137.0000000000000000	0.9553931641474508
138.0000000000000000	0.9721980249236041
139.0000000000000000	0.9744280747297723
140.0000000000000000	0.9462919743067685
141.0000000000000000	0.9295505347349103
142.0000000000000000	0.9079274190242571
143.0000000000000000	0.9298417959292823
144.0000000000000000	0.9608464080821454
145.0000000000000000	0.9528670552591656
146.0000000000000000	0.9573507020476654
147.0000000000000000	0.9713925769620201
148.0000000000000000	0.9825365430355912
149.0000000000000000	0.9685233623913919
150.0000000000000000	0.9544149315398213
151.0000000000000000	0.9663170030055623
152.0000000000000000	0.9480955062773330
153.0000000000000000	0.9380235699680206
154.0000000000000000	0.9430032222914345
155.0000000000000000	0.9580429194358415
156.0000000000000000	0.9095751386298504
157.0000000000000000	0.9678862163499643
158.0000000000000000	0.9280648059698912
159.0000000000000000	0.8102307249055196
160.0000000000000000	0.9392151515094577
161.0000000000000000	0.9754954958049581
162.0000000000000000	0.9525194351480870
163.0000000000000000	0.9675860412328962
164.0000000000000000	0.9694012897249817
165.0000000000000000	0.9665868279239862
166.0000000000000000	0.9660844555779766
167.0000000000000000	0.9388975833257087
168.0000000000000000	0.8794134004871851
169.0000000000000000	0.8659622182258599
170.0000000000000000	0.8729746381875872
171.0000000000000000	0.8839616306497498
172.0000000000000000	0.9127752925992448
173.0000000000000000	0.9076041556212904
174.0000000000000000	0.9419461106096690
175.0000000000000000	0.9365472593762815
176.0000000000000000	0.9068358666889950
177.0000000000000000	0.9007719885795976
178.0000000000000000	0.7851120015214869
179.0000000000000000	0.8083306738137749
180.0000000000000000	0.7420781274647437
181.0000000000000000	0.6835236670635600
182.0000000000000000	0.7396254759322700
183.0000000000000000	0.7586589938023713
184.0000000000000000	0.7208046707835237
185.0000000000000000	0.6950889821990449
186.0000000000000000	0.6524170761449062
187.0000000000000000	0.7179984031904301
188.0000000000000000	0.7548205909441452
189.0000000000000000	0.6720441355707751
190.0000000000000000	0.4786271087881286
191.0000000000000000	0.5692334850165467
192.0000000000000000	0.6030025727068674
193.0000000000000000	0.4794277841734966
194.0000000000000000	0.5815357339003155
195.0000000000000000	0.3956591861907479
196.0000000000000000	0.2165839405117508
197.0000000000000000	0.2558511180120537
198.0000000000000000	0.1971869353897276
199.0000000000000000	0.1167855904635711
200.0000000000000000	0.1670321398277665
201.0000000000000000	0.2064697128314800
202.0000000000000000	0.0624992643584377
203.0000000000000000	0.0170557153257199
204.0000000000000000	0.1413609757227143
205.0000000000000000	0.3252111608286877
206.0000000000000000	0.2515240087016924
207.0000000000000000	0.2025235037188380
208.0000000000000000	0.4659040950864821
209.0000000000000000	0.4151738280592331
210.0000000000000000	0.3310122860492413
211.0000000000000000	0.1864319313181327
212.0000000000000000	0.4434881812706762
213.0000000000000000	0.3933398410844762
214.0000000000000000	0.3087527721056075
215.0000000000000000	0.2781767247081017
216.0000000000000000	0.2554899778269737
217.0000000000000000	0.4338240108068387
218.0000000000000000	0.3059074717091793
219.0000000000000000	0.4638675706115389
220.0000000000000000	0.4603073678134545
221.0000000000000000	0.3802477233558814
222.0000000000000000	0.2653873830062379
223.0000000000000000	0.0900916679205861
224.0000000000000000	0.0432215569202915
225.0000000000000000	0.1958386518414521
226.0000000000000000	0.3035520328738773
227.0000000000000000	0.1310765256767127
228.0000000000000000	0.1863650607235412
229.0000000000000000	0.1477549566150908
230.0000000000000000	0.0965309661665745
231.0000000000000000	0.0251241548328589
232.0000000000000000	0.1898580110521226
233.0000000000000000	0.4340247896135915
234.0000000000000000	0.3670492089541253
235.0000000000000000	0.3156750856425759
236.0000000000000000	0.3662609471856566
237.0000000000000000	0.2375158561435144
238.0000000000000000	0.1586759207720799
239.0000000000000000	0.2363932299479399
240.0000000000000000	0.2836396744419988
241.0000000000000000	0.4289491476278413
242.0000000000000000	0.5284149902032934
243.0000000000000000	0.3834806950151892
244.0000000000000000	0.3112425771104122
245.0000000000000000	0.3962579753654459
246.0000000000000000	0.2480136481087030
247.0000000000000000	0.0373354920089658
248.0000000000000000	0.0814477176275443
249.0000000000000000	0.2584249039237235
250.0000000000000000	0.3242944474949140
251.0000000000000000	0.1721178466735941
252.0000000000000000	0.0543295762493465
253.0000000000000000	0.1324889598326457
254.0000000000000000	0.1913108185903155
255.0000000000000000	0.3276364373109636
256.0000000000000000	0.2935743011466583
257.0000000000000000	0.1897179555852070
258.0000000000000000	0.2187389535565636
259.0000000000000000	0.0488606557608437
260.0000000000000000	0.2320412580548430
261.0000000000000000	0.2562688829822036
262.0000000000000000	0.1126638556371617
263.0000000000000000	0.0977071526645444
264.0000000000000000	0.0956483282149547
265.0000000000000000	0.0249255803171085
266.0000000000000000	0.0167707322867856
267.0000000000000000	0.1729084398811042
268.0000000000000000	0.2928458415970047
269.0000000000000000	0.2336828783704351
270.0000000000000000	0.3494136419821482
271.0000000000000000	0.3006963511266136
272.0000000000000000	0.0986345509242687
273.0000000000000000	0.1152543584394217
274.0000000000000000	0.1074450272328067
275.0000000000000000	0.0245049249884261
276.0000000000000000	0.0493483040184604
277.0000000000000000	0.0639710887857388
278.0000000000000000	0.1631036289045207
279.0000000000000000	0.0339040687935531
280.0000000000000000	0.0593917603831459
281.0000000000000000	0.0463633683240149
282.0000000000000000	0.0583140582712331
283.0000000000000000	0.1947939367215901
284.0000000000000000	0.0805033033880260
285.0000000000000000	0.0336092451603732
286.0000000000000000	0.0388884386801898
287.0000000000000000	0.0250569193865015
288.0000000000000000	0.0372523778684397
289.0000000000000000	0.0673687903616178
290.0000000000000000	0.0383227952067944
291.0000000000000000	0.0050870557333591
292.0000000000000000	0.0272226207293777
293.0000000000000000	0.0394617634115816
294.0000000000000000	0.0110820188650738
295.0000000000000000	0.0464775063912792
296.0000000000000000	0.1731735832953978
297.0000000000000000	0.1757511241386587
298.0000000000000000	0.0927124714902277
299.0000000000000000	0.0600635142427657
300.0000000000000000	0.0510656658753830
301.0000000000000000	0.1543622060085687
302.0000000000000000	0.1726580075576134
303.0000000000000000	0.1034178686659406
304.0000000000000000	0.0600037032331725
305.0000000000000000	0.0576854634031851
306.0000000000000000	0.1452851026190513
307.0000000000000000	0.1011574997635624
