Freq (Hz)	mic1/ref_Real	mic1/ref_Imag	mic2/ref_Real	mic2/ref_Imag
549.9999999999999990	-0.0649389061416275	0.0134405544585542	-0.0662614326534702	0.0170390680927488
550.9999999999999990	-0.0522618591252320	-0.0081162386718285	-0.0526585526165218	-0.0047108972338739
551.9999999999999990	-0.0726837044783106	-0.0104503469093933	-0.0732685067457151	-0.0076482504274863
552.9999999999999990	-0.0802503871224561	-0.0036994613380857	-0.0819256541088925	-0.0014962051411706
553.9999999999999990	-0.0776883329506489	0.0102651657384675	-0.0796485211950712	0.0139229304353572
554.9999999999999990	-0.0664909836933583	0.0013609798165114	-0.0679494528528482	0.0049302683513640
555.9999999999999990	-0.0858742804162109	0.0025854416578779	-0.0869883808155960	0.0054958194031295
556.9999999999999990	-0.0749580703436241	0.0106429999676975	-0.0771951404009216	0.0131802866983289
557.9999999999999990	-0.0702296157403599	0.0202721383365986	-0.0721669161191091	0.0249596003998281
558.9999999999999990	-0.0680731995156679	-0.0081395659133500	-0.0692648002352749	-0.0053195173781306
559.9999999999999990	-0.0841468548580559	0.0102916306719344	-0.0868652521602760	0.0136981965500370
560.9999999999999990	-0.0734263949783391	0.0099538574795100	-0.0757681936427049	0.0147600407924361
561.9999999999999990	-0.0684106597300376	0.0079911726906833	-0.0699825765951549	0.0126954862316973
562.9999999999999990	-0.0788454553554902	0.0119124743529521	-0.0799718541785277	0.0175067750025332
563.9999999999999990	-0.0671101956451072	0.0036029079963417	-0.0674921257003547	0.0079081313061688
564.9999999999999990	-0.0782804757582838	0.0088472672126474	-0.0784831541024399	0.0136926425509435
565.9999999999999990	-0.0836073601532282	0.0001055391771582	-0.0847592534479697	0.0036932898897281
566.9999999999999990	-0.0807902265240157	0.0195191388289884	-0.0816121756904934	0.0242739221078497
567.9999999999999990	-0.0807963977988310	0.0120038807504938	-0.0814034831318578	0.0166346145422014
568.9999999999999990	-0.0744061130452359	0.0120674597786642	-0.0742879118876470	0.0163940048504957
569.9999999999999990	-0.0871493584326741	0.0108746994676910	-0.0878288193157973	0.0142443320618596
570.9999999999999990	-0.0726307982179549	0.0156079301227844	-0.0730289187501982	0.0193235131040772
571.9999999999999990	-0.0862475344656756	0.0200696771955073	-0.0873222071973812	0.0236887026612817
572.9999999999999990	-0.0623134858063260	0.0176570632879772	-0.0631306055822708	0.0216523063439047
573.9999999999999990	-0.0802678605451468	0.0066007477346640	-0.0813757519071368	0.0098230495808018
574.9999999999999990	-0.0817860402892293	0.0094469514961427	-0.0837834409922649	0.0136090392655777
575.9999999999999990	-0.0860546267777345	0.0142173870512159	-0.0876462408193403	0.0191232757058124
576.9999999999999990	-0.0859767194422139	0.0097994587190732	-0.0875391514896884	0.0142365416874884
577.9999999999999990	-0.0969069995909007	0.0230099479517399	-0.0977683990155725	0.0285754855886537
578.9999999999999990	-0.0908767883893358	0.0250463308812328	-0.0924019235658902	0.0297164139154085
579.9999999999999990	-0.0872960947911341	0.0418347470750649	-0.0880513170951877	0.0486266944158704
580.9999999999999990	-0.0808006136848442	0.0366636809466025	-0.0802475555910850	0.0427787440188388
581.9999999999999990	-0.0674206706132271	0.0461203388708527	-0.0661476283151331	0.0519228367958681
582.9999999999999990	-0.0600212754237838	0.0209361431653937	-0.0585962838283593	0.0258188062386189
583.9999999999999990	-0.0721945415116869	0.0151840206452412	-0.0711889195215827	0.0192828801231399
584.9999999999999990	-0.0807193212231446	0.0079924330899953	-0.0805183378950689	0.0104920073272441
585.9999999999999990	-0.0839308853126610	0.0246835390225454	-0.0848048721637013	0.0287888341713086
586.9999999999999990	-0.0839820617128719	0.0155188982792262	-0.0841052649570255	0.0194462805164577
587.9999999999999990	-0.0858059334295546	0.0211293703585256	-0.0861644857728963	0.0255264073644492
588.9999999999999990	-0.0987937895655270	0.0172462779859416	-0.0991062911916914	0.0208235093843718
589.9999999999999990	-0.0984762805680217	0.0421974987096310	-0.0993829196019998	0.0471689938054964
590.9999999999999990	-0.0894104710935661	0.0385783140472565	-0.0898842523232907	0.0433200797768932
591.9999999999999990	-0.0845708961560707	0.0458745389255726	-0.0838488255173245	0.0512279269866321
592.9999999999999990	-0.0846577455191125	0.0391179031081258	-0.0844114405709398	0.0434395313742972
593.9999999999999990	-0.0861231856197910	0.0498180731104418	-0.0858043434237195	0.0549285854128035
594.9999999999999990	-0.0854181792000922	0.0427348021804240	-0.0852424098993429	0.0468702303732125
595.9999999999999990	-0.0671532598107805	0.0615365870589065	-0.0664065351189873	0.0665361421772833
596.9999999999999990	-0.0710075195312358	0.0289673674675208	-0.0705844519010431	0.0330663570786382
597.9999999999999990	-0.0796324425081564	0.0359294331934299	-0.0788526511071919	0.0400116911748892
598.9999999999999990	-0.1035871361987172	0.0363701783441539	-0.1041585900239978	0.0392183404720666
599.9999999999999990	-0.0869355090650796	0.0683777760448796	-0.0874592384093268	0.0733105503120910
600.9999999999999990	-0.0752010174874774	0.0672835525739561	-0.0752468730920841	0.0717416941617192
