Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
549.9999999999999990	0.9336810669038073	0.9319866514498283
550.9999999999999990	0.9079772971657857	0.9083838189122885
551.9999999999999990	0.9353075672620346	0.9376013272247995
552.9999999999999990	0.9604283626915405	0.9585481559574475
553.9999999999999990	0.9664853108065057	0.9620134788909667
554.9999999999999990	0.9419002849550233	0.9363401581306704
555.9999999999999990	0.9490238225203869	0.9470530719835172
556.9999999999999990	0.9758419453423411	0.9749851237404704
557.9999999999999990	0.9207671181336172	0.9219058989740299
558.9999999999999990	0.8798976036939155	0.8797378306009297
559.9999999999999990	0.9492215760417795	0.9524275972064088
560.9999999999999990	0.9836902907792905	0.9854200883909516
561.9999999999999990	0.9808060755058818	0.9830361012581019
562.9999999999999990	0.9840192855721400	0.9861860421515750
563.9999999999999990	0.9501034489904350	0.9500753611372890
564.9999999999999990	0.9312889424865322	0.9290078368625680
565.9999999999999990	0.9454246627198695	0.9433579673234904
566.9999999999999990	0.9461683643474691	0.9448056719204118
567.9999999999999990	0.9086350821077627	0.9050518750500419
568.9999999999999990	0.8770226806160379	0.8737742504512970
569.9999999999999990	0.9799979991959795	0.9797850421954597
570.9999999999999990	0.9707509875816798	0.9731208706377052
571.9999999999999990	0.9709270850182891	0.9682738787312196
572.9999999999999990	0.9694875565906630	0.9665263877635489
573.9999999999999990	0.9527351733409622	0.9518528714259008
574.9999999999999990	0.9101316617819631	0.9082041386332594
575.9999999999999990	0.9483800853640882	0.9458381541299149
576.9999999999999990	0.9619828017028414	0.9599964840596938
577.9999999999999990	0.9708586399722582	0.9725065472377148
578.9999999999999990	0.9880530731335608	0.9878566724924291
579.9999999999999990	0.9653620672877619	0.9645237067529683
580.9999999999999990	0.9344301224299527	0.9353220421189520
581.9999999999999990	0.9433180150686626	0.9423026254825551
582.9999999999999990	0.8496018698439128	0.8421224958585064
583.9999999999999990	0.8661239466587938	0.8546567160020357
584.9999999999999990	0.9872133192518741	0.9860278728508891
585.9999999999999990	0.9520279668046466	0.9514969591550345
586.9999999999999990	0.9524678130744342	0.9517293706064903
587.9999999999999990	0.9686510304957451	0.9671566519683736
588.9999999999999990	0.9843413345230833	0.9843237207999160
589.9999999999999990	0.9755057582038344	0.9727260581894529
590.9999999999999990	0.9817376284842892	0.9800292386874845
591.9999999999999990	0.9730762313029906	0.9725138271449171
592.9999999999999990	0.9480817885344284	0.9443481941003683
593.9999999999999990	0.9209969138107608	0.9148475981923971
594.9999999999999990	0.9381517720307770	0.9317073043703499
595.9999999999999990	0.9690333114677880	0.9677987213492251
596.9999999999999990	0.9084934652785126	0.8958695294746098
597.9999999999999990	0.8919283794106839	0.8851139700290371
598.9999999999999990	0.9572557721211693	0.9552562317882016
599.9999999999999990	0.9819427736166718	0.9796626833370921
600.9999999999999990	0.9693247472956658	0.9660590256721262
601.9999999999999990	0.9477532946111960	0.9463339044775966
602.9999999999999990	0.9454854040118847	0.9439473285207051
603.9999999999999990	0.9654071712312087	0.9639249278810995
604.9999999999999990	0.9297170842310650	0.9253158572000277
605.9999999999999990	0.9062353919014537	0.9061387678571636
606.9999999999999990	0.7737269787434020	0.7687385918930505
607.9999999999999990	0.8135473898123315	0.7996081322221192
608.9999999999999990	0.9371861203652260	0.9295486291884117
609.9999999999999990	0.9312479671834286	0.9254020478320288
610.9999999999999990	0.8927002914799704	0.8849954563332547
611.9999999999999990	0.9218997242574029	0.9226890082771070
612.9999999999999990	0.9230900585994298	0.9178341628663830
613.9999999999999990	0.9162867321323961	0.9074234178050229
614.9999999999999990	0.9377916408671052	0.9312695521186972
615.9999999999999990	0.9593374968250672	0.9580761706338055
616.9999999999999990	0.9505925783972146	0.9458838097024306
617.9999999999999990	0.9644522588265335	0.9596697885848037
618.9999999999999990	0.9702545055255932	0.9681408020958557
619.9999999999999990	0.9723098718735508	0.9696289999144382
620.9999999999999990	0.9675286996303588	0.9649640005059291
621.9999999999999990	0.9854589447099996	0.9853113498315780
622.9999999999999990	0.9963302650201412	0.9966426735396787
623.9999999999999990	0.9934915222828298	0.9938894893644761
624.9999999999999990	0.9876026694055724	0.9881504486771612
625.9999999999999990	0.9870155495244277	0.9873947460554254
626.9999999999999990	0.9880416280190413	0.9884136523527729
627.9999999999999990	0.9908027488919038	0.9901000789093082
628.9999999999999990	0.9891532748500937	0.9890992495005012
629.9999999999999990	0.9930693107487956	0.9928347311562791
630.9999999999999990	0.9862469275807968	0.9866042802549602
631.9999999999999990	0.9834828926014957	0.9831501212024930
632.9999999999999990	0.9896980925176536	0.9885440378737977
633.9999999999999990	0.9956417524107272	0.9960625493340302
634.9999999999999990	0.9700860768033377	0.9689572870212180
