Freq (Hz)	mic1/ref_Real	mic1/ref_Imag	mic2/ref_Real	mic2/ref_Imag
1990.0000000000000000	-0.9140812488131658	-1.0325973425783268	-0.8077596160486373	-0.9859327537346633
1991.0000000000000000	-0.1416835863803816	1.2437204423240416	-0.1840348611874552	1.1154343280672550
1992.0000000000000000	0.4670871781959196	-0.7227859942286591	0.3803309840433488	-0.6917608562964747
1993.0000000000000000	0.6611452489096864	1.4471047642031345	0.3647645951365007	1.0291031809673294
1994.0000000000000000	-0.7579594570396586	0.0872724790086840	-0.6858043003653974	-0.0352589451999815
1995.0000000000000000	0.1761525657931153	0.1803251488760403	0.2232866282345871	0.2154587388758865
1996.0000000000000000	-0.3705852962431143	-0.4422126188352490	-0.2536537033613567	-0.2427127750625247
1997.0000000000000000	-0.1810797978165613	0.3584990123805629	-0.0985297492142159	0.2819875541860625
1998.0000000000000000	0.1018092719100255	-0.0322252188030844	0.0115329838161022	-0.0871271524270590
1999.0000000000000000	-0.0203027352003955	0.0157907295604063	-0.0225101614543267	0.0093558553741454
2000.0000000000000000	-0.0204093725064980	0.0158025689403064	-0.0226004639562273	0.0093733819762806
2001.0000000000000000	-0.0205660587066739	0.0157694967897359	-0.0227364988136528	0.0093436010150863
2002.0000000000000000	0.0823515667718300	0.0995029818404591	0.0763727738422962	0.0921059359188331
2003.0000000000000000	0.0757790129076862	0.3307143939993161	0.0646462177180978	0.3570968663015663
2004.0000000000000000	-0.0773793933705222	-0.6472767725023455	-0.0482659396674381	-0.7205299668482235
2005.0000000000000000	-0.4649330892948131	0.8957254189389902	-0.6486037597748040	0.9362377395258821
2006.0000000000000000	1.1225187637542238	1.5456689166181314	1.2821091116403758	1.5336405379917488
2007.0000000000000000	-4.6496968325920731	-8.2456138087028581	-0.1400172061711890	2.6613116987253296
2008.0000000000000000	-0.3036920526230933	0.1848474216008884	-0.3084311343216131	0.0871294509869784
2009.0000000000000000	0.6030122472832515	0.0415152739104318	0.5776434315828737	0.1078816468431888
2010.0000000000000000	-0.8087395741098635	-0.1694430498260038	-0.9471944538708752	-0.2094093802605516
