Freq (Hz)	ref(Pa^2 rms)	mic1(Pa^2 rms)	mic2(Pa^2 rms)
1990.0000000000000000	0.0000175438613210	0.0000258643395118	0.0000199932772991
1991.0000000000000000	0.0000425930793024	0.0000426281757561	0.0000350626533938
1992.0000000000000000	0.0000687947706105	0.0000296166830699	0.0000279992132342
1993.0000000000000000	0.0001806719173301	0.0000591125074675	0.0000512805856557
1994.0000000000000000	0.0004382011012732	0.0001015982379801	0.0000866366353855
1995.0000000000000000	0.0013960721502755	0.0000413007385280	0.0000502193754226
1996.0000000000000000	0.0052899365836862	0.0003506747646421	0.0002746702574055
1997.0000000000000000	0.0344573813801461	0.0016667351015270	0.0013175849810675
1998.0000000000000000	0.5449673645459731	0.0010530960288321	0.0015382218360767
1999.0000000000000000	294853.6171831208040000	195.0598720495183900	175.2136273750448370
2000.0000000000000000	1165085.6429042071100000	776.2541813956203210	697.4682788635473110
2001.0000000000000000	287724.8987610976910000	193.2474452892707860	173.8580879324023550
2002.0000000000000000	0.5322098289412297	0.0060130407146306	0.0041963410608037
2003.0000000000000000	0.0328955795712232	0.0021377116944161	0.0023609731735035
2004.0000000000000000	0.0055161063997511	0.0018458312487752	0.0021436387328904
2005.0000000000000000	0.0012903746228337	0.0004694278293923	0.0005451042158606
2006.0000000000000000	0.0004514629631930	0.0001221772117489	0.0001214990946203
2007.0000000000000000	0.0001607772236501	0.0000272083250443	0.0000233413818138
2008.0000000000000000	0.0000861038860837	0.0000101601215969	0.0000080649534225
2009.0000000000000000	0.0000337275951057	0.0000081187142703	0.0000076455897349
2010.0000000000000000	0.0000250247633597	0.0000081568713943	0.0000107479206763
