Freq (Hz)	V2/V1_Real	V2/V1_Imag
62.0000000000000000	-0.3921729222793776	-0.1111442284142614
63.0000000000000000	-0.3954823648648126	-0.1251289413094717
64.0000000000000000	-0.4006159022898130	-0.1370970295288373
65.0000000000000000	-0.4113558326629602	-0.1519569338813089
66.0000000000000000	-0.4080950460565051	-0.1760428305059540
67.0000000000000000	-0.4126326794749430	-0.1979407379878237
68.0000000000000000	-0.4227976912921810	-0.2172971518963837
69.0000000000000000	-0.4338008396873163	-0.2350842289896050
70.0000000000000000	-0.4395052674358545	-0.2547634137916661
71.0000000000000000	-0.4560705357662775	-0.2890915670146912
72.0000000000000000	-0.4720393306249973	-0.3164603067410378
73.0000000000000000	-0.4934702756414143	-0.3523912766724221
74.0000000000000000	-0.5187612020549933	-0.3888719681233550
75.0000000000000000	-0.5594200165485319	-0.4242230833167028
76.0000000000000000	-0.5996665422949539	-0.4779601045332423
77.0000000000000000	-0.6456191541251692	-0.5249228587297230
77.9999999999999999	-0.7361912378203600	-0.5867769570726833
78.9999999999999999	-0.8228645533806609	-0.6407591166433595
79.9999999999999999	-0.9686728462181210	-0.6868687168091413
80.9999999999999999	-1.1978837245523639	-0.7169068882739250
81.9999999999999999	-1.4735413148890533	-0.7651380536633895
82.9999999999999999	-1.8173661946173858	-0.4255241001183991
83.9999999999999999	-1.9513312446008835	-0.0485866384305339
84.9999999999999999	-1.7822037417704786	0.4656178328362192
85.9999999999999999	-1.6440704384948881	0.7352214356595167
86.9999999999999999	-1.3030236526158556	0.9998753936271650
87.9999999999999999	-1.0449613750317834	0.9130543941910382
88.9999999999999999	-0.8853305705223579	0.8434442831937814
89.9999999999999999	-0.7492451376228010	0.8135041533872406
90.9999999999999999	-0.6180219427873215	0.7504965665922887
91.9999999999999999	-0.5522719750099989	0.6795906356806400
92.9999999999999999	-0.5043244631930793	0.5914303675011258
93.9999999999999999	-0.4818257801669575	0.5624884343834252
94.9999999999999999	-0.4557266886750627	0.5256938418289540
95.9999999999999999	-0.4375094341639283	0.4810114353955405
96.9999999999999999	-0.4235414594634833	0.4509604567487672
97.9999999999999999	-0.4125586912339839	0.4214350899894326
98.9999999999999999	-0.4074528858491085	0.3914604157366723
100.0000000000000000	-0.3997625253030403	0.3631334253938294
101.0000000000000000	-0.3882618480138479	0.3404942898137822
102.0000000000000000	-0.3903675864286268	0.3270977612711311
103.0000000000000000	-0.3836376733588372	0.3109032578867819
104.0000000000000000	-0.3783905458991797	0.2957628698621443
105.0000000000000000	-0.3830669727160066	0.2877164114345918
106.0000000000000000	-0.3741243603238720	0.2757428442169153
107.0000000000000000	-0.3695903717569132	0.2631377625292119
108.0000000000000000	-0.3676909700052440	0.2498157714389845
109.0000000000000000	-0.3617831203507853	0.2450572769936573
110.0000000000000000	-0.3597918350031332	0.2339200403995559
111.0000000000000000	-0.3619735998758701	0.2220411821518457
112.0000000000000000	-0.3603814454516589	0.2097112030697275
113.0000000000000000	-0.3588375043502289	0.2062409706906249
114.0000000000000000	-0.3602579167177044	0.2005980821575636
115.0000000000000000	-0.3557211215322189	0.1889717322541909
116.0000000000000000	-0.3579588171273163	0.1825988272854319
117.0000000000000000	-0.3596291173912886	0.1752166563578873
118.0000000000000000	-0.3524739331173498	0.1712736595008881
119.0000000000000000	-0.3536717071811663	0.1689527289932819
120.0000000000000000	-0.3525557357672183	0.1623589991477555
121.0000000000000000	-0.3493396731418884	0.1518833475808148
122.0000000000000000	-0.3511371750462451	0.1473538017840069
123.0000000000000000	-0.3520417735312735	0.1417522288029069
124.0000000000000000	-0.3509136925030039	0.1379173272882050
125.0000000000000000	-0.3491139995597061	0.1354587510249625
126.0000000000000000	-0.3534114714741975	0.1311459572452771
127.0000000000000000	-0.3529885033704608	0.1271018940130126
128.0000000000000000	-0.3528635986389648	0.1228633626635800
129.0000000000000000	-0.3541381875133384	0.1166497823740400
130.0000000000000000	-0.3514033388041271	0.1128555731192114
131.0000000000000000	-0.3510744558253597	0.1094954309834007
132.0000000000000000	-0.3528425185709502	0.1028695246067181
133.0000000000000000	-0.3530317954796593	0.1007674068893774
134.0000000000000000	-0.3543537352337575	0.0990460842945396
135.0000000000000000	-0.3544335990347117	0.0976085795363202
136.0000000000000000	-0.3507198434011176	0.0919957174052233
137.0000000000000000	-0.3494781266185110	0.0856989542606600
138.0000000000000000	-0.3528082234528759	0.0816131773863252
139.0000000000000000	-0.3545317927024529	0.0822477002200573
140.0000000000000000	-0.3532984956776745	0.0824591025966600
141.0000000000000000	-0.3538195948724936	0.0757625306867076
142.0000000000000000	-0.3545282812055036	0.0760275794781268
143.0000000000000000	-0.3542540558474372	0.0748029751659852
144.0000000000000000	-0.3514729952422699	0.0731190549921884
145.0000000000000000	-0.3488788350651076	0.0706968539769659
146.0000000000000000	-0.3522041505082506	0.0664064431444268
147.0000000000000000	-0.3488121526516286	0.0633830461646746
148.0000000000000000	-0.3543740551467039	0.0613604040345950
149.0000000000000000	-0.3566169616954004	0.0594597305676902
150.0000000000000000	-0.3540436602393636	0.0580995242482579
151.0000000000000000	-0.3544583127316049	0.0496074809553605
152.0000000000000000	-0.3526238810816598	0.0491946439994651
153.0000000000000000	-0.3537897568594047	0.0480823977203332
154.0000000000000000	-0.3572476937087595	0.0468709164398909
155.0000000000000000	-0.3534317285536007	0.0429194188833251
156.0000000000000000	-0.3507842734255369	0.0425012147679343
157.0000000000000000	-0.3527843264201304	0.0427017028477792
158.0000000000000000	-0.3544502223342025	0.0400547456900542
159.0000000000000000	-0.3526742602083712	0.0340962685172149
160.0000000000000000	-0.3540015060687111	0.0336220549392010
161.0000000000000000	-0.3525693091674275	0.0344329866972668
162.0000000000000000	-0.3542163405064074	0.0303698747398589
163.0000000000000000	-0.3589974376873873	0.0318122147624321
164.0000000000000000	-0.3592559669582077	0.0247668780089638
165.0000000000000000	-0.3567729246171016	0.0227668066019276
166.0000000000000000	-0.3550814576183259	0.0218693331002227
167.0000000000000000	-0.3577326893444280	0.0209220968824798
168.0000000000000000	-0.3584986779023337	0.0219235916745005
169.0000000000000000	-0.3597835602218948	0.0199234373991383
170.0000000000000000	-0.3580211472021154	0.0150944378526628
171.0000000000000000	-0.3572527650292500	0.0125780614794761
172.0000000000000000	-0.3574543983526607	0.0137773348113396
173.0000000000000000	-0.3567580315267769	0.0155176286016317
174.0000000000000000	-0.3577123436777333	0.0141375166186833
175.0000000000000000	-0.3594602972390319	0.0111998101068190
176.0000000000000000	-0.3583128903601612	0.0064857730189447
177.0000000000000000	-0.3585816328684295	0.0055017710185511
178.0000000000000000	-0.3618672097096621	0.0056989575547708
179.0000000000000000	-0.3628256372147978	0.0074812741826276
180.0000000000000000	-0.3615909650132984	0.0043184773231566
181.0000000000000000	-0.3627675938244355	0.0016584056197529
182.0000000000000000	-0.3643873003924467	0.0007330646986873
183.0000000000000000	-0.3625379749623176	0.0006046620432227
184.0000000000000000	-0.3634649035482317	-0.0019123684913580
185.0000000000000000	-0.3641860649767545	-0.0011529295056626
186.0000000000000000	-0.3621395338655461	-0.0045625142626547
187.0000000000000000	-0.3586963148111418	-0.0080303820430594
188.0000000000000000	-0.3610820268099146	-0.0070409217033686
189.0000000000000000	-0.3605684790379586	-0.0109362118102593
190.0000000000000000	-0.3602790822787475	-0.0140200763329195
191.0000000000000000	-0.3603891163961894	-0.0119719055818059
192.0000000000000000	-0.3626030942749477	-0.0136253840151888
193.0000000000000000	-0.3617238215696784	-0.0146847875693978
194.0000000000000000	-0.3623283583688994	-0.0140643383520771
195.0000000000000000	-0.3651324375688910	-0.0180788758857488
196.0000000000000000	-0.3643377002664281	-0.0201481777397401
197.0000000000000000	-0.3647367990235739	-0.0213351309767476
198.0000000000000000	-0.3637665097076944	-0.0245057342710638
199.0000000000000000	-0.3648688863954102	-0.0230106392680227
200.0000000000000000	-0.3658314503522105	-0.0227435397096584
201.0000000000000000	-0.3658329770737564	-0.0245315141459310
202.0000000000000000	-0.3655049422795795	-0.0231165944170877
203.0000000000000000	-0.3670591196057458	-0.0235377740632509
204.0000000000000000	-0.3650734546770099	-0.0277543423890156
205.0000000000000000	-0.3675208626871049	-0.0298702006839820
206.0000000000000000	-0.3683527694697667	-0.0302670957072006
207.0000000000000000	-0.3681703439317051	-0.0316995133888275
208.0000000000000000	-0.3686810157905927	-0.0313386360062023
209.0000000000000000	-0.3671695437900887	-0.0312404236140213
210.0000000000000000	-0.3639912521618721	-0.0348722802613475
211.0000000000000000	-0.3678875859575582	-0.0350815844382562
212.0000000000000000	-0.3702326252535453	-0.0384499977555875
213.0000000000000000	-0.3692437354734796	-0.0374691124312080
214.0000000000000000	-0.3673344168042627	-0.0388080261448627
215.0000000000000000	-0.3687217587091560	-0.0400837606704072
216.0000000000000000	-0.3677584392131907	-0.0450322245853697
217.0000000000000000	-0.3692771602056117	-0.0424180951822541
218.0000000000000000	-0.3693490977302051	-0.0420027658031985
219.0000000000000000	-0.3673898628995323	-0.0416353185507820
220.0000000000000000	-0.3661434902604178	-0.0471242608294558
221.0000000000000000	-0.3713026665353024	-0.0467638791209235
222.0000000000000000	-0.3686474082263493	-0.0489296873869333
223.0000000000000000	-0.3689836890668881	-0.0461770034489600
224.0000000000000000	-0.3699050007155602	-0.0487235932728173
225.0000000000000000	-0.3702619750076532	-0.0473982714644427
226.0000000000000000	-0.3721495752704838	-0.0479969498504153
227.0000000000000000	-0.3722202150271274	-0.0502145221276474
228.0000000000000000	-0.3739131104621772	-0.0508974392751566
229.0000000000000000	-0.3734245910775239	-0.0541250200453787
230.0000000000000000	-0.3730380124981343	-0.0557823578137765
231.0000000000000000	-0.3721863538408011	-0.0550228762885359
232.0000000000000000	-0.3726376943585503	-0.0516245730510012
233.0000000000000000	-0.3732619494385022	-0.0565668652335001
234.0000000000000000	-0.3727320563818789	-0.0578217594415674
235.0000000000000000	-0.3759401380016126	-0.0579032000593671
236.0000000000000000	-0.3763445884092895	-0.0588523706327982
237.0000000000000000	-0.3745394082696880	-0.0602514904871868
238.0000000000000000	-0.3741093474110319	-0.0622385284762630
239.0000000000000000	-0.3735770509892952	-0.0647063219907680
240.0000000000000000	-0.3741816189581269	-0.0650667847726828
241.0000000000000000	-0.3749924502927364	-0.0652171008407406
242.0000000000000000	-0.3771166459989255	-0.0634353163619050
243.0000000000000000	-0.3749068064341251	-0.0648440480879450
244.0000000000000000	-0.3759701213967216	-0.0638207152635140
245.0000000000000000	-0.3763426830794390	-0.0646024898025867
246.0000000000000000	-0.3744831788770346	-0.0644038194840511
247.0000000000000000	-0.3744478716022159	-0.0693412262182784
248.0000000000000000	-0.3775275825500547	-0.0728262660648311
249.0000000000000000	-0.3791714563152124	-0.0713442977938961
250.0000000000000000	-0.3787785640647000	-0.0704238746936635
251.0000000000000000	-0.3798124461472594	-0.0693074617392374
252.0000000000000000	-0.3821284926465494	-0.0714478383987642
253.0000000000000000	-0.3793841564897674	-0.0735420860167054
254.0000000000000000	-0.3799121009694209	-0.0772013415947580
255.0000000000000000	-0.3806942192153691	-0.0775773178918464
256.0000000000000000	-0.3813122772385276	-0.0753970341174877
257.0000000000000000	-0.3835525434944337	-0.0770392052216151
258.0000000000000000	-0.3812603378447377	-0.0800750987235757
259.0000000000000000	-0.3787839047030576	-0.0802480160602510
260.0000000000000000	-0.3785694189655124	-0.0768537185644945
261.0000000000000000	-0.3805707945353699	-0.0802669074348966
262.0000000000000000	-0.3790508341468693	-0.0795195345181345
263.0000000000000000	-0.3816052407357763	-0.0785487790906894
264.0000000000000000	-0.3836585184375430	-0.0817937296333263
265.0000000000000000	-0.3824718908505898	-0.0843169544303723
266.0000000000000000	-0.3832671290304902	-0.0847773039232626
267.0000000000000000	-0.3822881958586939	-0.0852158366394856
268.0000000000000000	-0.3831522682472842	-0.0849251147770307
269.0000000000000000	-0.3809786184077048	-0.0881616677655701
270.0000000000000000	-0.3832107759158447	-0.0874220676649243
271.0000000000000000	-0.3829918764389576	-0.0873788250816541
272.0000000000000000	-0.3815849436959843	-0.0905846390371857
273.0000000000000000	-0.3825380994758361	-0.0900962387482092
274.0000000000000000	-0.3844474524072581	-0.0910343545157264
275.0000000000000000	-0.3836254309082617	-0.0891309273507989
276.0000000000000000	-0.3863306335184097	-0.0950145061378154
277.0000000000000000	-0.3848758501681278	-0.0969237059015247
278.0000000000000000	-0.3831317385212986	-0.0942169224016857
279.0000000000000000	-0.3872251873633923	-0.0934637541155297
280.0000000000000000	-0.3870942219696851	-0.0950967636811623
281.0000000000000000	-0.3870881249506343	-0.0979968274421867
282.0000000000000000	-0.3893484839878794	-0.0971194389337822
283.0000000000000000	-0.3859963777282179	-0.0953224510858417
284.0000000000000000	-0.3867685014240624	-0.0962928550621228
285.0000000000000000	-0.3887382595633837	-0.0960646565747447
286.0000000000000000	-0.3858481817200569	-0.0997359850384282
287.0000000000000000	-0.3842673846963470	-0.1021190493214968
288.0000000000000000	-0.3870914542613260	-0.1029061175902770
289.0000000000000000	-0.3881366730231512	-0.1036469345006551
290.0000000000000000	-0.3903630269606312	-0.1033154907295372
291.0000000000000000	-0.3888883954282868	-0.1019392480846442
292.0000000000000000	-0.3890704704347815	-0.1058806340029379
293.0000000000000000	-0.3930106087134200	-0.1059105090013061
294.0000000000000000	-0.3909757000848987	-0.1055894529647471
295.0000000000000000	-0.3892639296576809	-0.1072533180217566
296.0000000000000000	-0.3911988721832813	-0.1079320873924538
297.0000000000000000	-0.3916635288364056	-0.1100898839370172
298.0000000000000000	-0.3917050983951255	-0.1118664905248506
299.0000000000000000	-0.3929764483083270	-0.1126331663598828
300.0000000000000000	-0.3953593694700716	-0.1130030537922128
301.0000000000000000	-0.3915455052963174	-0.1102044041124635
302.0000000000000000	-0.3934865626868019	-0.1120428035211133
303.0000000000000000	-0.3938112499166976	-0.1131097729709349
304.0000000000000000	-0.3920479588076752	-0.1113913005070822
305.0000000000000000	-0.3934481166340626	-0.1146052396730098
306.0000000000000000	-0.3916139118566769	-0.1147420818315872
307.0000000000000000	-0.3929665159795618	-0.1148941864279100
308.0000000000000000	-0.3925247128796224	-0.1157163929437511
309.0000000000000000	-0.3953806872266710	-0.1185494383062649
310.0000000000000000	-0.3959431405332360	-0.1190242423274177
311.0000000000000000	-0.3962755382935237	-0.1162285530773221
312.0000000000000000	-0.3975320134889519	-0.1147246382025239
313.0000000000000000	-0.3975919426398652	-0.1155796348227912
314.0000000000000000	-0.3970462328978487	-0.1167440531780233
315.0000000000000000	-0.3959291627343029	-0.1177252747524034
316.0000000000000000	-0.3963605396293319	-0.1204806194840325
317.0000000000000000	-0.3962213412847630	-0.1205600040559217
318.0000000000000000	-0.3994230898791003	-0.1242452016535443
319.0000000000000000	-0.4009447310941250	-0.1244362837426976
320.0000000000000000	-0.4032611861205323	-0.1236561519303794
321.0000000000000000	-0.4009869053475695	-0.1234635635778038
322.0000000000000000	-0.3990293605360684	-0.1247455506759656
323.0000000000000000	-0.3981750054642522	-0.1240960077860689
324.0000000000000000	-0.3977938322011998	-0.1262638690680117
325.0000000000000000	-0.3963643112947514	-0.1298696382785174
326.0000000000000000	-0.3955503961565183	-0.1271669245550320
327.0000000000000000	-0.4031795412759176	-0.1234702110885712
328.0000000000000000	-0.4021377944854411	-0.1261196106429933
329.0000000000000000	-0.4004980759441588	-0.1283058079510016
330.0000000000000000	-0.3993757480877726	-0.1296358949468817
331.0000000000000000	-0.3996763579221634	-0.1296955448607460
332.0000000000000000	-0.4028305432240781	-0.1302708164911416
333.0000000000000000	-0.4033257407764498	-0.1297103774338027
334.0000000000000000	-0.4038725751390744	-0.1343107079843124
335.0000000000000000	-0.4036507148572397	-0.1398155558501497
336.0000000000000000	-0.4027249531802775	-0.1353611715541946
337.0000000000000000	-0.4019775982810080	-0.1342700135640740
338.0000000000000000	-0.4035378856666890	-0.1333997193910088
339.0000000000000000	-0.4045434538336024	-0.1347117840202732
340.0000000000000000	-0.4068259416172230	-0.1357441475162684
341.0000000000000000	-0.4084490043012917	-0.1320546778898753
342.0000000000000000	-0.4048035578852678	-0.1331644979020939
343.0000000000000000	-0.4074400180488851	-0.1353515555952275
344.0000000000000000	-0.4075616186266585	-0.1396529904011010
345.0000000000000000	-0.4087463486829170	-0.1379196079188247
346.0000000000000000	-0.4042876407630157	-0.1390297293245145
347.0000000000000000	-0.4055879842861920	-0.1380391089025836
348.0000000000000000	-0.4055977845026525	-0.1357172252914237
349.0000000000000000	-0.4086269127219248	-0.1372859756226508
350.0000000000000000	-0.4103932240863676	-0.1397635398049644
351.0000000000000000	-0.4086038396809788	-0.1431392742319222
352.0000000000000000	-0.4115189303289362	-0.1447866600370424
353.0000000000000000	-0.4097836954039950	-0.1403585737867825
354.0000000000000000	-0.4106208575645710	-0.1425180341287444
355.0000000000000000	-0.4129156244461364	-0.1487786327359233
356.0000000000000000	-0.4091111634211483	-0.1472215660311730
357.0000000000000000	-0.4077340375674391	-0.1481899693319533
358.0000000000000000	-0.4115765842365809	-0.1475106799307035
359.0000000000000000	-0.4107731260129399	-0.1486548593083186
360.0000000000000000	-0.4058217881523545	-0.1488983645700419
361.0000000000000000	-0.4083047089940225	-0.1489744689328500
362.0000000000000000	-0.4094383354132123	-0.1515751977677189
363.0000000000000000	-0.4114341271062694	-0.1514076441913055
364.0000000000000000	-0.4105467227269946	-0.1519948350202932
365.0000000000000000	-0.4147989409839098	-0.1498537713223679
366.0000000000000000	-0.4134015643778527	-0.1536565741044082
367.0000000000000000	-0.4132703358907900	-0.1548201111139932
368.0000000000000000	-0.4143213930443341	-0.1527824846210338
369.0000000000000000	-0.4167719989606261	-0.1532141873778275
370.0000000000000000	-0.4181229471949100	-0.1537191790718994
371.0000000000000000	-0.4177546515081305	-0.1542289806223675
372.0000000000000000	-0.4165307354335971	-0.1499457580411343
373.0000000000000000	-0.4129129040254610	-0.1535972729927604
374.0000000000000000	-0.4176525385652412	-0.1551654463461343
375.0000000000000000	-0.4177717799776250	-0.1546264847882603
376.0000000000000000	-0.4180309810031150	-0.1582787054296829
377.0000000000000000	-0.4185088218330109	-0.1584633622872394
378.0000000000000000	-0.4169522533581086	-0.1565422458917913
379.0000000000000000	-0.4180556541922582	-0.1608127895698210
380.0000000000000000	-0.4202357676196264	-0.1593940206873068
381.0000000000000000	-0.4192095998024612	-0.1568092550870854
382.0000000000000000	-0.4197770733610527	-0.1554111913065213
383.0000000000000000	-0.4202419227304611	-0.1578114714396294
384.0000000000000000	-0.4207673679119781	-0.1599148722123615
385.0000000000000000	-0.4207836626849827	-0.1623335462162350
386.0000000000000000	-0.4221009605008272	-0.1646078947556981
387.0000000000000000	-0.4230847390490439	-0.1635885702296980
388.0000000000000000	-0.4232737299101888	-0.1641195144972122
389.0000000000000000	-0.4232397272979682	-0.1623612979498002
390.0000000000000000	-0.4211982857183749	-0.1624269115787829
391.0000000000000000	-0.4233518438797180	-0.1642828273589548
392.0000000000000000	-0.4243599473005419	-0.1624393227639045
393.0000000000000000	-0.4257210057596453	-0.1647293984295128
394.0000000000000000	-0.4237738524159968	-0.1655164862353824
395.0000000000000000	-0.4240674422450198	-0.1675359524233469
396.0000000000000000	-0.4245472197157803	-0.1647357723505970
397.0000000000000000	-0.4236541437122676	-0.1655812000995813
398.0000000000000000	-0.4261147131622618	-0.1688764425497167
399.0000000000000000	-0.4251032029068595	-0.1650634933100583
400.0000000000000000	-0.4263414165439494	-0.1669969331953913
401.0000000000000000	-0.4274791563441377	-0.1695565507321583
402.0000000000000000	-0.4260207210387736	-0.1728701244661058
403.0000000000000000	-0.4264578955629189	-0.1728463824462659
404.0000000000000000	-0.4245719729074338	-0.1714533402945951
405.0000000000000000	-0.4281258415682845	-0.1696663196740293
406.0000000000000000	-0.4324889452427472	-0.1724955246467902
407.0000000000000000	-0.4300384100003234	-0.1746436579558770
408.0000000000000000	-0.4331965542157241	-0.1744721537337469
409.0000000000000000	-0.4326518864867623	-0.1730660748622102
410.0000000000000000	-0.4304858192770655	-0.1748950150417903
411.0000000000000000	-0.4313677909793298	-0.1756268711203252
412.0000000000000000	-0.4318275988480947	-0.1751612465162632
413.0000000000000000	-0.4339321023039452	-0.1758039520931365
414.0000000000000000	-0.4337297560090986	-0.1778935860272919
415.0000000000000000	-0.4340156755015755	-0.1775829273552566
416.0000000000000000	-0.4315729475766812	-0.1794038034191891
417.0000000000000000	-0.4327298615837065	-0.1798843281786779
418.0000000000000000	-0.4325920962344686	-0.1756150361737981
419.0000000000000000	-0.4314970159781434	-0.1776596887012689
420.0000000000000000	-0.4346501126085676	-0.1802962337034207
421.0000000000000000	-0.4370831055364455	-0.1779409822187875
422.0000000000000000	-0.4357546798175488	-0.1773530185932444
423.0000000000000000	-0.4380699048311541	-0.1773072819348249
424.0000000000000000	-0.4398791733751194	-0.1836812951975146
425.0000000000000000	-0.4406139252738724	-0.1803503377748994
426.0000000000000000	-0.4395948459140122	-0.1782285874339606
427.0000000000000000	-0.4370742506727958	-0.1800768698751283
428.0000000000000000	-0.4369813820807136	-0.1848452199701442
429.0000000000000000	-0.4382459326743052	-0.1828315426461346
430.0000000000000000	-0.4378942008107813	-0.1818519003734581
431.0000000000000000	-0.4391601579852046	-0.1798082608736145
432.0000000000000000	-0.4389159557280664	-0.1803004033840015
433.0000000000000000	-0.4391448250166309	-0.1841044458753008
434.0000000000000000	-0.4396139994955546	-0.1872992694696421
435.0000000000000000	-0.4380350380195671	-0.1846767894138180
436.0000000000000000	-0.4389197726688692	-0.1849883083674750
437.0000000000000000	-0.4411888187522204	-0.1831136389173799
438.0000000000000000	-0.4397791456751873	-0.1835706297589133
439.0000000000000000	-0.4444074175642267	-0.1880971549751487
440.0000000000000000	-0.4436251535479633	-0.1856926528030526
441.0000000000000000	-0.4404872506309738	-0.1873817553148952
442.0000000000000000	-0.4428706244951323	-0.1869843237104077
443.0000000000000000	-0.4431294638678759	-0.1891284767320135
444.0000000000000000	-0.4424151866125858	-0.1900870590751122
445.0000000000000000	-0.4464215713430983	-0.1889336131045640
446.0000000000000000	-0.4433647121660507	-0.1890164998205467
447.0000000000000000	-0.4447441079663893	-0.1879156346705293
448.0000000000000000	-0.4448666942023284	-0.1860934099042698
449.0000000000000000	-0.4465492440532401	-0.1882220882853742
450.0000000000000000	-0.4477016778472126	-0.1905786303799363
451.0000000000000000	-0.4486061936669640	-0.1911726320439178
452.0000000000000000	-0.4488576820613689	-0.1888527806795484
453.0000000000000000	-0.4474577452969576	-0.1898060338547916
454.0000000000000000	-0.4437401848618988	-0.1901378928736277
455.0000000000000000	-0.4432542872172064	-0.1914055182193018
456.0000000000000000	-0.4496202583814376	-0.1932422618508415
457.0000000000000000	-0.4488857126909709	-0.1937031908114983
458.0000000000000000	-0.4451062547394112	-0.1959722393938881
459.0000000000000000	-0.4502632156411114	-0.1957344786896807
460.0000000000000000	-0.4530422094793234	-0.1916625654641146
461.0000000000000000	-0.4540129687526041	-0.1938361876704479
462.0000000000000000	-0.4505383010514769	-0.1976821499746319
463.0000000000000000	-0.4476356933991682	-0.1961096540479397
464.0000000000000000	-0.4480973679267738	-0.1951581787104946
465.0000000000000000	-0.4494204262697324	-0.1978248444338628
466.0000000000000000	-0.4505823445644509	-0.1986444046492338
467.0000000000000000	-0.4561332134647754	-0.2000476057817954
468.0000000000000000	-0.4538325569700523	-0.1995987060025728
469.0000000000000000	-0.4507680940162814	-0.1961116219440447
470.0000000000000000	-0.4481406344898171	-0.1961325265561572
471.0000000000000000	-0.4495129993596850	-0.1943746527134040
472.0000000000000000	-0.4532103400204106	-0.1976419546002048
473.0000000000000000	-0.4530615340648358	-0.1985275922853264
474.0000000000000000	-0.4499548424004907	-0.1978346882326302
475.0000000000000000	-0.4521943386143504	-0.2005221893572727
476.0000000000000000	-0.4545655018885020	-0.2021236320572570
477.0000000000000000	-0.4555133044242843	-0.2045626429484929
478.0000000000000000	-0.4559746558775744	-0.2020792754493880
479.0000000000000000	-0.4563989991101154	-0.2006445284434523
480.0000000000000000	-0.4538789234769504	-0.2024961341081829
481.0000000000000000	-0.4519548725635154	-0.2058900468180598
482.0000000000000000	-0.4545735717580446	-0.2062828159674917
483.0000000000000000	-0.4557610902772697	-0.2035471570037882
484.0000000000000000	-0.4565720001312220	-0.2000739317887832
485.0000000000000000	-0.4539053203533039	-0.2031270372980699
486.0000000000000000	-0.4543687878681463	-0.2034620685893244
487.0000000000000000	-0.4563066367071596	-0.2022647496850878
488.0000000000000000	-0.4545988383822934	-0.2065105305797787
489.0000000000000000	-0.4590025835961173	-0.2053532071607323
