Freq (Hz)	mic1/ref_Real	mic1/ref_Imag	mic2/ref_Real	mic2/ref_Imag
1990.0000000000000000	5.9758841499429955	3.6493810392224728	5.1960835717268070	4.2898176337440050
1991.0000000000000000	-5.1202030005467467	6.5518765275494033	-4.5922980603081385	7.0621997230966222
1992.0000000000000000	-2.0429434039061296	-7.0713423996190308	-1.6662843577351625	-6.2014981588177340
1993.0000000000000000	4.4522079492178186	1.9817669697479572	4.5939536519151378	3.0272405195125462
1994.0000000000000000	-11.1478836648152075	-0.4901590857661773	-11.9269584970323752	-4.9335824873674667
1995.0000000000000000	9.8030706328593133	40.3215240205378933	-13.9088958312607414	6.2727537631757873
1996.0000000000000000	14.7468364135103318	6.9716388368024393	5.9509743624865701	3.0478425632633903
1997.0000000000000000	-4.4038503361777250	6.5786565527569998	-5.5610441866020466	4.5956745626010020
1998.0000000000000000	-0.0430031942723967	-2.3524256216301334	0.2298105200472659	-2.3012755495800805
1999.0000000000000000	-0.0209482056219639	0.0140040168258657	-0.0177013108792524	0.0164048865551401
2000.0000000000000000	-0.0207083885597292	0.0154303753981093	-0.0176213920916445	0.0179144157661272
2001.0000000000000000	-0.0215015272726684	0.0157856253462346	-0.0184060904864643	0.0182392753902606
2002.0000000000000000	4.2367113047061125	-0.8075115083239307	3.7763001198399921	-0.2618356614178974
2003.0000000000000000	-5.0581392609465663	5.9397586586968547	-4.6309180669022174	5.1648206865987873
2004.0000000000000000	-6.4457772096838184	-2.1939645517249331	-6.0360367009408788	-2.5487267807661245
2005.0000000000000000	1.7450503705159441	8.1338667429151492	1.5247274681431977	7.9912726775498708
2006.0000000000000000	5.7834105399118600	-2.6013785120066091	7.5043564920215751	-3.8179276706321077
2007.0000000000000000	-7.7741034320015157	-7.7814847476674709	-8.5010655144970553	-8.8532598728370129
2008.0000000000000000	-3.9021792770545085	9.1324159680595933	-4.5857335499068403	8.3200779514109620
2009.0000000000000000	-11.9496744706674320	-14.9067351308086025	-7.7540751674662838	-15.7955012675438517
2010.0000000000000000	9.9357141184872297	16.2756986563206070	8.1789643934300731	15.9944695935392911
