Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
1990.0000000000000000	0.2689416024107087	0.2455125078932992
1991.0000000000000000	0.1091095738369255	0.0953174079399506
1992.0000000000000000	0.1369146776110615	0.2015594995199845
1993.0000000000000000	0.3471891898878233	0.2872685792256175
1994.0000000000000000	0.0680285877963708	0.0406489368271351
1995.0000000000000000	0.0031894842192606	0.0217504607914084
1996.0000000000000000	0.0114715599966112	0.0720024745158867
1997.0000000000000000	0.0728150068113331	0.0842357712675903
1998.0000000000000000	0.3103717901693669	0.3237122388765111
1999.0000000000000000	0.9935546784753921	0.9927013731804021
2000.0000000000000000	0.9959019027449054	0.9951842445425612
2001.0000000000000000	0.9820249576364518	0.9817860765396315
2002.0000000000000000	0.1084341686343518	0.1171281858214352
2003.0000000000000000	0.0668527633584107	0.0701550544209960
2004.0000000000000000	0.1653641139265954	0.1464307702773611
2005.0000000000000000	0.1359717996115811	0.1040857223460642
2006.0000000000000000	0.1191899417296128	0.0646084624959992
2007.0000000000000000	0.1035600761275024	0.0778003201686892
2008.0000000000000000	0.1235692948159842	0.1107909300929135
2009.0000000000000000	0.0463326796147914	0.0444777855115194
2010.0000000000000000	0.1521193475328389	0.1449228733225979
