Freq (Hz)	Gxymic/ref_Real	Gxymic/ref_Imag
505.0000000000000000	0.0013976312992489	-0.0026826342084287
506.0000000000000000	0.0011444116215097	-0.0024475835467623
507.0000000000000000	0.0009880291341192	-0.0021636620526493
508.0000000000000000	0.0018270944085855	-0.0037375990051291
509.0000000000000000	0.0021157393789512	-0.0041978670441295
510.0000000000000000	0.0019186863339189	-0.0040503608694389
511.0000000000000000	0.0015000942509003	-0.0032158072878975
512.0000000000000000	0.0010476624391854	-0.0021972463561665
513.0000000000000000	0.0006493229639411	-0.0015485520772209
514.0000000000000000	0.0006287943527609	-0.0019201459810820
515.0000000000000000	0.0004040365475979	-0.0015388759301302
516.0000000000000000	0.0002687488523781	-0.0020094765526048
517.0000000000000000	0.0002212215944412	-0.0020410765617243
518.0000000000000000	0.0000779456494672	-0.0012755872837678
519.0000000000000000	-0.0000440277309294	-0.0022978551931418
520.0000000000000000	-0.0002291418681107	-0.0028810392460533
521.0000000000000000	-0.0005249979533553	-0.0028107222887436
522.0000000000000000	-0.0006205566696214	-0.0021880445205777
523.0000000000000000	-0.0010662322060818	-0.0030254878467735
524.0000000000000000	-0.0008277065775584	-0.0020930903379932
525.0000000000000000	-0.0005041186765143	-0.0011189849218905
526.0000000000000000	-0.0004862089246613	-0.0010354246833209
527.0000000000000000	-0.0004821343547092	-0.0009695990562882
528.0000000000000000	-0.0002673388322474	-0.0005490405399675
528.9999999999999990	-0.0001993053954402	-0.0006863756272965
529.9999999999999990	-0.0002132191095269	-0.0010948014259947
530.9999999999999990	-0.0001043247001683	-0.0012861640806766
531.9999999999999990	0.0000320512672283	-0.0008107625681645
532.9999999999999990	0.0001725748771283	-0.0005402624669367
533.9999999999999990	0.0002679155802709	-0.0005413063312539
534.9999999999999990	0.0003656569621753	-0.0005710229305423
535.9999999999999990	0.0003702086106632	-0.0005749063588380
536.9999999999999990	0.0006169993568360	-0.0008285925204091
537.9999999999999990	0.0006387702940944	-0.0009043702018167
538.9999999999999990	0.0003968443892099	-0.0005744561497397
539.9999999999999990	0.0007196401835245	-0.0010149699912409
540.9999999999999990	0.0010290353308750	-0.0016017990853769
541.9999999999999990	0.0004711527970984	-0.0008178952711482
542.9999999999999990	0.0005957632497907	-0.0011504774005285
543.9999999999999990	0.0005591888763879	-0.0011907112826672
544.9999999999999990	0.0004383652753202	-0.0009202589512221
545.9999999999999990	0.0006517806371277	-0.0013322493021287
546.9999999999999990	0.0006099441164323	-0.0010467145772833
547.9999999999999990	0.0004464558222237	-0.0005884490819410
548.9999999999999990	0.0004954701943548	-0.0005254548825204
549.9999999999999990	0.0006120031495017	-0.0005277122304704
550.9999999999999990	0.0005921430948471	-0.0004254106627124
551.9999999999999990	0.0014991015342002	-0.0013291696969244
552.9999999999999990	0.0016919196216262	-0.0018749540841503
553.9999999999999990	0.0015773381349362	-0.0019425848705170
554.9999999999999990	0.0014661058593633	-0.0018403879358469
555.9999999999999990	0.0012889802000067	-0.0017482635829267
556.9999999999999990	0.0011989309792322	-0.0015763092462687
557.9999999999999990	0.0010659260206635	-0.0012805116740646
558.9999999999999990	0.0014683024440830	-0.0018656779324939
559.9999999999999990	0.0017942626268582	-0.0017942458467761
560.9999999999999990	0.0013049087125315	-0.0011071419309655
561.9999999999999990	0.0011116052209702	-0.0010558251528983
562.9999999999999990	0.0020007302199266	-0.0019373045282229
563.9999999999999990	0.0011699814933538	-0.0013396178533446
564.9999999999999990	0.0011802457327455	-0.0018729168440259
565.9999999999999990	0.0010750682676106	-0.0021186724800571
566.9999999999999990	0.0013006683741828	-0.0028961092694976
567.9999999999999990	0.0015907493025915	-0.0043879066931499
568.9999999999999990	0.0017535067360964	-0.0059368853097096
569.9999999999999990	0.0011909280118559	-0.0045657366787934
570.9999999999999990	0.0006797955194447	-0.0029854402649274
571.9999999999999990	0.0005354779754373	-0.0033749445867181
572.9999999999999990	0.0004792043660163	-0.0032385147105492
573.9999999999999990	0.0004271890661625	-0.0032905281034656
574.9999999999999990	0.0003672027121529	-0.0037462883457800
575.9999999999999990	0.0003148428163809	-0.0042207244907146
576.9999999999999990	0.0002026887704190	-0.0035636420885788
577.9999999999999990	0.0001249331467751	-0.0016770785681054
578.9999999999999990	0.0001301539347388	-0.0023548103108003
579.9999999999999990	0.0000713294199605	-0.0022242182032323
580.9999999999999990	0.0001398969190409	-0.0017684150391220
581.9999999999999990	0.0002012002290027	-0.0024433508268710
582.9999999999999990	0.0001366940402684	-0.0013870057486989
583.9999999999999990	0.0001184465113782	-0.0012876489525222
584.9999999999999990	0.0001587445858706	-0.0016930547999981
585.9999999999999990	0.0001363234062176	-0.0016662596299509
586.9999999999999990	0.0002422575785581	-0.0023421717820145
587.9999999999999990	0.0001794962884907	-0.0016111988254391
588.9999999999999990	0.0001448361390682	-0.0024419014864957
589.9999999999999990	0.0000533268435457	-0.0026976138054193
590.9999999999999990	-0.0001304226122525	-0.0017904267063791
591.9999999999999990	-0.0003047919599017	-0.0024242158779397
592.9999999999999990	-0.0003857164905934	-0.0023998334678686
593.9999999999999990	-0.0003491251048294	-0.0018003071529034
594.9999999999999990	-0.0005694243196439	-0.0024552688892043
595.9999999999999990	-0.0008337553948009	-0.0030930882720684
596.9999999999999990	-0.0012928977385885	-0.0040432433117285
597.9999999999999990	-0.0011215370472150	-0.0030354325618580
598.9999999999999990	-0.0011680291545578	-0.0024307302883052
599.9999999999999990	-0.0013114802852846	-0.0023377740435774
600.9999999999999990	-0.0012099019702817	-0.0020044415482674
601.9999999999999990	-0.0014444417400203	-0.0021448164568356
602.9999999999999990	-0.0015695650095892	-0.0020822796479362
603.9999999999999990	-0.0028024984470240	-0.0034949876936364
604.9999999999999990	-0.0029124994894041	-0.0035097645183661
605.9999999999999990	-0.0018488958255651	-0.0022178186227772
606.9999999999999990	-0.0014412249318055	-0.0016507996991050
607.9999999999999990	-0.0009132552704163	-0.0010884975199127
608.9999999999999990	-0.0010286514553076	-0.0017307611467793
609.9999999999999990	-0.0015894269836644	-0.0028366123504020
610.9999999999999990	-0.0010763613757042	-0.0020689189380122
611.9999999999999990	-0.0004663163222108	-0.0010547514979411
612.9999999999999990	-0.0008685422295495	-0.0022757553475165
613.9999999999999990	-0.0010271110617464	-0.0026517541950513
614.9999999999999990	-0.0013969748461282	-0.0031960131521479
615.9999999999999990	-0.0011371162011974	-0.0024641797724019
616.9999999999999990	-0.0010042636062459	-0.0020898345482564
617.9999999999999990	-0.0009637044586293	-0.0017735591277897
618.9999999999999990	-0.0018348553430723	-0.0030462626944846
619.9999999999999990	-0.0021795453165251	-0.0037653353572335
620.9999999999999990	-0.0014010559540462	-0.0024211311831448
621.9999999999999990	-0.0011643585392833	-0.0020125942228183
622.9999999999999990	-0.0015567318507004	-0.0028032563543953
623.9999999999999990	-0.0007935126366218	-0.0015120876163477
624.9999999999999990	-0.0007953336862492	-0.0014254187522655
625.9999999999999990	-0.0013486884716638	-0.0021297203909831
626.9999999999999990	-0.0015809233358659	-0.0023290902962634
627.9999999999999990	-0.0011637599129123	-0.0016108174500863
628.9999999999999990	-0.0021151415616874	-0.0029726778815943
629.9999999999999990	-0.0017775023225369	-0.0023604210731493
630.9999999999999990	-0.0011941895215723	-0.0014652593807259
631.9999999999999990	-0.0028632247049397	-0.0029635375708361
632.9999999999999990	-0.0027828540467039	-0.0027007629866204
633.9999999999999990	-0.0036900310277142	-0.0033351489163567
634.9999999999999990	-0.0040248059641724	-0.0035125229319857
635.9999999999999990	-0.0028625692016204	-0.0025116177411790
636.9999999999999990	-0.0026911038550775	-0.0023625554102979
637.9999999999999990	-0.0024070107845431	-0.0019886861459811
638.9999999999999990	-0.0024176144501410	-0.0019224837383943
639.9999999999999990	-0.0021901772099666	-0.0016614876713441
640.9999999999999990	-0.0028753485557339	-0.0019776142898426
641.9999999999999990	-0.0028900559524745	-0.0018148569831818
642.9999999999999990	-0.0025734517022137	-0.0014688552900577
643.9999999999999990	-0.0022495658254637	-0.0011383934246758
644.9999999999999990	-0.0018903611407736	-0.0007658130510254
645.9999999999999990	-0.0017905665064680	-0.0007071824141345
646.9999999999999990	-0.0007410106811062	-0.0002776861987207
647.9999999999999990	-0.0016768524620719	-0.0005660204174673
648.9999999999999990	-0.0028425043616859	-0.0009610000529591
649.9999999999999990	-0.0040375660303310	-0.0012095886618300
650.9999999999999990	-0.0028043356293351	-0.0006410438816548
651.9999999999999990	-0.0050864185265658	-0.0010593494682121
652.9999999999999990	-0.0041070129454935	-0.0008273802058229
653.9999999999999990	-0.0053081312953091	-0.0009687144442621
654.9999999999999990	-0.0030277931817843	-0.0004797220215874
655.9999999999999990	-0.0053755435909422	-0.0006333919677617
656.9999999999999990	-0.0033857443476201	-0.0004035902050253
657.9999999999999990	-0.0015082209576622	-0.0001392290771377
658.9999999999999990	-0.0017949048369889	-0.0001427148572672
659.9999999999999990	-0.0019596205762220	-0.0001808233118076
660.9999999999999990	-0.0023752916491428	-0.0002099764343946
661.9999999999999990	-0.0024752958213835	-0.0003818576240538
662.9999999999999990	-0.0019948056341642	-0.0003988647437935
663.9999999999999990	-0.0018475427017432	-0.0005070992223882
664.9999999999999990	-0.0018068229745407	-0.0005641949437710
665.9999999999999990	-0.0026669838973834	-0.0008329698616753
666.9999999999999990	-0.0031577113101458	-0.0010379612924691
667.9999999999999990	-0.0026113032000233	-0.0007076262089706
668.9999999999999990	-0.0036071708862849	-0.0006597849061343
669.9999999999999990	-0.0042539764097335	-0.0005082595353703
670.9999999999999990	-0.0038183508446481	-0.0003299776166648
671.9999999999999990	-0.0047321483739019	-0.0002525926922018
672.9999999999999990	-0.0029058363091822	0.0000219711049677
673.9999999999999990	-0.0034981917369969	0.0003770438083606
674.9999999999999990	-0.0040323143337179	0.0004840877620619
675.9999999999999990	-0.0030864521808966	0.0004076939359611
676.9999999999999990	-0.0032786555519231	0.0004965473750630
677.9999999999999990	-0.0035741837912530	0.0007904554965539
678.9999999999999990	-0.0024562782545351	0.0005129638636022
679.9999999999999990	-0.0023614881553042	0.0005949486998607
680.9999999999999990	-0.0028687707831079	0.0007694509254000
681.9999999999999990	-0.0037008843688828	0.0011537818939950
682.9999999999999990	-0.0026577907986093	0.0008050958862119
683.9999999999999990	-0.0021738698217283	0.0005878283787955
684.9999999999999990	-0.0021299770026787	0.0005791697151375
685.9999999999999990	-0.0025846880960805	0.0009272783055105
686.9999999999999990	-0.0023081028107137	0.0008815972084513
687.9999999999999990	-0.0023590429343399	0.0008405459746453
688.9999999999999990	-0.0016912950766470	0.0007014392759671
689.9999999999999990	-0.0015991797133858	0.0007223650917324
690.9999999999999990	-0.0016603283349873	0.0008208417534726
691.9999999999999990	-0.0013209157242714	0.0006243189785846
692.9999999999999990	-0.0016653701614079	0.0008099579769414
693.9999999999999990	-0.0021220230954209	0.0009783372386357
694.9999999999999990	-0.0026638949606672	0.0012355858595246
695.9999999999999990	-0.0030596518516824	0.0014367176315022
696.9999999999999990	-0.0020775434556640	0.0010630734973380
697.9999999999999990	-0.0014948524670767	0.0006946386350087
698.9999999999999990	-0.0009222861220629	0.0004095344210959
699.9999999999999990	-0.0015735911749954	0.0006420451553715
700.9999999999999990	-0.0017680289970158	0.0006008930835915
701.9999999999999990	-0.0017046773665831	0.0006370042031844
702.9999999999999990	-0.0016473267437140	0.0006298511448620
703.9999999999999990	-0.0022617955033144	0.0009212872536952
704.9999999999999990	-0.0026613852207007	0.0010690465624055
705.9999999999999990	-0.0014357726930470	0.0006403900104021
706.9999999999999990	-0.0014458485743254	0.0005969740596267
707.9999999999999990	-0.0018462067470665	0.0008970818859087
708.9999999999999990	-0.0021443314427672	0.0011074488091487
709.9999999999999990	-0.0016097719243134	0.0007492216826726
710.9999999999999990	-0.0025531919722662	0.0012611526857996
711.9999999999999990	-0.0019449912541999	0.0010906259781846
712.9999999999999990	-0.0023193120841011	0.0014706968425895
713.9999999999999990	-0.0020010321096154	0.0014178475034300
714.9999999999999990	-0.0018953496400047	0.0012591326776891
715.9999999999999990	-0.0016388215385780	0.0013568719626056
716.9999999999999990	-0.0017613116390839	0.0015064062145503
717.9999999999999990	-0.0018655831193552	0.0017018738180586
718.9999999999999990	-0.0012554739684115	0.0013379461693043
719.9999999999999990	-0.0015916731744108	0.0016419830078082
720.9999999999999990	-0.0013569767498070	0.0013570791058216
721.9999999999999990	-0.0016195262976460	0.0018315903780299
722.9999999999999990	-0.0021145806356512	0.0025071003196854
723.9999999999999990	-0.0020580897601076	0.0026143323523237
724.9999999999999990	-0.0015241861420391	0.0021784482828090
725.9999999999999990	-0.0011652218832291	0.0018107086868970
726.9999999999999990	-0.0011293565380241	0.0016396857728931
727.9999999999999990	-0.0010234981058803	0.0011182494582268
728.9999999999999990	-0.0014957151026610	0.0014120056441957
729.9999999999999990	-0.0013184678419065	0.0010182688404828
730.9999999999999990	-0.0018834600491740	0.0010397840495617
731.9999999999999990	-0.0036048451054820	0.0018134058520291
732.9999999999999990	-0.0039038360628220	0.0021684830989131
733.9999999999999990	-0.0021069113908100	0.0012566471211769
734.9999999999999990	-0.0019369338551786	0.0012636049679082
735.9999999999999990	-0.0018086761484318	0.0013896698696126
736.9999999999999990	-0.0018107540355018	0.0015920243756637
737.9999999999999990	-0.0021349473271034	0.0023173084759352
738.9999999999999990	-0.0024523348201228	0.0030300616030256
739.9999999999999990	-0.0016131500082263	0.0022682735787770
740.9999999999999990	-0.0010588403014444	0.0017814824851721
741.9999999999999990	-0.0006987511826539	0.0015391766586471
742.9999999999999990	-0.0008510778867450	0.0018354646570515
743.9999999999999990	-0.0012718615364745	0.0026504720128741
744.9999999999999990	-0.0016944096299688	0.0037026467215390
745.9999999999999990	-0.0011245129253993	0.0025137255942419
746.9999999999999990	-0.0005616535626680	0.0014610047118428
747.9999999999999990	-0.0005672165216262	0.0013885357082015
748.9999999999999990	-0.0008807511535437	0.0024047288292252
749.9999999999999990	-0.0011500010663279	0.0036114527419841
750.9999999999999990	-0.0006955935401698	0.0031496822058673
751.9999999999999990	-0.0004444297969322	0.0018693642327880
752.9999999999999990	-0.0005681328036502	0.0016737624598524
753.9999999999999990	-0.0005273951607305	0.0014328822600451
754.9999999999999990	-0.0004466005321494	0.0012074491350010
755.9999999999999990	-0.0007123162084076	0.0016600552188033
756.9999999999999990	-0.0008766655453921	0.0018689195175961
757.9999999999999990	-0.0007241461841373	0.0013831274280359
758.9999999999999990	-0.0011814016406242	0.0019022558461578
759.9999999999999990	-0.0021781645464273	0.0029608635568116
760.9999999999999990	-0.0016670090847156	0.0024568821066436
761.9999999999999990	-0.0009384258252928	0.0018841872113175
762.9999999999999990	-0.0005692618581316	0.0011217937002066
763.9999999999999990	-0.0013235665930922	0.0021037643571323
764.9999999999999990	-0.0014120667969171	0.0022811304850351
765.9999999999999990	-0.0008279341571330	0.0012777542796168
766.9999999999999990	-0.0009330395468136	0.0012756262806319
767.9999999999999990	-0.0008593009914987	0.0010534683283903
768.9999999999999990	-0.0013840213969096	0.0016619730239852
769.9999999999999990	-0.0016959129337386	0.0023674442932858
770.9999999999999990	-0.0024308906654924	0.0034172604523288
771.9999999999999990	-0.0017831398862303	0.0025837523512056
772.9999999999999990	-0.0008848769915938	0.0017518564794816
773.9999999999999990	-0.0011471514302806	0.0024615536181731
774.9999999999999990	-0.0017013617219889	0.0033422783186211
775.9999999999999990	-0.0013511209508196	0.0025918610022643
776.9999999999999990	-0.0009232314120070	0.0023427635128533
777.9999999999999990	-0.0015152386232890	0.0035895185305213
778.9999999999999990	-0.0010227361728361	0.0024682837894921
779.9999999999999990	-0.0007768424192862	0.0014564286862642
780.9999999999999990	-0.0013699063147726	0.0023178117015575
781.9999999999999990	-0.0014982216332614	0.0023507482191350
782.9999999999999990	-0.0010210125799740	0.0019887983304766
783.9999999999999990	-0.0012516828231699	0.0027643522645044
784.9999999999999990	-0.0013404302388456	0.0038759813395643
785.9999999999999990	-0.0016232362193506	0.0060105016882155
786.9999999999999990	-0.0013496480361033	0.0055831697215833
787.9999999999999990	-0.0005212170896877	0.0022119685676954
788.9999999999999990	-0.0003215978502678	0.0014696494090491
789.9999999999999990	-0.0003390320576835	0.0014559660584328
790.9999999999999990	-0.0006331633801474	0.0031218148695231
791.9999999999999990	-0.0004772401161542	0.0029553661285185
792.9999999999999990	-0.0005556795794041	0.0026609304689599
793.9999999999999990	-0.0008308987876187	0.0038432921933945
794.9999999999999990	-0.0007486271496675	0.0034003828301890
795.9999999999999990	-0.0005847981146700	0.0046469160533007
796.9999999999999990	-0.0003795145467228	0.0048558669261551
797.9999999999999990	-0.0001546490200116	0.0060343381616733
798.9999999999999990	0.0000617711736360	0.0066162237538603
799.9999999999999990	0.0002975897874802	0.0029980440508724
800.9999999999999990	0.0004893733613044	0.0028967856894888
801.9999999999999990	0.0003798572007009	0.0022473802518274
802.9999999999999990	0.0003690135799545	0.0019050892851104
803.9999999999999990	0.0005768849342675	0.0028115074486174
804.9999999999999990	0.0004649926375667	0.0026039943501999
805.9999999999999990	0.0008346373574521	0.0035700559559252
806.9999999999999990	0.0013451677904602	0.0052849368818364
807.9999999999999990	0.0007926810533419	0.0028060311056781
808.9999999999999990	0.0008620693461678	0.0029476720050828
809.9999999999999990	0.0007868519759672	0.0024229081814161
810.9999999999999990	0.0008822181017208	0.0027145384726718
811.9999999999999990	0.0012008507498174	0.0038299363148053
812.9999999999999990	0.0010687261361440	0.0034218038370588
813.9999999999999990	0.0006501677484899	0.0023803019241552
814.9999999999999990	0.0003863992187443	0.0024467224936636
815.9999999999999990	0.0006337405497466	0.0040089391468395
816.9999999999999990	0.0004175228817063	0.0035041323281220
817.9999999999999990	0.0004727047469799	0.0050270166254930
818.9999999999999990	0.0002955338594884	0.0043544791089500
819.9999999999999990	0.0003774159417224	0.0025521069217047
820.9999999999999990	0.0008706262842386	0.0035609030170356
821.9999999999999990	0.0006727970411000	0.0027151779845040
822.9999999999999990	0.0017243085447670	0.0054079585871498
823.9999999999999990	0.0023500267013735	0.0070747006496784
824.9999999999999990	0.0016109301616545	0.0045525580071782
825.9999999999999990	0.0010537366475811	0.0027348322526489
826.9999999999999990	0.0011496437087495	0.0027794902787871
827.9999999999999990	0.0019143246028070	0.0044161260241749
828.9999999999999990	0.0019212228279423	0.0041565558835958
829.9999999999999990	0.0008015763486542	0.0015731600146235
830.9999999999999990	0.0017275528270441	0.0029584672962142
831.9999999999999990	0.0019621722266605	0.0033092526433697
832.9999999999999990	0.0012838864541811	0.0019915334974098
833.9999999999999990	0.0018151802281895	0.0025435989088778
834.9999999999999990	0.0013562247369360	0.0017983361652871
835.9999999999999990	0.0019220091149961	0.0023350559127087
836.9999999999999990	0.0022487019147499	0.0024868179579895
837.9999999999999990	0.0025666914791676	0.0025024878513542
838.9999999999999990	0.0025210624610224	0.0022916945412868
839.9999999999999990	0.0023756157561625	0.0020026562985590
840.9999999999999990	0.0025129097547212	0.0018949780878777
841.9999999999999990	0.0047124319614178	0.0034872124799783
842.9999999999999990	0.0032974200045484	0.0022883091666268
843.9999999999999990	0.0023816660438094	0.0015146862342073
844.9999999999999990	0.0028849435519069	0.0017426077485358
845.9999999999999990	0.0036445329463886	0.0019541598927488
846.9999999999999990	0.0028965272775516	0.0014995796326771
847.9999999999999990	0.0021537710603461	0.0010952843241280
848.9999999999999990	0.0028873495059445	0.0013613631261932
849.9999999999999990	0.0015714705527281	0.0007800185853666
850.9999999999999990	0.0020224972258450	0.0009581508654782
851.9999999999999990	0.0012187107211721	0.0006081028956986
852.9999999999999990	0.0012744038223799	0.0005646501346729
853.9999999999999990	0.0018215167472485	0.0007926203630462
854.9999999999999990	0.0012065521597995	0.0006245249834063
855.9999999999999990	0.0014302618153101	0.0006757614449808
856.9999999999999990	0.0011593035149109	0.0006128510716190
857.9999999999999990	0.0013145599946803	0.0009854675309986
858.9999999999999990	0.0015586072909575	0.0012123342203352
859.9999999999999990	0.0023038837327546	0.0017962199511429
860.9999999999999990	0.0010549602389071	0.0007993314999513
861.9999999999999990	0.0010373893160283	0.0007229247915627
862.9999999999999990	0.0013569253661586	0.0009314123571495
863.9999999999999990	0.0016295342763980	0.0011629917105521
864.9999999999999990	0.0026259786925878	0.0019424459889214
865.9999999999999990	0.0041806676244825	0.0032536051852533
866.9999999999999990	0.0032394628915849	0.0024844607502873
867.9999999999999990	0.0018281576126497	0.0014414032746789
868.9999999999999990	0.0009175934201481	0.0010397692925803
869.9999999999999990	0.0008943376859379	0.0012625405659391
870.9999999999999990	0.0013044540546661	0.0019828981971337
871.9999999999999990	0.0011786667486411	0.0018082106609041
872.9999999999999990	0.0013867772892369	0.0020499566830938
873.9999999999999990	0.0016947903709890	0.0023877671578286
874.9999999999999990	0.0022288216873309	0.0024498652414184
875.9999999999999990	0.0018229018878663	0.0017500861470798
876.9999999999999990	0.0036787794804348	0.0031577411069499
877.9999999999999990	0.0050410894570591	0.0040127120930871
878.9999999999999990	0.0042242296539664	0.0028735170583263
879.9999999999999990	0.0043338031432276	0.0027710213611015
880.9999999999999990	0.0029169157974625	0.0017626010186882
881.9999999999999990	0.0025055709286818	0.0015035681667701
882.9999999999999990	0.0036312781732663	0.0019233258978601
883.9999999999999990	0.0030923890643464	0.0013756670303701
884.9999999999999990	0.0031023044020755	0.0012942422919736
885.9999999999999990	0.0049621372759875	0.0018177517653996
886.9999999999999990	0.0043867225289748	0.0013439807493937
887.9999999999999990	0.0026616185102436	0.0006819625376304
888.9999999999999990	0.0028293051610947	0.0006770304568193
889.9999999999999990	0.0029601884776538	0.0006236617858514
890.9999999999999990	0.0037869817885610	0.0006766739719887
891.9999999999999990	0.0029608739905935	0.0004400206108311
892.9999999999999990	0.0031298422155836	0.0001817729704997
893.9999999999999990	0.0041115780532179	-0.0000045593851127
894.9999999999999990	0.0069947659698969	-0.0002478234917982
895.9999999999999990	0.0062992754315782	-0.0005436708353177
896.9999999999999990	0.0047097511194759	-0.0005085443017908
897.9999999999999990	0.0046456980065698	-0.0007175587080321
