Freq (Hz)	mic1/ref_Real	mic1/ref_Imag	mic2/ref_Real	mic2/ref_Imag
549.9999999999999990	-0.1336647625058036	0.1952283040812209	-0.1273742137105912	0.1904609575517539
550.9999999999999990	-0.1775466656898257	0.0996839119638052	-0.1706116869283955	0.1006124794551936
551.9999999999999990	-0.0206541517861383	0.2102193486509180	-0.0124856915304865	0.2062029034934404
552.9999999999999990	-0.0442185119069744	0.5403923846427834	0.0770146797630496	0.5576350518780888
553.9999999999999990	-0.1089453792888826	0.1693719207100221	-0.1042640932819854	0.1670743169859137
554.9999999999999990	0.2853149589708774	0.1732249146674930	0.2698091500084505	0.1757640372727806
555.9999999999999990	-0.1121918614779595	0.0492944408830073	-0.1080867268913190	0.0552203375380490
556.9999999999999990	-0.0696879028323921	0.1274852928843977	-0.0556438627385254	0.1307364086855017
557.9999999999999990	-0.0999365636319150	0.0689833798217260	-0.0957440979999339	0.0675377955545105
558.9999999999999990	0.0109629734209679	0.0932558534203046	0.0132949576646058	0.0922256377912714
559.9999999999999990	-0.0515460076059911	0.0058968771992719	-0.0513772787105928	0.0097107322854898
560.9999999999999990	-0.0349422289430841	0.0283347830434357	-0.0304640159577428	0.0311524511684038
561.9999999999999990	-0.0642245253757479	0.0033757278705816	-0.0596175263399598	0.0050708341766928
562.9999999999999990	-0.0532524861315140	0.0376911478525673	-0.0490240172082521	0.0378208832921161
563.9999999999999990	-0.0601838718629258	-0.0104255617806313	-0.0571509569692648	-0.0089749390631482
564.9999999999999990	-0.0859107698168930	0.0253561418744845	-0.0804375457259087	0.0265483066486377
565.9999999999999990	-0.0732622337182781	0.0133673779292036	-0.0693714933324972	0.0127986784076465
566.9999999999999990	-0.1018136964838344	0.0345573134425477	-0.0967857264116050	0.0346776207048967
567.9999999999999990	-0.0689447567530389	0.0589937256162789	-0.0648248288493500	0.0574572268150717
568.9999999999999990	-0.0924545090003479	0.0438961184250623	-0.0884602972538328	0.0437618066896559
569.9999999999999990	-0.0769144557087008	0.0647901063209022	-0.0728843127899496	0.0638594181310957
570.9999999999999990	-0.0698368985112937	0.0658151632152801	-0.0651764029370956	0.0647135756299951
571.9999999999999990	-0.0596939280212330	0.0882395066932183	-0.0565818813346675	0.0857073149812263
572.9999999999999990	-0.0497412040669879	0.0592646169278236	-0.0468538073325512	0.0587979382918978
573.9999999999999990	-0.0397346555118085	0.0814388512504808	-0.0362876465093042	0.0795458955377319
574.9999999999999990	-0.0627475537288559	0.0162584767074094	-0.0597490211864437	0.0171095967101555
575.9999999999999990	-0.0610707797042128	0.0704692566548967	-0.0573286638504937	0.0701402934043982
576.9999999999999990	-0.0788804782651007	0.0409080113219563	-0.0755135521058058	0.0412375069130164
577.9999999999999990	-0.0679416270415212	0.0489646424027575	-0.0641332446137086	0.0506478464963764
578.9999999999999990	-0.0603689676354995	0.0636097615965474	-0.0568507064072571	0.0633496930142413
579.9999999999999990	-0.0645498866630592	0.0253208376513378	-0.0604065378438835	0.0276292743569682
580.9999999999999990	-0.0872523602699025	0.0563542174249621	-0.0822814072268400	0.0570399360970726
581.9999999999999990	-0.0613110351765542	0.0381501769561748	-0.0566721921377071	0.0388753999088716
582.9999999999999990	-0.0873972837248954	0.0412497475182552	-0.0830302974656590	0.0416233063089752
583.9999999999999990	-0.0978309279660853	0.0366939750776409	-0.0919439844530491	0.0379850821811300
584.9999999999999990	-0.1085273197429504	0.0673652708522237	-0.1025419417879743	0.0673351533805405
585.9999999999999990	-0.1100559365920857	0.0649610997667557	-0.1034521693737551	0.0645745386231372
586.9999999999999990	-0.1094873867434970	0.1128716335866336	-0.1026908627150940	0.1107420378101671
587.9999999999999990	-0.0816611226710190	0.1033560529240043	-0.0760002319229243	0.1008576648148539
588.9999999999999990	-0.0823520448307982	0.1231493109210935	-0.0769829349092011	0.1204797815542438
589.9999999999999990	-0.0550166965674160	0.1100687795533276	-0.0493227666243575	0.1073001294545147
590.9999999999999990	-0.0692906622993879	0.1205833565692968	-0.0646190577144514	0.1163630235293044
591.9999999999999990	-0.0282596069846287	0.1190485897585904	-0.0251171646544824	0.1164374186430542
592.9999999999999990	-0.0559718571513807	0.1005109621108442	-0.0503124626165859	0.0975751585579661
593.9999999999999990	-0.0315300155468749	0.1225536344394569	-0.0282505068832809	0.1185738085647286
594.9999999999999990	-0.0361394335846974	0.0967450135263743	-0.0313899644957957	0.0939022634185258
595.9999999999999990	-0.0511923497427849	0.1111944216089415	-0.0465178963489070	0.1074021280386224
596.9999999999999990	-0.0196741572735060	0.1163039186853780	-0.0162099340402974	0.1116988568096982
597.9999999999999990	-0.0418720356657375	0.0834708467111089	-0.0390735641387451	0.0803624606439038
598.9999999999999990	-0.0521954098137911	0.1269756331344772	-0.0481790545159293	0.1224056310668118
599.9999999999999990	-0.0246566036270629	0.1145721696003643	-0.0221463003784750	0.1099658184917169
600.9999999999999990	-0.0355292626476523	0.1178843466873435	-0.0340735121954312	0.1139808839527593
601.9999999999999990	-0.0254884222203191	0.1263938662678849	-0.0231117490565864	0.1237752296187117
602.9999999999999990	-0.0054126344189841	0.1415204364431713	-0.0033995777728062	0.1369476348722226
603.9999999999999990	0.0182186219280246	0.1169003177367606	0.0177831435079952	0.1139892080565122
604.9999999999999990	0.0032219914384417	0.1017486721353490	0.0049377646547911	0.1002795833342345
605.9999999999999990	-0.0031782772939293	0.1056578263767588	-0.0012265495727066	0.1035450530452128
606.9999999999999990	0.0056744145704891	0.1086348763033993	0.0076584621701487	0.1064897913479285
607.9999999999999990	0.0099521640491986	0.0968355539512791	0.0118104322585253	0.0948692202317851
608.9999999999999990	0.0024481418508750	0.0996036094097823	0.0045467318158139	0.0978974013994718
609.9999999999999990	0.0077155496723618	0.1077250370579492	0.0103155920752519	0.1054079018918648
610.9999999999999990	0.0292556842611639	0.1005181025940846	0.0308534464683383	0.0980806886836097
611.9999999999999990	0.0191291869299442	0.0679342971907373	0.0216936286279162	0.0671382545989093
612.9999999999999990	0.0004849316273290	0.0992155146020585	0.0032179309059069	0.0959345190147672
613.9999999999999990	0.0384089408774127	0.0797861442604848	0.0399362037233164	0.0783411632758188
614.9999999999999990	0.0115251739971084	0.0659204086671298	0.0140484930759120	0.0638349362638958
615.9999999999999990	0.0214522287151132	0.0721069443454483	0.0238145970756226	0.0696172044456122
616.9999999999999990	0.0029139774675853	0.0612900726568924	0.0050453001313524	0.0592659610701569
617.9999999999999990	-0.0104839939128171	0.0729331704473292	-0.0072498659906960	0.0712546329489669
618.9999999999999990	0.0020763031273940	0.0824810166296928	0.0042003378572747	0.0799513118224736
619.9999999999999990	-0.0044647143610495	0.0876325259751137	-0.0011316988622907	0.0849392878014411
620.9999999999999990	0.0143310452498524	0.0865076450944971	0.0156061746695459	0.0843823918573136
621.9999999999999990	0.0028725672432503	0.0666473920403624	0.0059877776601878	0.0655680076333310
622.9999999999999990	0.0029971096059385	0.0870732099820196	0.0058183874911963	0.0847754197818275
623.9999999999999990	0.0078887152534510	0.0665838554129398	0.0113863098576241	0.0651105853007446
624.9999999999999990	-0.0175962553896607	0.0831062260256150	-0.0135138316228835	0.0798420754550855
625.9999999999999990	0.0029234305014701	0.0964304352059286	0.0052258929718154	0.0939297776220717
626.9999999999999990	0.0118527869502813	0.0911698018047026	0.0151842543850544	0.0880054821609593
627.9999999999999990	0.0146092598420055	0.0882191100752535	0.0166557732394992	0.0848244444195048
628.9999999999999990	0.0238584136409909	0.0883479349554198	0.0256197034734645	0.0855618089876579
629.9999999999999990	0.0287608916246291	0.0833592010113126	0.0305733828584348	0.0806708190918572
630.9999999999999990	0.0304478026853497	0.0799026565181409	0.0318472330799586	0.0769788991912552
631.9999999999999990	0.0352765057981284	0.0734633786603262	0.0369847340268491	0.0710947228803668
632.9999999999999990	0.0320807215697775	0.0694881420627351	0.0345328702276717	0.0670903877672722
633.9999999999999990	0.0345125358071090	0.0527798943719725	0.0366699072702875	0.0502419916242233
634.9999999999999990	0.0116831817476203	0.0552045962373756	0.0136867184159131	0.0528184625842668
635.9999999999999990	0.0137341616123696	0.0710459193042798	0.0166305243229801	0.0685413264456871
636.9999999999999990	0.0280654630834187	0.0650119568520643	0.0296443622008127	0.0613263084273888
637.9999999999999990	0.0158658536877998	0.0677713162064596	0.0175891943762140	0.0647118720182139
638.9999999999999990	0.0108247214212536	0.0818075004080070	0.0156318339590188	0.0772842269475599
639.9999999999999990	-0.0239990749071689	0.0909237897040818	-0.0190441945936160	0.0865341157572020
640.9999999999999990	0.0285022935185315	0.0924741310836128	0.0291281183181434	0.0878181358582666
641.9999999999999990	0.0238757647770986	0.0680664634006872	0.0252702417805788	0.0649719136950601
642.9999999999999990	0.0264407485926649	0.0810673817892103	0.0276760956105408	0.0769393079251135
643.9999999999999990	0.0427550866766358	0.0732466315184362	0.0428460381614758	0.0695535251050213
644.9999999999999990	0.0219279582296259	0.0465162883167552	0.0222662205006467	0.0441505241850568
645.9999999999999990	0.0131502502175283	0.0740826539104834	0.0139296791060473	0.0706326583346314
646.9999999999999990	0.0161918155851809	0.0695131442820083	0.0169541122377380	0.0666605135936541
