Freq (Hz)	ref(Pa^2 rms)	mic1(Pa^2 rms)	mic2(Pa^2 rms)
549.9999999999999990	0.2727663270503961	0.0010155343720236	0.0010395471912729
550.9999999999999990	0.2702168468297666	0.0012680630840435	0.0012647597138666
551.9999999999999990	0.2690904033093185	0.0012207884346643	0.0012450353680797
552.9999999999999990	0.2681487309322700	0.0010805473086357	0.0011366264362246
553.9999999999999990	0.2675818751685908	0.0006542145159338	0.0006467220934264
554.9999999999999990	0.2670959375037690	0.0011841723392622	0.0012105302528827
555.9999999999999990	0.2678263286787161	0.0009619884623448	0.0009966163135405
556.9999999999999990	0.2686371326291783	0.0008604808141390	0.0008975037934012
557.9999999999999990	0.2702129492428623	0.0008097034521007	0.0008108172273225
558.9999999999999990	0.2720781334884101	0.0012654292119293	0.0012708368142759
559.9999999999999990	0.2748733736458705	0.0010547677519276	0.0010642006911973
560.9999999999999990	0.2774271840111887	0.0019337543105965	0.0019310772659473
561.9999999999999990	0.2808363953262731	0.0020128242347970	0.0020463496856404
562.9999999999999990	0.2849736208297008	0.0024220372030132	0.0024785640230306
563.9999999999999990	0.2893314223474307	0.0022199635300618	0.0021937999960475
564.9999999999999990	0.2939652717768712	0.0033389828478857	0.0033674482368956
565.9999999999999990	0.2993464295419738	0.0034184781616421	0.0035027368332646
566.9999999999999990	0.3046591941055409	0.0032229960997809	0.0032954861603005
567.9999999999999990	0.3102995326220185	0.0033632316625598	0.0034014795460915
568.9999999999999990	0.3163406915569210	0.0037406038736534	0.0039185016391555
569.9999999999999990	0.3227487714333447	0.0032245424042548	0.0033484936119601
570.9999999999999990	0.3290444352848684	0.0029786187256883	0.0030981008678125
571.9999999999999990	0.3349261577729497	0.0031387395779878	0.0033012270995702
572.9999999999999990	0.3417843899107249	0.0027161418979338	0.0028707355850706
573.9999999999999990	0.3477032314808335	0.0022296267214112	0.0023424114667929
574.9999999999999990	0.3540885809275824	0.0025122428297618	0.0026216711982483
575.9999999999999990	0.3599394944161782	0.0025403252639590	0.0027008532566629
576.9999999999999990	0.3658465940990721	0.0022121371505768	0.0023446410972734
577.9999999999999990	0.3710464493512667	0.0024831139959706	0.0026004094724143
578.9999999999999990	0.3764582678424991	0.0026083649122038	0.0027882266679513
579.9999999999999990	0.3807255614347311	0.0024305901787997	0.0025572561725249
580.9999999999999990	0.3843508957041899	0.0024459296920628	0.0025419955313009
581.9999999999999990	0.3885690539759497	0.0022764227233467	0.0023169510573205
582.9999999999999990	0.3917818936261966	0.0021713696189692	0.0022019261334710
583.9999999999999990	0.3936343936001669	0.0019420390921411	0.0019482658157563
584.9999999999999990	0.3957125759895225	0.0022018252270474	0.0021966293026165
585.9999999999999990	0.3968520771531571	0.0028302794800396	0.0028584352421871
586.9999999999999990	0.3973640079082806	0.0024678155149051	0.0024942536879362
587.9999999999999990	0.3972976865417952	0.0032977616197145	0.0033801872457751
588.9999999999999990	0.3963658224494064	0.0033096171013855	0.0034412722971370
589.9999999999999990	0.3951351013153578	0.0028060660457481	0.0029134908313531
590.9999999999999990	0.3936486096135363	0.0026532148647500	0.0027390841710750
591.9999999999999990	0.3906032083804167	0.0028219625873544	0.0029318580930248
592.9999999999999990	0.3877492658025614	0.0024394565114708	0.0026159799596820
593.9999999999999990	0.3842785725514282	0.0018679866754373	0.0019726956015289
594.9999999999999990	0.3803498909206219	0.0016186841444731	0.0017309884495506
595.9999999999999990	0.3767710603776373	0.0017630119758498	0.0018803302940687
596.9999999999999990	0.3722878304021032	0.0015273230892435	0.0016205256460554
597.9999999999999990	0.3679159741968657	0.0015830808208173	0.0016738275328902
598.9999999999999990	0.3628814241513088	0.0016171832934919	0.0017443076989903
599.9999999999999990	0.3552228062786991	0.0013514053824662	0.0014302371081499
600.9999999999999990	0.3573858958326775	0.0014168349874678	0.0014891103826750
601.9999999999999990	0.3510460128585980	0.0014755167186787	0.0015872629900055
602.9999999999999990	0.3470160647228052	0.0012268012563566	0.0012970956888631
603.9999999999999990	0.3437498003692193	0.0013351677504214	0.0013817607788800
604.9999999999999990	0.3410705494317825	0.0012912408744299	0.0013633907038937
605.9999999999999990	0.3388695763942953	0.0009818272675071	0.0010300579783156
606.9999999999999990	0.3372478022986250	0.0010565445473827	0.0010831164500481
607.9999999999999990	0.3364275495614068	0.0010697786921029	0.0010895106141926
608.9999999999999990	0.3365698790275653	0.0011572998586641	0.0011981068629991
609.9999999999999990	0.3366675590212210	0.0011463742540867	0.0011464789475197
610.9999999999999990	0.3382629051007431	0.0016036426876196	0.0016397295017594
611.9999999999999990	0.3403905032594880	0.0013670697517538	0.0013902937657404
612.9999999999999990	0.3433730667903209	0.0014155723354929	0.0014509106532898
613.9999999999999990	0.3466385858963172	0.0012802200971749	0.0012412896065731
614.9999999999999990	0.3511251913076673	0.0016288472480618	0.0016246647563993
615.9999999999999990	0.3560514876994570	0.0020788295703590	0.0020570283715694
616.9999999999999990	0.3614508012899371	0.0022380971234937	0.0022443220634093
617.9999999999999990	0.3671115330246177	0.0026328393614844	0.0026886899989536
618.9999999999999990	0.3732320664804928	0.0030748052179060	0.0031847206121375
619.9999999999999990	0.3797330065416389	0.0026074938499359	0.0026769680210361
620.9999999999999990	0.3864680290946217	0.0033587917456662	0.0035085703608171
621.9999999999999990	0.3929401495269005	0.0033384487236653	0.0035138120239142
622.9999999999999990	0.3996088677358766	0.0030033920576654	0.0031967848346895
623.9999999999999990	0.4057131618374523	0.0028863968532584	0.0029548775950299
624.9999999999999990	0.4117291075242314	0.0037253708507892	0.0038587332433699
625.9999999999999990	0.4168758612027652	0.0038744462074307	0.0039904808512570
626.9999999999999990	0.4221432438568488	0.0038016934818772	0.0039642459411026
627.9999999999999990	0.4262688027827899	0.0034141700208576	0.0035000966522257
628.9999999999999990	0.4298219047182979	0.0042045359327879	0.0043040821755757
629.9999999999999990	0.4322512920073344	0.0041519694008235	0.0043449119294816
630.9999999999999990	0.4342794245591475	0.0040249925631604	0.0042078322557600
631.9999999999999990	0.4353867729490123	0.0038862276167642	0.0040885118968031
632.9999999999999990	0.4356831349637032	0.0031446944426395	0.0033297617375560
633.9999999999999990	0.4346719357773566	0.0027743319102646	0.0028839219699163
634.9999999999999990	0.4336516801569935	0.0036721912127949	0.0037958281163468
635.9999999999999990	0.4310045625351854	0.0035279236178768	0.0036967140064015
636.9999999999999990	0.4282014249240932	0.0039527832633198	0.0041386758457913
637.9999999999999990	0.4246865302898790	0.0041553380446624	0.0043496919041011
638.9999999999999990	0.4205143995868187	0.0040439571987450	0.0042837223475767
639.9999999999999990	0.4164387577259883	0.0037286712926003	0.0039491826281200
640.9999999999999990	0.4120502747193845	0.0038817296639987	0.0040958989386865
641.9999999999999990	0.4079292264752555	0.0038728989303441	0.0041199754763686
642.9999999999999990	0.4032465787866720	0.0033994754180614	0.0036186013730975
643.9999999999999990	0.3993860783064230	0.0030635203870965	0.0032351577990137
644.9999999999999990	0.3954535326255826	0.0031149048240382	0.0033448911329193
645.9999999999999990	0.3924510569215386	0.0024139210733202	0.0026671304669176
646.9999999999999990	0.3899913379187897	0.0016996462217337	0.0018435161344349
647.9999999999999990	0.3884921771418097	0.0017451965417568	0.0018737011435520
648.9999999999999990	0.3877951250306592	0.0014992423339016	0.0016336782112430
649.9999999999999990	0.3878513940642900	0.0016151410588255	0.0017179367803143
650.9999999999999990	0.3886956258980322	0.0015287949118596	0.0016253570381443
651.9999999999999990	0.3911591694717247	0.0015195083148962	0.0016331250169354
652.9999999999999990	0.3945782162746886	0.0012074141748194	0.0012605392531627
653.9999999999999990	0.3977337951737336	0.0012315417025008	0.0012779749442332
654.9999999999999990	0.4026733682473050	0.0013304320682051	0.0013944082282872
655.9999999999999990	0.4078724249632966	0.0014024868647396	0.0014689495087135
656.9999999999999990	0.4141842090977318	0.0015754143259839	0.0016483412885179
657.9999999999999990	0.4204415525162045	0.0015111699871311	0.0015751872145523
658.9999999999999990	0.4258844712044573	0.0019240605453652	0.0019004512798696
659.9999999999999990	0.4344117022652018	0.0024292941451058	0.0024946648449241
660.9999999999999990	0.4421435311486446	0.0019447482090562	0.0019818794046129
661.9999999999999990	0.4471794867913935	0.0019807118952192	0.0019866858020370
662.9999999999999990	0.4530265386457424	0.0023028370577591	0.0023264899811361
663.9999999999999990	0.4586165327322798	0.0023080605975544	0.0023392091689962
664.9999999999999990	0.4631753230635451	0.0029232296379358	0.0029784461196615
665.9999999999999990	0.4670625188283168	0.0027246584079504	0.0028253492026942
666.9999999999999990	0.4696097724223193	0.0028323709531325	0.0028921570539651
667.9999999999999990	0.4715115946848529	0.0029825600825872	0.0031067293269015
668.9999999999999990	0.4722105028345485	0.0032307294811598	0.0033386188776473
669.9999999999999990	0.4722894005910147	0.0030406821750279	0.0032233265224013
670.9999999999999990	0.4707238624695119	0.0027029091635154	0.0028650438070856
671.9999999999999990	0.4686881314009762	0.0019945415902638	0.0020827428389513
672.9999999999999990	0.4655727424785624	0.0026158211213682	0.0027064561008704
673.9999999999999990	0.4619900777207869	0.0021321825114320	0.0022899057180372
674.9999999999999990	0.4577488918318384	0.0019505677119592	0.0020512002737313
675.9999999999999990	0.4536151775472536	0.0022294017916422	0.0023165935282793
676.9999999999999990	0.4492071861615300	0.0025833836946819	0.0027109185199730
677.9999999999999990	0.4444240069014058	0.0026417261362023	0.0028421555187698
678.9999999999999990	0.4407312098797512	0.0027082505213311	0.0028236112205917
679.9999999999999990	0.4375518766238541	0.0031593124397769	0.0033649102399862
680.9999999999999990	0.4348110178262138	0.0026501676225995	0.0028067463269085
681.9999999999999990	0.4328790264940577	0.0024950512824187	0.0025751767617382
682.9999999999999990	0.4315420277451089	0.0035035644503540	0.0036165912587732
683.9999999999999990	0.4319919415751176	0.0029876930747692	0.0031319563079526
684.9999999999999990	0.4336253407656147	0.0031971846415608	0.0033085957029626
685.9999999999999990	0.4362524633179743	0.0035892498607607	0.0036919320110900
686.9999999999999990	0.4391640651891474	0.0037114872560178	0.0039132701617778
687.9999999999999990	0.4441895840172870	0.0037535439264659	0.0038858812584940
688.9999999999999990	0.4494085883315968	0.0041033045421386	0.0043277523798897
689.9999999999999990	0.4556296217445515	0.0040926298151502	0.0043493644316077
690.9999999999999990	0.4622151903606701	0.0038566094899269	0.0041115315979252
691.9999999999999990	0.4691337093627542	0.0034076354098848	0.0036061921054034
692.9999999999999990	0.4759262904961037	0.0037704462917489	0.0039726826974537
693.9999999999999990	0.4828178198032869	0.0037935168673333	0.0040541233511744
694.9999999999999990	0.4890151162699707	0.0036419083476472	0.0039454018278918
695.9999999999999990	0.4949712338350275	0.0029511494716523	0.0031708508189032
696.9999999999999990	0.4995487535044377	0.0027713717634010	0.0029196845912332
697.9999999999999990	0.5031831805012211	0.0026871434119546	0.0027806494981085
698.9999999999999990	0.5060156404969355	0.0030369010182545	0.0030812399559856
699.9999999999999990	0.5070315675053816	0.0028876018889854	0.0030197433529060
700.9999999999999990	0.5073600999717504	0.0027294768204102	0.0028105703766802
701.9999999999999990	0.5068809439435229	0.0028259163689352	0.0028960322219025
702.9999999999999990	0.5043407881041718	0.0028142911152622	0.0028763004846263
703.9999999999999990	0.5018067055505010	0.0023210998149627	0.0023505276796768
704.9999999999999990	0.4977996548776016	0.0027460795633371	0.0027697900310576
705.9999999999999990	0.4938743648802565	0.0029414137482511	0.0030407280728719
