549.9999999999999990	-0.0422900289865926	-0.0542257246010606	-0.0489487689312037	-0.0512797391605382
550.9999999999999990	-0.0337279973257375	-0.0603586147486139	-0.0359750787124520	-0.0590960553303708
551.9999999999999990	-0.0415515506035697	-0.0531180456544306	-0.0441335626531473	-0.0518919772444407
552.9999999999999990	-0.0485192508979658	-0.0411172945728887	-0.0521673890199428	-0.0391630282452308
553.9999999999999990	-0.0282032814641219	-0.0412452022956802	-0.0310048139586373	-0.0389598576010686
554.9999999999999990	-0.0382577130073649	-0.0545669266264421	-0.0413220485427967	-0.0532312337869732
555.9999999999999990	-0.0403318241628176	-0.0443822957309504	-0.0437648605316105	-0.0425719563916472
556.9999999999999990	-0.0396234266074364	-0.0408789810372099	-0.0434525056967950	-0.0387338226844725
557.9999999999999990	-0.0247700227727178	-0.0491451708010834	-0.0280020899204362	-0.0475045484700948
558.9999999999999990	-0.0303951672535776	-0.0611639649876902	-0.0336510355026196	-0.0596248730010123
559.9999999999999990	-0.0296996827786046	-0.0545246771808187	-0.0333948103889461	-0.0527213987592017
560.9999999999999990	-0.0283465940724641	-0.0788288334797734	-0.0314824588319988	-0.0776306762562057
561.9999999999999990	-0.0381515976823660	-0.0756944604073467	-0.0418329381535895	-0.0745462781395371
562.9999999999999990	-0.0496211095521530	-0.0777787973028793	-0.0543245406670568	-0.0759042477174573
563.9999999999999990	-0.0413416239029092	-0.0772313364620392	-0.0449954262308633	-0.0745597625463174
564.9999999999999990	-0.0619177513674261	-0.0867687285478142	-0.0655902244633814	-0.0846031962547340
565.9999999999999990	-0.0725992079721299	-0.0784266246386908	-0.0770075498857346	-0.0759808694862999
566.9999999999999990	-0.0771861694640924	-0.0679891705624295	-0.0814420730277786	-0.0646952016454293
567.9999999999999990	-0.0785590194118635	-0.0683329485160819	-0.0817688852636958	-0.0654088011969420
568.9999999999999990	-0.0905062202954305	-0.0602940320021924	-0.0951257835898953	-0.0577975590729463
569.9999999999999990	-0.0870639663513746	-0.0491325243286432	-0.0911425411708487	-0.0455142972979267
570.9999999999999990	-0.0836028701749326	-0.0454319659369758	-0.0873429251654103	-0.0422849271789390
571.9999999999999990	-0.0865335431078265	-0.0434065059575640	-0.0907739290492407	-0.0402186429493734
572.9999999999999990	-0.0832612114408409	-0.0318621442726728	-0.0872250769129924	-0.0281400317892135
573.9999999999999990	-0.0738887655130629	-0.0309011039125246	-0.0775811026933323	-0.0268350054161897
574.9999999999999990	-0.0756242685048475	-0.0371090999258968	-0.0791741081190766	-0.0337181594234214
575.9999999999999990	-0.0781280035437680	-0.0309041461143356	-0.0822704943454127	-0.0271456216903003
576.9999999999999990	-0.0729666881768639	-0.0268886190604125	-0.0768286864966315	-0.0225122599638219
577.9999999999999990	-0.0749443441584858	-0.0328143186348646	-0.0787116825521185	-0.0285339227429629
578.9999999999999990	-0.0789257621448706	-0.0264609973705295	-0.0831961306806152	-0.0220429854968539
579.9999999999999990	-0.0758620358622692	-0.0250956594381362	-0.0796671546252742	-0.0192592579512057
580.9999999999999990	-0.0768570726175942	-0.0214140051818103	-0.0797912134858009	-0.0157903097092624
581.9999999999999990	-0.0721676213184262	-0.0255775488800796	-0.0745559044696949	-0.0202289989536424
582.9999999999999990	-0.0715767915561964	-0.0204997036524253	-0.0734006907553730	-0.0152998982654559
583.9999999999999990	-0.0643066407411588	-0.0282888367564977	-0.0661061302024834	-0.0241251719476592
584.9999999999999990	-0.0657771585065962	-0.0352867959967996	-0.0677578470937467	-0.0311343038894118
