Freq (Hz)	Coh_mic1/ref	Coh_mic2/ref
549.9999999999999990	0.3687540714411208	0.3408550900856311
550.9999999999999990	0.7610950530999268	0.7409121777452156
551.9999999999999990	0.9048989015196971	0.8968622535869381
552.9999999999999990	0.8848612859149091	0.8831339801231642
553.9999999999999990	0.7484451451795923	0.7264200651238946
554.9999999999999990	0.9200881830059249	0.9152887279415803
555.9999999999999990	0.9308886474262928	0.9192108047242356
556.9999999999999990	0.8046626757104276	0.7883162544618401
557.9999999999999990	0.8128919418300828	0.7938958472591576
558.9999999999999990	0.8964086652700459	0.8874587713190080
559.9999999999999990	0.8729941744677520	0.8568269252041857
560.9999999999999990	0.8484056744043731	0.8346486271872351
561.9999999999999990	0.9048016865744960	0.8993564918359215
562.9999999999999990	0.9258082303954472	0.9200925169112962
563.9999999999999990	0.9766212637165234	0.9728297324893894
564.9999999999999990	0.9623001810263621	0.9610547414679620
565.9999999999999990	0.9767907279095012	0.9743597241972792
566.9999999999999990	0.9788312920803408	0.9781419625606743
567.9999999999999990	0.9715982306095393	0.9700216312347831
568.9999999999999990	0.9734493942779479	0.9719560006643621
569.9999999999999990	0.9644931604504421	0.9634760759247358
570.9999999999999990	0.9774844567987385	0.9763076967516129
571.9999999999999990	0.9823699552523718	0.9814541931180997
572.9999999999999990	0.9816680575205029	0.9804741820857064
573.9999999999999990	0.9654156531803523	0.9650437669809032
574.9999999999999990	0.9747572629375743	0.9723486028139698
575.9999999999999990	0.9721674611336808	0.9704518065793277
576.9999999999999990	0.9817921035726643	0.9802201172305242
577.9999999999999990	0.9731175509109714	0.9721173555652465
578.9999999999999990	0.9792142769943316	0.9768043430390912
579.9999999999999990	0.9786939117669027	0.9761572556872418
580.9999999999999990	0.9671437127797377	0.9639023734213102
581.9999999999999990	0.9497122045520408	0.9436441833865984
582.9999999999999990	0.9712035831708158	0.9682516090040866
583.9999999999999990	0.9606212068712795	0.9550770612995914
584.9999999999999990	0.9288144143913840	0.9210242384994402
585.9999999999999990	0.9357987975404440	0.9280600820131614
586.9999999999999990	0.9531997633756307	0.9498741832560422
587.9999999999999990	0.9767589255904668	0.9740097346990704
588.9999999999999990	0.9851520978022577	0.9836974920263927
589.9999999999999990	0.9785715630347207	0.9786059500077134
590.9999999999999990	0.9884885884641437	0.9870895117852811
591.9999999999999990	0.9840539582864315	0.9823108282847696
592.9999999999999990	0.9656618706921110	0.9638508670714263
593.9999999999999990	0.9518460706380184	0.9497097678766200
594.9999999999999990	0.9125183711529643	0.9082706661350336
595.9999999999999990	0.9190409671792185	0.9134221015941704
596.9999999999999990	0.9006506596753877	0.8951684171358129
597.9999999999999990	0.9558241579653943	0.9560111358662653
598.9999999999999990	0.9576827549929604	0.9551841629817749
599.9999999999999990	0.8994355706343390	0.8981517182820786
600.9999999999999990	0.9084505782146262	0.9081338727862778
601.9999999999999990	0.9357497822827560	0.9333693625347751
602.9999999999999990	0.9474502385410264	0.9470901817291925
603.9999999999999990	0.9271376457798414	0.9256480453604892
604.9999999999999990	0.9728654407822443	0.9720628258786410
605.9999999999999990	0.9551857022778537	0.9522137610163707
606.9999999999999990	0.9298162692646572	0.9241744526722190
607.9999999999999990	0.9531910999144461	0.9516771972061988
608.9999999999999990	0.9288251234490543	0.9252482875154424
609.9999999999999990	0.9114259170658764	0.9065557608231296
