Freq (Hz)	Coh_V2/V1
5.0000000000000000	0.9107922078455214
6.0000000000000000	0.9168498935133601
7.0000000000000000	0.9554008731790713
8.0000000000000000	0.9746591642121551
9.0000000000000000	0.9767468484448896
10.0000000000000000	0.9843870647349755
11.0000000000000000	0.9805687572987950
12.0000000000000000	0.9853561805219430
13.0000000000000000	0.9893158747798730
14.0000000000000000	0.9822017253782823
15.0000000000000000	0.9923000609082332
16.0000000000000000	0.9910690241472793
17.0000000000000000	0.9896468728268528
18.0000000000000000	0.9937862240068136
19.0000000000000000	0.9926969530847192
20.0000000000000000	0.9914835122392267
21.0000000000000000	0.9825561338826958
22.0000000000000000	0.9875229972759348
23.0000000000000000	0.9913936221690433
24.0000000000000000	0.9841951080485165
25.0000000000000000	0.9789042275294642
26.0000000000000000	0.9734322431938678
27.0000000000000000	0.9678668735709400
28.0000000000000000	0.9837325587130430
29.0000000000000000	0.9793027433932694
30.0000000000000000	0.9781126170214146
31.0000000000000000	0.9024222896773986
32.0000000000000000	0.9529408655959460
33.0000000000000000	0.9931775714939368
34.0000000000000000	0.9943483232890820
35.0000000000000000	0.9935861625392837
36.0000000000000000	0.9951611316912756
37.0000000000000000	0.9975133672346899
38.0000000000000000	0.9970584943396267
39.0000000000000000	0.9959789806609027
40.0000000000000000	0.9973303561764906
41.0000000000000000	0.9976202898600689
42.0000000000000000	0.9977171895150438
43.0000000000000000	0.9979280213128422
44.0000000000000000	0.9981537534144767
45.0000000000000000	0.9986329102493008
46.0000000000000000	0.9984610528995850
47.0000000000000000	0.9986064742709118
48.0000000000000000	0.9987949885522450
49.0000000000000000	0.9978021251178326
50.0000000000000000	0.9964900256701492
51.0000000000000000	0.9978289461548044
52.0000000000000000	0.9981713847555340
53.0000000000000000	0.9984205999089012
54.0000000000000000	0.9968735717507171
55.0000000000000000	0.9989468080675736
56.0000000000000000	0.9983663054655705
57.0000000000000000	0.9977082048632654
58.0000000000000000	0.9982864230779520
59.0000000000000000	0.9980379270223182
60.0000000000000000	0.9978981151526882
61.0000000000000000	0.9967382404644181
62.0000000000000000	0.9970362638758453
63.0000000000000000	0.9985629270820847
64.0000000000000000	0.9980920543422785
65.0000000000000000	0.9958688416693146
66.0000000000000000	0.9963995711139002
67.0000000000000000	0.9955188993861149
68.0000000000000000	0.9976118779645078
69.0000000000000000	0.9984396360322704
70.0000000000000000	0.9966470602520731
71.0000000000000000	0.9929820035354900
72.0000000000000000	0.9951661454926852
73.0000000000000000	0.9957729365360702
74.0000000000000000	0.9927592753139166
75.0000000000000000	0.9884313882705833
76.0000000000000000	0.9887119247514835
77.0000000000000000	0.9737509723496384
