Freq (Hz)	mic(Pa^2 rms)	ref(Pa^2 rms)
471.0000000000000000	0.4723548202830495	0.0000145403195417
472.0000000000000000	0.4817022110209372	0.0000138526350790
473.0000000000000000	0.6017057791346685	0.0000164780103619
474.0000000000000000	0.7396033455278748	0.0000190425027888
475.0000000000000000	0.5318065977135651	0.0000132672886469
476.0000000000000000	0.4650366000262294	0.0000109759935631
477.0000000000000000	0.5941259556819951	0.0000127188815265
478.0000000000000000	0.3785603237499811	0.0000090153718630
479.0000000000000000	0.3485235589740768	0.0000080841747680
480.0000000000000000	0.5077570547736858	0.0000107962603763
481.0000000000000000	0.4342069937857451	0.0000081904043839
482.0000000000000000	0.4567977522545998	0.0000087944784148
483.0000000000000000	0.6299871632708596	0.0000110902770815
484.0000000000000000	0.6196228564394393	0.0000100329171729
485.0000000000000000	0.5941171388235856	0.0000092078824530
486.0000000000000000	0.4603287437408070	0.0000077701902750
487.0000000000000000	0.6933314607171299	0.0000130988579767
488.0000000000000000	0.4589745155556694	0.0000093223466754
489.0000000000000000	0.4003711819600674	0.0000129361376652
490.0000000000000000	0.5190033328351007	0.0000173799233990
491.0000000000000000	0.2943202391155522	0.0000103260990105
492.0000000000000000	0.3067890385853803	0.0000126722001875
493.0000000000000000	0.4450139398510559	0.0000162622460501
494.0000000000000000	0.5501498943411114	0.0000162636012847
495.0000000000000000	0.4501492723860615	0.0000115842229992
496.0000000000000000	0.2636990491106969	0.0000058989561955
497.0000000000000000	0.3838828166205006	0.0000079400523139
498.0000000000000000	0.6881012483545687	0.0000143211529415
499.0000000000000000	0.7545922658739492	0.0000162118787503
500.0000000000000000	0.6343416292808427	0.0000138936236563
501.0000000000000000	0.4979584255570423	0.0000114324737607
502.0000000000000000	0.4726145123071632	0.0000112736199271
503.0000000000000000	0.5807827793524141	0.0000152832982359
504.0000000000000000	0.3456748669518542	0.0000098610319968
505.0000000000000000	0.3961656276364728	0.0000113315547255
506.0000000000000000	0.4252258074860966	0.0000118422123604
507.0000000000000000	0.5914187741593022	0.0000152643401157
508.0000000000000000	0.2978692757305761	0.0000071943815045
509.0000000000000000	0.4688216681892755	0.0000089438665141
510.0000000000000000	0.6621402194063357	0.0000121276712483
511.0000000000000000	0.9078150582697759	0.0000153099738996
512.0000000000000000	1.0888602551560764	0.0000186656732113
513.0000000000000000	0.8254319070690546	0.0000131049817946
514.0000000000000000	0.7081090715956421	0.0000121687345975
515.0000000000000000	0.8038858957935722	0.0000150931628138
516.0000000000000000	0.5681110017283275	0.0000122444166701
517.0000000000000000	0.5525244658961087	0.0000138932103669
518.0000000000000000	0.4446241313473092	0.0000129733277599
519.0000000000000000	0.4124071774071199	0.0000116708460021
520.0000000000000000	0.5857905561056527	0.0000177688588082
521.0000000000000000	0.5870631326353863	0.0000175250954598
522.0000000000000000	0.3457714342021340	0.0000111785975528
523.0000000000000000	0.3084795246090274	0.0000125285029539
524.0000000000000000	0.4542840412824345	0.0000198238990914
525.0000000000000000	0.3531272183574376	0.0000177024270502
526.0000000000000000	0.4113823378989909	0.0000199770159135
527.0000000000000000	0.2329923168509083	0.0000127615891488
528.0000000000000000	0.2899996862055487	0.0000176841354357
528.9999999999999990	0.4123711440679577	0.0000266812498633
529.9999999999999990	0.3720232293171090	0.0000255836571313
530.9999999999999990	0.1691711206808044	0.0000112055237279
531.9999999999999990	0.1208693519758470	0.0000093849700125
532.9999999999999990	0.1425176458339870	0.0000147745676658
533.9999999999999990	0.2250726728326304	0.0000205401941357
534.9999999999999990	0.2624652764317552	0.0000184346099664
535.9999999999999990	0.3049171575139784	0.0000202174056672
536.9999999999999990	0.3313948206493540	0.0000222584631616
537.9999999999999990	0.3795843855311485	0.0000203636031587
538.9999999999999990	0.2039850872278347	0.0000085923537157
539.9999999999999990	0.4239066377848104	0.0000138745207526
540.9999999999999990	0.2869382100328195	0.0000117841960957
541.9999999999999990	0.1624113019915142	0.0000075247469512
542.9999999999999990	0.2071456998511309	0.0000076322375313
543.9999999999999990	0.2688255200303059	0.0000106368805989
544.9999999999999990	0.5000000537414576	0.0000156810417903
545.9999999999999990	0.4143869499155873	0.0000116606438410
546.9999999999999990	0.6681721382551340	0.0000201889100945
547.9999999999999990	0.6011917066684942	0.0000176865744415
548.9999999999999990	0.4063133656522863	0.0000115936780572
549.9999999999999990	0.4493453760516687	0.0000112875302658
550.9999999999999990	0.4502265073624537	0.0000118165325406
551.9999999999999990	0.4799741658311406	0.0000124773452915
552.9999999999999990	0.7732388497897708	0.0000177704864216
553.9999999999999990	0.8320229554271401	0.0000183300450274
554.9999999999999990	0.5072072064803455	0.0000108257406687
555.9999999999999990	0.7584906966342523	0.0000139805019678
556.9999999999999990	0.9723562048377200	0.0000157996342323
557.9999999999999990	0.9813008324401338	0.0000143320116914
558.9999999999999990	0.4575792479427104	0.0000064758489032
559.9999999999999990	0.6272477646986936	0.0000095335104376
560.9999999999999990	0.7407759512474337	0.0000117693618850
561.9999999999999990	0.7102964243599366	0.0000108425633720
562.9999999999999990	0.8074080868651302	0.0000120890009988
563.9999999999999990	0.5384925357253937	0.0000083444673779
564.9999999999999990	0.4145607804208490	0.0000061022040999
565.9999999999999990	0.7176224727751043	0.0000102666059486
566.9999999999999990	0.9853350454405770	0.0000137292458224
567.9999999999999990	0.7490874445484353	0.0000100959506575
568.9999999999999990	0.8140026963100915	0.0000116907546878
569.9999999999999990	0.6596450551988141	0.0000094626885446
570.9999999999999990	0.9933990418055325	0.0000148839021595
571.9999999999999990	0.8450707883891735	0.0000139702347258
572.9999999999999990	0.4692550178226568	0.0000085798545416
573.9999999999999990	0.4291473009162180	0.0000088167405153
574.9999999999999990	0.4756788064360966	0.0000108038437920
575.9999999999999990	0.2855974772260467	0.0000064881542910
576.9999999999999990	0.5285665421532374	0.0000121062987838
577.9999999999999990	0.7181743301661927	0.0000158420011319
578.9999999999999990	0.7080471305683271	0.0000136252577746
579.9999999999999990	1.0528098346955301	0.0000183682451761
580.9999999999999990	0.9649545476584015	0.0000163485168327
581.9999999999999990	0.5416181996432672	0.0000076995498709
582.9999999999999990	1.0725725842728062	0.0000147698895304
583.9999999999999990	0.7674389882504032	0.0000102386147964
584.9999999999999990	0.6829325293071958	0.0000085114069790
585.9999999999999990	0.4656439087737753	0.0000057099491079
586.9999999999999990	0.6749123174160940	0.0000078885672403
587.9999999999999990	0.7211102194613739	0.0000082806886202
588.9999999999999990	1.4745443789489774	0.0000163251897088
589.9999999999999990	1.3955383188892478	0.0000144609668131
590.9999999999999990	1.0137473049989587	0.0000097630720261
591.9999999999999990	1.6846620558378163	0.0000156950835855
592.9999999999999990	1.5392634352353645	0.0000142305368431
593.9999999999999990	0.9737444268520716	0.0000083135583692
594.9999999999999990	1.1988550159380487	0.0000100904612568
595.9999999999999990	1.6187249235227774	0.0000134994777585
596.9999999999999990	1.0842279288394951	0.0000093997780337
597.9999999999999990	1.5940045749246772	0.0000141209317357
598.9999999999999990	1.3380644839439841	0.0000126512946033
599.9999999999999990	0.7505809427543754	0.0000084569498774
600.9999999999999990	0.5055448144102399	0.0000061929924766
601.9999999999999990	0.3071319544535870	0.0000039533271590
602.9999999999999990	0.4360165596883954	0.0000052050821606
603.9999999999999990	0.7470253904448635	0.0000096926309165
604.9999999999999990	1.1282682463348990	0.0000157243248746
605.9999999999999990	0.9503360979259586	0.0000137481008506
606.9999999999999990	1.0610257263907994	0.0000167727109520
607.9999999999999990	0.7979813520790955	0.0000133996834988
608.9999999999999990	0.5584444865296636	0.0000095707678188
609.9999999999999990	0.7962501449816095	0.0000122046221985
610.9999999999999990	1.1350596859680324	0.0000151318857939
611.9999999999999990	0.8864545346565830	0.0000111644529714
612.9999999999999990	0.8388979307716703	0.0000075432621899
613.9999999999999990	0.9729473749011603	0.0000079060509426
614.9999999999999990	0.7522612453232779	0.0000054358959533
615.9999999999999990	1.6857917517561973	0.0000117396562164
616.9999999999999990	1.4165319328244634	0.0000096525829058
617.9999999999999990	2.3126260498621605	0.0000148229338489
618.9999999999999990	2.7821230295518458	0.0000175811117406
619.9999999999999990	2.5877405811692165	0.0000166976664639
620.9999999999999990	2.0943857862799495	0.0000133610776693
621.9999999999999990	1.4507471361785447	0.0000085858397091
622.9999999999999990	1.5366630633270182	0.0000090383345523
623.9999999999999990	1.3010259140226064	0.0000072209915861
624.9999999999999990	1.4364116229185491	0.0000078270144011
625.9999999999999990	1.7195917716988081	0.0000087816032146
626.9999999999999990	2.3657108105658260	0.0000119810874703
627.9999999999999990	2.0918778692962405	0.0000107945568215
628.9999999999999990	1.3838568157908344	0.0000068384954634
629.9999999999999990	2.7443544396358948	0.0000137773214211
630.9999999999999990	3.4789773631783603	0.0000174990718526
631.9999999999999990	2.3266045158326500	0.0000115910910271
632.9999999999999990	1.3265017623530189	0.0000065470225946
633.9999999999999990	1.3519696644177439	0.0000061452918707
634.9999999999999990	2.5362596896392917	0.0000112201368165
635.9999999999999990	2.1252495687342421	0.0000095861665264
636.9999999999999990	2.1130539735738836	0.0000094677623472
637.9999999999999990	2.9354768867971392	0.0000132678261586
638.9999999999999990	3.1224652826475943	0.0000141044140140
639.9999999999999990	2.5966491114956609	0.0000112080455764
640.9999999999999990	3.0331866849303468	0.0000122740012970
641.9999999999999990	1.7987393585944260	0.0000074128788801
642.9999999999999990	1.7620902770935252	0.0000072330740108
643.9999999999999990	2.3930677341573090	0.0000102202506378
644.9999999999999990	2.8205719559386435	0.0000120610969571
645.9999999999999990	2.7046931353535113	0.0000116306828008
646.9999999999999990	2.8569326412191747	0.0000119134500295
647.9999999999999990	4.7880464884109521	0.0000195895844749
648.9999999999999990	3.9346065148975682	0.0000150475359013
649.9999999999999990	3.2790062636746411	0.0000121404257324
650.9999999999999990	2.6207254030453955	0.0000095794500366
651.9999999999999990	2.0536729887257326	0.0000076781385474
652.9999999999999990	2.5232154668791709	0.0000096276394510
653.9999999999999990	1.9872011397457563	0.0000084565114667
654.9999999999999990	3.1241357765288003	0.0000139789243908
655.9999999999999990	2.3072901506269683	0.0000111022491183
656.9999999999999990	0.9617297594617169	0.0000048241269984
657.9999999999999990	2.4029167479733111	0.0000118854209867
658.9999999999999990	2.0943320406149115	0.0000105168479877
659.9999999999999990	1.7273310866479765	0.0000092657871718
660.9999999999999990	1.8938145162487405	0.0000112767579323
661.9999999999999990	1.3157972342641704	0.0000089425556188
662.9999999999999990	1.1278000042086573	0.0000077286193508
663.9999999999999990	1.3570590428018292	0.0000090141672187
664.9999999999999990	2.1297161633750994	0.0000134408996039
665.9999999999999990	2.0003686963888709	0.0000123742702140
666.9999999999999990	1.5554630585512226	0.0000091150576158
667.9999999999999990	1.5137260721379377	0.0000080983653352
668.9999999999999990	3.2023752971467259	0.0000151437817884
669.9999999999999990	4.0418723797111564	0.0000184984517088
670.9999999999999990	2.9745691908034173	0.0000127718244792
671.9999999999999990	3.2139930623130168	0.0000150901445273
672.9999999999999990	2.8930600128716337	0.0000138093071565
673.9999999999999990	3.0996086735378023	0.0000143304969638
674.9999999999999990	2.6526180843639024	0.0000131196444378
675.9999999999999990	2.7906161772130047	0.0000132978574967
676.9999999999999990	2.2068570473971776	0.0000102371736202
677.9999999999999990	3.4828786640053835	0.0000156911664156
678.9999999999999990	3.0610108727171936	0.0000135175625616
679.9999999999999990	2.3498679367871578	0.0000101592006262
680.9999999999999990	2.6380868848796362	0.0000116382390875
681.9999999999999990	2.8460044088520817	0.0000132777210903
682.9999999999999990	4.0006040411928359	0.0000191093965442
683.9999999999999990	3.4795113157779425	0.0000173428664484
684.9999999999999990	1.1414704917071070	0.0000061691161317
685.9999999999999990	1.3047063238709915	0.0000072370978436
686.9999999999999990	2.7789219571742705	0.0000158594409225
687.9999999999999990	3.3300267673550783	0.0000197770136340
688.9999999999999990	3.1129130392988840	0.0000197865298844
689.9999999999999990	1.4706582755306834	0.0000101592884663
690.9999999999999990	1.7324622741660196	0.0000128731627917
691.9999999999999990	1.9618924498099362	0.0000134912771118
692.9999999999999990	1.9859198112405845	0.0000131071863357
693.9999999999999990	1.9861574845943353	0.0000128194140858
694.9999999999999990	2.9059963960687765	0.0000169920313498
695.9999999999999990	2.8277253344391093	0.0000162525225578
696.9999999999999990	1.8098989539836683	0.0000101935828928
697.9999999999999990	2.2132787335735360	0.0000123964209592
698.9999999999999990	2.2041788631213493	0.0000140110040780
699.9999999999999990	0.8564483647961894	0.0000062877204969
700.9999999999999990	0.8072223843754053	0.0000068931151048
701.9999999999999990	0.5619129306253891	0.0000053247015789
702.9999999999999990	0.7084817293461263	0.0000080086501747
703.9999999999999990	0.8322481300010146	0.0000108443754603
704.9999999999999990	0.7087094890060395	0.0000102680213441
705.9999999999999990	0.6338206181554200	0.0000102144735063
706.9999999999999990	0.9049714213734286	0.0000146814566398
707.9999999999999990	0.4548285124183148	0.0000075537143539
708.9999999999999990	0.7699946936703397	0.0000127738309268
709.9999999999999990	1.2407051249579950	0.0000208228123092
710.9999999999999990	0.8922893616908356	0.0000153670539877
711.9999999999999990	0.3937915789560166	0.0000063103981129
712.9999999999999990	0.8343128279084289	0.0000128953424816
713.9999999999999990	0.9546288383932229	0.0000138492494551
714.9999999999999990	0.5910116810008443	0.0000087361792702
715.9999999999999990	0.7213362889212905	0.0000107550249043
716.9999999999999990	0.6068564370037524	0.0000095087671253
717.9999999999999990	0.6288856238533944	0.0000100253260065
718.9999999999999990	0.8452504889819471	0.0000125220685334
719.9999999999999990	0.2922634891922534	0.0000039105559490
720.9999999999999990	1.0342034283666899	0.0000131485160447
721.9999999999999990	0.9236588533821749	0.0000119489766951
722.9999999999999990	0.9755372331666978	0.0000110119588356
723.9999999999999990	1.0320690128275138	0.0000104193560043
724.9999999999999990	0.9025980147339453	0.0000083482493235
725.9999999999999990	0.7443651646653409	0.0000065412327638
726.9999999999999990	1.0097547836068734	0.0000083261256275
727.9999999999999990	1.2741397822525360	0.0000104436242649
728.9999999999999990	1.2940040732664333	0.0000107056400504
729.9999999999999990	0.8904943543619815	0.0000075791122169
730.9999999999999990	1.0674202930847050	0.0000097867636375
731.9999999999999990	1.8932224614238677	0.0000177753317594
732.9999999999999990	1.2610471017119214	0.0000120870923374
733.9999999999999990	1.0479128365116506	0.0000097445853818
734.9999999999999990	1.0070783875880713	0.0000092929055438
735.9999999999999990	1.0465171097513948	0.0000098665471229
736.9999999999999990	0.8996314955590344	0.0000094350432856
737.9999999999999990	1.0200427007647450	0.0000111919893509
738.9999999999999990	1.0153730921838582	0.0000110654801001
739.9999999999999990	0.8154469443881146	0.0000096446170338
740.9999999999999990	0.7762671790852050	0.0000091696392681
741.9999999999999990	0.5892527866807703	0.0000071127287094
742.9999999999999990	0.8064089872467642	0.0000100871624940
743.9999999999999990	0.5159338930546424	0.0000064342191130
744.9999999999999990	0.4944991281226285	0.0000063842206403
745.9999999999999990	0.6322959135985151	0.0000074587816902
746.9999999999999990	0.5687103911336319	0.0000065705521465
747.9999999999999990	0.7625071905229663	0.0000089181207194
748.9999999999999990	0.9231268462544348	0.0000118801446011
749.9999999999999990	0.5202524842585021	0.0000066398136757
750.9999999999999990	0.6258219369378507	0.0000063463497767
751.9999999999999990	1.2685242643581109	0.0000113639714341
752.9999999999999990	0.8126917359404981	0.0000079228402696
753.9999999999999990	0.7585149984347227	0.0000068654734325
754.9999999999999990	0.6011341271810313	0.0000059540232079
755.9999999999999990	0.9825650905651415	0.0000104958606029
756.9999999999999990	1.2172892897481540	0.0000136939954429
757.9999999999999990	1.0291025442500055	0.0000124506939588
758.9999999999999990	0.8149922508079431	0.0000103196557580
759.9999999999999990	0.9583573107758170	0.0000117776162265
760.9999999999999990	1.0294937749902044	0.0000100756475771
761.9999999999999990	1.8353688123386860	0.0000180434861081
762.9999999999999990	1.9014540664498056	0.0000181113654957
763.9999999999999990	1.6488604194448495	0.0000144686697395
764.9999999999999990	1.1313131271640280	0.0000093590532105
765.9999999999999990	0.4818890542748936	0.0000038633030924
766.9999999999999990	0.8934455286690923	0.0000061403394024
767.9999999999999990	1.5971945530183815	0.0000132179565417
768.9999999999999990	1.7053032274200040	0.0000142666679687
769.9999999999999990	1.3155838315576649	0.0000109084256168
770.9999999999999990	1.8319148825805391	0.0000154065145486
771.9999999999999990	1.8982521340741745	0.0000161437893982
772.9999999999999990	1.2325733227797171	0.0000112984031748
773.9999999999999990	0.8932951957761974	0.0000080370909436
774.9999999999999990	0.5596007396202819	0.0000051540487642
775.9999999999999990	0.8935001468569382	0.0000089120981413
776.9999999999999990	1.0745952820441100	0.0000114601295544
777.9999999999999990	0.9470528459674444	0.0000103748584965
778.9999999999999990	1.6641083158636445	0.0000186891618477
779.9999999999999990	1.7205752232537521	0.0000211958689623
780.9999999999999990	1.1407455471741439	0.0000136066338917
781.9999999999999990	1.1790205751017147	0.0000124153891767
782.9999999999999990	0.7043790391412189	0.0000075346457598
783.9999999999999990	0.7596709219097301	0.0000077933269215
784.9999999999999990	0.9673032917344923	0.0000093650555341
785.9999999999999990	1.1298547495928688	0.0000111929372371
786.9999999999999990	1.2472167996495636	0.0000137118609004
787.9999999999999990	1.2981469190454891	0.0000143796428904
788.9999999999999990	0.9804973913407025	0.0000104353255408
789.9999999999999990	0.9739323321971357	0.0000099866203030
790.9999999999999990	1.4944152366717163	0.0000144892895139
791.9999999999999990	1.6765153031455919	0.0000156091570376
792.9999999999999990	1.5022006785004742	0.0000129070279725
793.9999999999999990	1.3166270455345317	0.0000106912025771
794.9999999999999990	0.9493637661373924	0.0000070788570291
795.9999999999999990	1.3449945635165923	0.0000107564785564
796.9999999999999990	1.5353367438748911	0.0000124199844068
797.9999999999999990	1.2505794409900735	0.0000101783823453
798.9999999999999990	1.2105330035099620	0.0000092885126290
799.9999999999999990	1.4542557094451825	0.0000113457830499
800.9999999999999990	1.7173269236345614	0.0000144648806884
801.9999999999999990	1.3226187570378907	0.0000114115879763
802.9999999999999990	1.0390693506857960	0.0000096022648213
803.9999999999999990	1.6830205195954762	0.0000154710408217
804.9999999999999990	1.9949825831475319	0.0000173990533685
805.9999999999999990	1.6411444133686479	0.0000137981310363
806.9999999999999990	1.0075772248550572	0.0000081250103296
807.9999999999999990	1.2005685080613453	0.0000093148848891
808.9999999999999990	1.4218906233877024	0.0000108645373480
809.9999999999999990	2.3671919462632958	0.0000168691834047
810.9999999999999990	1.8226175250437144	0.0000123311548482
811.9999999999999990	1.2939900769228905	0.0000091375247060
812.9999999999999990	1.3737539018566907	0.0000095918068359
813.9999999999999990	1.4357700970781742	0.0000095992937343
814.9999999999999990	1.2646609672714146	0.0000083720607191
815.9999999999999990	1.5231375164453873	0.0000103108081646
816.9999999999999990	1.6190405811519739	0.0000111188628273
817.9999999999999990	1.3664236648176280	0.0000093415468510
818.9999999999999990	1.1493843186201818	0.0000079434151775
819.9999999999999990	1.0718013125139936	0.0000077663977535
820.9999999999999990	1.1215661720535730	0.0000076898026877
821.9999999999999990	1.8873465350222784	0.0000132025866623
822.9999999999999990	1.8932467674067148	0.0000142322402110
823.9999999999999990	0.8384296415997771	0.0000075141906085
824.9999999999999990	0.7425853892958508	0.0000079956046790
825.9999999999999990	0.4672438873246502	0.0000056254872743
826.9999999999999990	0.5426344536911248	0.0000071342206810
827.9999999999999990	0.6007914032540743	0.0000082847390146
828.9999999999999990	0.5294200258070115	0.0000071356876941
829.9999999999999990	0.9442527991464382	0.0000132086640181
830.9999999999999990	0.8675109173198050	0.0000125146875534
831.9999999999999990	0.7950092402115647	0.0000111187945096
832.9999999999999990	0.6446884128897971	0.0000095568898221
833.9999999999999990	0.8396721206272831	0.0000116823691634
834.9999999999999990	0.6742330225908685	0.0000083281724149
835.9999999999999990	0.9277539518046189	0.0000109898921863
836.9999999999999990	1.0685023518571344	0.0000117546179841
837.9999999999999990	1.2225872334381769	0.0000135109088688
838.9999999999999990	1.2852844977866515	0.0000143505273641
839.9999999999999990	0.9756203743800158	0.0000100056790896
840.9999999999999990	1.0468778529066296	0.0000105896588405
841.9999999999999990	1.6337971132792348	0.0000174652233255
842.9999999999999990	1.5777446857886790	0.0000186473528826
843.9999999999999990	1.0900618592462452	0.0000138354115752
844.9999999999999990	0.7483486337184333	0.0000107930073742
845.9999999999999990	1.0609215652067252	0.0000151906116420
846.9999999999999990	0.6048342855011550	0.0000085368846569
847.9999999999999990	0.6616802548874827	0.0000080614130111
848.9999999999999990	1.2115541657905546	0.0000145259709147
849.9999999999999990	1.3184721130967236	0.0000149874242613
850.9999999999999990	0.8672766413000945	0.0000105236191290
851.9999999999999990	0.8886803709737821	0.0000121297110971
852.9999999999999990	0.6648616652134205	0.0000094006567105
853.9999999999999990	0.4060442015830507	0.0000060398100519
854.9999999999999990	0.3446102695371031	0.0000062997416654
855.9999999999999990	0.5475896545314867	0.0000116220073713
856.9999999999999990	0.3676278498232320	0.0000092760922950
857.9999999999999990	0.5751756137822490	0.0000138481611776
858.9999999999999990	0.3838260001683289	0.0000097019660629
859.9999999999999990	0.5495281041273172	0.0000140544647807
860.9999999999999990	0.6631461709162089	0.0000175452744573
861.9999999999999990	0.5588132618846986	0.0000141129018849
862.9999999999999990	0.6780363645656510	0.0000156463943261
863.9999999999999990	0.8964112096743932	0.0000163898861536
864.9999999999999990	0.9739197776680204	0.0000158937103672
865.9999999999999990	0.9399962710682086	0.0000136561060998
866.9999999999999990	1.3191792176689336	0.0000174049912929
867.9999999999999990	1.0250268063150805	0.0000125006235931
868.9999999999999990	0.4662103634469920	0.0000055323403961
869.9999999999999990	0.6849216428471022	0.0000097043540864
870.9999999999999990	1.2173372169006111	0.0000161373363021
871.9999999999999990	1.3908088500488915	0.0000168543178482
872.9999999999999990	1.4870880684272003	0.0000178401484061
873.9999999999999990	1.0612608010250377	0.0000133406196482
874.9999999999999990	0.7277165404316528	0.0000095313755350
875.9999999999999990	0.4846011426189714	0.0000068896677789
876.9999999999999990	0.7193813749285436	0.0000115403009848
877.9999999999999990	0.8814064202828276	0.0000150900738530
878.9999999999999990	0.5542106789370213	0.0000091977039386
879.9999999999999990	0.6441673698943604	0.0000105375248631
880.9999999999999990	0.7512305202544437	0.0000116760148176
881.9999999999999990	0.5130950350217974	0.0000078435262515
882.9999999999999990	0.5138201308566770	0.0000082970846337
883.9999999999999990	0.8128036628560498	0.0000124762202173
884.9999999999999990	0.8445583383980841	0.0000145495080147
885.9999999999999990	0.5978966456729197	0.0000108820531117
886.9999999999999990	0.8178816155052960	0.0000161478597840
887.9999999999999990	0.7957720703132358	0.0000156462052279
888.9999999999999990	0.6727509957392989	0.0000139644025567
889.9999999999999990	0.6969858163936877	0.0000143511903269
890.9999999999999990	0.5366322370343961	0.0000128320488953
891.9999999999999990	0.3330279107421700	0.0000105241731787
892.9999999999999990	0.2610582136774149	0.0000117002738611
893.9999999999999990	0.2487734525750531	0.0000126146117094
894.9999999999999990	0.1205395982369152	0.0000057980020524
895.9999999999999990	0.2537077634264910	0.0000087528090804
896.9999999999999990	0.3257563754758818	0.0000101094299749
897.9999999999999990	0.3616993165541199	0.0000094741579486
898.9999999999999990	0.6572686084297521	0.0000155094707386
899.9999999999999990	0.4875094809218116	0.0000111223706744
900.9999999999999990	0.6185537227644113	0.0000123227221374
901.9999999999999990	1.1418124317200447	0.0000240022641535
902.9999999999999990	0.9683024559633630	0.0000203050205927
903.9999999999999990	0.8255778926761870	0.0000156044420029
904.9999999999999990	0.7150904989584479	0.0000130490088669
905.9999999999999990	0.5633723001662506	0.0000102396233550
906.9999999999999990	0.6712942645454437	0.0000122059955406
907.9999999999999990	0.6033118069193936	0.0000097408289509
908.9999999999999990	0.4979184507434773	0.0000069072808738
909.9999999999999990	0.6516965855379031	0.0000097547931752
910.9999999999999990	1.0150181852843123	0.0000154550247102
911.9999999999999990	0.5366542727178725	0.0000069617876727
912.9999999999999990	0.6353190322077504	0.0000087754294132
913.9999999999999990	0.7627724795535724	0.0000093412818483
